	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	34	999	Statewide	11	Fishing	34	1141	0500000US340010500000US340010500000US340030500000US340050500000US340050500000US340070500000US340070500000US340090500000US340090500000US340110500000US340110500000US340250500000US340250500000US340290500000US34029	100.75	220.5	18370.75	149.4	10122.8	50.8
1	34	999	Statewide	11	Forest nurseries and gathering of forest products	34	1132	0500000US340070500000US340190500000US340190500000US340250500000US340250500000US340350500000US34035	7.25	0.0	0.0	2.4	190.4	3.4
2	34	999	Statewide	11	Hunting and trapping	34	1142	0500000US340250500000US340250500000US340290500000US340290500000US340330500000US340330500000US340370500000US34037	10.0	0.0	0.0	4.4	642.4	4.4
3	34	999	Statewide	11	Logging	34	1133	0500000US340010500000US340010500000US340050500000US340050500000US340150500000US340150500000US340190500000US340190500000US340210500000US340210500000US340230500000US340230500000US340270500000US340270500000US340290500000US340410500000US34041	21.5	0.0	0.0	20.2	951.2	7.4
4	34	999	Statewide	11	Support activities for animal production	34	1152	0500000US340010500000US340010500000US340030500000US340030500000US340050500000US340050500000US340070500000US340090500000US340110500000US340110500000US340130500000US340130500000US340150500000US340150500000US340170500000US340170500000US340190500000US340190500000US340210500000US340210500000US340230500000US340230500000US340250500000US340250500000US340270500000US340270500000US340290500000US340290500000US340310500000US340310500000US340330500000US340330500000US340350500000US340350500000US340370500000US340370500000US340390500000US340390500000US340410500000US34041	238.83333333333337	428.25	20810.5	446.0	12602.0	117.4
5	34	999	Statewide	11	Support activities for crop production	34	1151	0500000US340010500000US340010500000US340030500000US340030500000US340050500000US340050500000US340070500000US340070500000US340110500000US340110500000US340190500000US340190500000US340210500000US340230500000US340230500000US340250500000US340250500000US340270500000US340270500000US340290500000US340290500000US340310500000US340330500000US340330500000US340350500000US340350500000US340370500000US340370500000US340410500000US34041	55.25	59.75	6502.0	142.0	13595.8	23.4
6	34	999	Statewide	11	Support activities for forestry	34	1153	0500000US340150500000US340230500000US340230500000US340250500000US340310500000US340310500000US340330500000US340330500000US340350500000US340350500000US34041	13.583333333333334	0.0	0.0	13.2	629.8	5.2
7	34	999	Statewide	11	Timber tract operations	34	1131	0500000US340050500000US34015	2.0	0.0	0.0	0.0	0.0	1.5
8	34	999	Statewide	21	Metal ore mining	34	2122	0500000US34025	1.0	0.0	0.0	0.0	0.0	1.0
9	34	999	Statewide	21	Nonmetallic mineral mining and quarrying	34	2123	0500000US340010500000US340010500000US340030500000US340030500000US340050500000US340050500000US340070500000US340070500000US340090500000US340090500000US340110500000US340110500000US340150500000US340150500000US340210500000US340230500000US340230500000US340250500000US340250500000US340270500000US340270500000US340290500000US340290500000US340310500000US340310500000US340350500000US340350500000US340370500000US340370500000US340390500000US340410500000US34041	112.0	323.75	32570.5	1051.8	68632.6	56.6
10	34	999	Statewide	21	Oil and gas extraction	34	2111	0500000US340030500000US340050500000US340210500000US34023	4.0	0.0	0.0	0.0	0.0	2.0
11	34	999	Statewide	21	Support activities for mining	34	2131	0500000US340010500000US340010500000US340030500000US340030500000US340050500000US340050500000US340070500000US340150500000US340150500000US340190500000US340210500000US340210500000US340230500000US340230500000US340250500000US340250500000US340270500000US340270500000US340290500000US340290500000US340310500000US340350500000US340350500000US340370500000US340370500000US34039	37.25	2.25	245.75	125.2	13262.2	21.0
