Zip Code,naics,Establishments,Employees,Payroll,IND Level
31302,00,122,001,40834,2
31302,00,86,210,0,2
31302,00,15,220,0,2
31302,00,13,230,0,2
31302,00,5,241,0,2
31302,23,31,001,0,2
31302,23,21,210,0,2
31302,23,6,220,0,2
31302,23,3,230,0,2
31302,31-33,5,001,0,2
31302,44-45,19,001,0,2
31302,44-45,14,210,0,2
31302,44-45,3,220,0,2
31302,48-49,14,001,0,2
31302,48-49,11,210,0,2
31302,53,6,001,0,2
31302,53,6,210,0,2
31302,54,8,001,0,2
31302,54,6,210,0,2
31302,56,7,001,0,2
31302,56,3,210,0,2
31302,71,3,001,0,2
31302,71,3,210,0,2
31302,72,4,001,0,2
31302,72,3,210,0,2
31302,81,18,001,0,2
31302,81,14,210,0,2
31302,81,4,220,0,2
