Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Dec 30th, 2020",default-farmersmarket-4-3.jpg,300487,Seacoast Eat Local Winter Farmers' Market - Exeter High School,,Morgan Morani,morgan@seacoasteatlocal.org,2073870567,www.seacoasteatlocal.org,facebook.com/seacoasteatlocal,@SeacoastEatLocl,,,Seacoast Eat Local,,"1 Blue Hawk Drive, Exeter, New Hampshire 03833",New Hampshire,Exeter,1 Blue Hawk Drive,03833,-71.000312,43.0168516,November to April,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Dairy products., Dry beans, Eggs, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wine, spirits, beer, hard cider"
farmers market,"Jan 22nd, 2021",default-farmersmarket-4-3.jpg,301383,Gilmanton Community Farmers Market Association,,Elizabeth Bower,Gilmantoncfm@gmail.com,6033931083,Gilmantonfarmersmarket.com,Facebook.com/gilmantoncommunityfarmersmarket,,,,,,"1385 NH Route 140, Gilmanton, New Hampshire 03237",New Hampshire,Gilmanton,1385 NH Route 140,03237,-71.332318,43.425347,June to October,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Honey, Maple products, Mushrooms, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Jan 5th, 2021",default-farmersmarket-4-3.jpg,301091,Bedford Farmers Market,,Lauren Ritz,bedfordfarmersmarketnh@gmail.com,4013681347,Www.bedfordfarmersmarketnh.org,https://www.facebook.com/BedfordFarmersMarketNH/,,,,,,"209 Route 101, Bedford, New Hampshire 03110",New Hampshire,Bedford,209 Route 101,03110,-71.525849,42.938268,June to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fish/seafood, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Maple products, Mushrooms, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wine, spirits, beer, hard cider"
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311641,Antrim Farmers Market,,,,603-588-2446,http://www.placeinthewoodstradingpost.com,,,,,,,"128 Concord St Antrim, NH 03440",New Hampshire,ANTRIM,128 CONCORD ST,3440,-71.92929493023875,43.047755794814776,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311642,Barnstead Farmer's Market,,,,,http://www.barnsteadfarmersmarket.com,http://www.facebook.com/BarnsteadFarmersMarket,,,,,,"96 Maple St. Center Barnstead, NH 03225 We are located off Rte 28 heading to the Lakes Region!",New Hampshire,CENTER BARNSTEAD,96 MAPLE ST,3225,-71.26294362534333,43.34835500979464,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311643,Berlin Local Works Farmers Marketplace,,,lauralocalworks@gmail.com,603-752-0060,http://wrenworks.org/programs/farmers-market/,https://www.facebook.com/berlin.farmersmarket,,,,,,"117 Main St., Berlin, NH, 03570",New Hampshire,Berlin,117 Main St.,3570,-71.18090906541806,44.46969142345131,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311644,Bethlehem Local Works Farmers' Market,,,,603-869-9736x15,http://wrencommunity.org,,,,,,,"2011-13 Main St. Bethlehem, NH 03574",New Hampshire,BETHLEHEM,2011 MAIN ST,3574,-71.69258832734204,44.28001073224004,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311645,Bradford NH Community Farmers Market,,,,603-938-6228,http://bradfordnh.org,,,,,,,"134 E Main St Bradford, NH 03221",New Hampshire,BRADFORD,134 E MAIN ST,3221,-71.95617981681535,43.26877032986252,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311646,Canterbury Community Farmers Market,,,,,http://www.canterburyfarmersmarket.com/,http://www.facebook.com/CCFMA/,,,,,,"9 Center Road Canterbury, NH 03224 The Market is located in the parking area and grassy field adjacent to the Elkins Library.",New Hampshire,CANTERBURY,9 CENTER RD,3224,-71.56476658110451,43.33711600880431,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,311647,Colebrook Farmers Market,,,,603-237-4430,,,,,,,,"43 Colby Street Colebrook, NH 03576",New Hampshire,COLEBROOK,43 COLBY ST,3576,-71.50166378458098,44.89287008050835,,
