	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp_reported	payann_reported	emp_est1	payann_est1	estimate_est1	emp_est3	payann_est3	estimate_est3
0	4001	4	1	Apache County	1133	Logging	11	0500000US04001	4.0	0.0	516.0	0.0	516.0	0.0	0.0	516.0	0.0
1	4001	4	1	Apache County	1133	Logging	11	0500000US04001	4.0	0.0	516.0	0.0	516.0	0.0	9.333333333333334	470.8333333333333	0.0
2	4001	4	1	Apache County	1133	Logging	11	0500000US04001	4.0	0.0	516.0	9.333333333333334	470.8333333333333	0.0	0.0	516.0	0.0
3	4001	4	1	Apache County	1133	Logging	11	0500000US04001	4.0	0.0	516.0	9.333333333333334	470.8333333333333	0.0	9.333333333333334	470.8333333333333	0.0
4	4001	4	1	Apache County	1153	Support activities for forestry	11	0500000US04001	3.0	9.0	278.0	9.0	278.0	0.0	9.0	278.0	0.0
5	4001	4	1	Apache County	1153	Support activities for forestry	11	0500000US04001	3.0	9.0	278.0	9.0	278.0	0.0	3.821428571428571	195.49107142857144	0.5
6	4001	4	1	Apache County	1153	Support activities for forestry	11	0500000US04001	3.0	9.0	278.0	3.821428571428571	195.49107142857144	0.5	9.0	278.0	0.0
7	4001	4	1	Apache County	1153	Support activities for forestry	11	0500000US04001	3.0	9.0	278.0	3.821428571428571	195.49107142857144	0.5	3.821428571428571	195.49107142857144	0.5
8	4001	4	1	Apache County	2123	Nonmetallic mineral mining and quarrying	21	0500000US04001	5.0	0.0	0.0	112.32142857142856	4960.892857142857	1.0	112.32142857142856	4960.892857142857	1.0
9	4001	4	1	Apache County	2123	Nonmetallic mineral mining and quarrying	21	0500000US04001	5.0	0.0	0.0	112.32142857142856	4960.892857142857	1.0	79.5023435346016	3288.984166371263	0.8095238095238095
10	4001	4	1	Apache County	2123	Nonmetallic mineral mining and quarrying	21	0500000US04001	5.0	0.0	0.0	73.59538311151215	3911.6970448905936	0.7272727272727273	112.32142857142856	4960.892857142857	1.0
11	4001	4	1	Apache County	2123	Nonmetallic mineral mining and quarrying	21	0500000US04001	5.0	0.0	0.0	73.59538311151215	3911.6970448905936	0.7272727272727273	79.5023435346016	3288.984166371263	0.8095238095238095
12	4001	4	1	Apache County	2131	Support activities for mining	21	0500000US04001	3.0	0.0	0.0	76.05	5209.95	1.0	76.05	5209.95	1.0
13	4001	4	1	Apache County	2131	Support activities for mining	21	0500000US04001	3.0	0.0	0.0	76.05	5209.95	1.0	29.240079365079364	2075.246031746032	1.0
14	4001	4	1	Apache County	2131	Support activities for mining	21	0500000US04001	3.0	0.0	0.0	29.240079365079364	2075.246031746032	1.0	76.05	5209.95	1.0
15	4001	4	1	Apache County	2131	Support activities for mining	21	0500000US04001	3.0	0.0	0.0	29.240079365079364	2075.246031746032	1.0	29.240079365079364	2075.246031746032	1.0
16	4001	4	1	Apache County	2211	Electric power generation, transmission and distribution	22	0500000US04001	3.0	0.0	0.0	-38.6875	-2981.375	1.0	-38.6875	-2981.375	1.0
17	4001	4	1	Apache County	2211	Electric power generation, transmission and distribution	22	0500000US04001	3.0	0.0	0.0	-38.6875	-2981.375	1.0	443.0934332491461	45836.40678064773	0.8181818181818182
18	4001	4	1	Apache County	2211	Electric power generation, transmission and distribution	22	0500000US04001	3.0	0.0	0.0	448.18686649829215	48699.813561295465	0.7272727272727273	-38.6875	-2981.375	1.0
19	4001	4	1	Apache County	2211	Electric power generation, transmission and distribution	22	0500000US04001	3.0	0.0	0.0	448.18686649829215	48699.813561295465	0.7272727272727273	443.0934332491461	45836.40678064773	0.8181818181818182
20	4001	4	1	Apache County	2213	Water, sewage and other systems	22	0500000US04001	3.0	0.0	0.0	57.64285714285714	1045.928571428571	1.0	57.64285714285714	1045.928571428571	1.0
21	4001	4	1	Apache County	2213	Water, sewage and other systems	22	0500000US04001	3.0	0.0	0.0	57.64285714285714	1045.928571428571	1.0	13.06617192331478	415.82374768089056	0.7142857142857143
22	4001	4	1	Apache County	2213	Water, sewage and other systems	22	0500000US04001	3.0	0.0	0.0	18.0487012987013	517.9123376623377	0.375	57.64285714285714	1045.928571428571	1.0
23	4001	4	1	Apache County	2213	Water, sewage and other systems	22	0500000US04001	3.0	0.0	0.0	18.0487012987013	517.9123376623377	0.375	13.06617192331478	415.82374768089056	0.7142857142857143
24	4001	4	1	Apache County	2361	Residential building construction	23	0500000US04001	12.0	34.0	1606.0	34.0	1606.0	0.0	34.0	1606.0	0.0
25	4001	4	1	Apache County	2361	Residential building construction	23	0500000US04001	12.0	34.0	1606.0	34.0	1606.0	0.0	38.90909090909091	1299.1363636363635	0.5909090909090909
26	4001	4	1	Apache County	2361	Residential building construction	23	0500000US04001	12.0	34.0	1606.0	42.25	1276.625	0.0	34.0	1606.0	0.0
27	4001	4	1	Apache County	2361	Residential building construction	23	0500000US04001	12.0	34.0	1606.0	42.25	1276.625	0.0	38.90909090909091	1299.1363636363635	0.5909090909090909
28	4001	4	1	Apache County	2362	Nonresidential building construction	23	0500000US04001	1.0	0.0	0.0	149.4	88.60000000000001	1.0	149.4	88.60000000000001	1.0
29	4001	4	1	Apache County	2362	Nonresidential building construction	23	0500000US04001	1.0	0.0	0.0	149.4	88.60000000000001	1.0	109.48287385129493	2971.705513784461	1.0
30	4001	4	1	Apache County	2362	Nonresidential building construction	23	0500000US04001	1.0	0.0	0.0	109.48287385129493	2971.705513784461	1.0	149.4	88.60000000000001	1.0
31	4001	4	1	Apache County	2362	Nonresidential building construction	23	0500000US04001	1.0	0.0	0.0	109.48287385129493	2971.705513784461	1.0	109.48287385129493	2971.705513784461	1.0
32	4001	4	1	Apache County	2371	Utility system construction	23	0500000US04001	4.0	12.0	411.0	12.0	411.0	0.0	12.0	411.0	0.0
33	4001	4	1	Apache County	2371	Utility system construction	23	0500000US04001	4.0	12.0	411.0	12.0	411.0	0.0	44.3895723841376	1651.3532011466796	0.8695652173913043
34	4001	4	1	Apache County	2371	Utility system construction	23	0500000US04001	4.0	12.0	411.0	96.89601648351648	3612.2123626373623	0.8	12.0	411.0	0.0
35	4001	4	1	Apache County	2371	Utility system construction	23	0500000US04001	4.0	12.0	411.0	96.89601648351648	3612.2123626373623	0.8	44.3895723841376	1651.3532011466796	0.8695652173913043
36	4001	4	1	Apache County	2381	Foundation, structure, and building exterior contractors	23	0500000US04001	5.0	0.0	429.0	0.0	429.0	0.0	0.0	429.0	0.0
37	4001	4	1	Apache County	2381	Foundation, structure, and building exterior contractors	23	0500000US04001	5.0	0.0	429.0	0.0	429.0	0.0	20.904761904761905	865.7380952380952	0.6190476190476191
38	4001	4	1	Apache County	2381	Foundation, structure, and building exterior contractors	23	0500000US04001	5.0	0.0	429.0	15.875	758.0625	0.125	0.0	429.0	0.0
39	4001	4	1	Apache County	2381	Foundation, structure, and building exterior contractors	23	0500000US04001	5.0	0.0	429.0	15.875	758.0625	0.125	20.904761904761905	865.7380952380952	0.6190476190476191
40	4001	4	1	Apache County	2382	Building equipment contractors	23	0500000US04001	6.0	21.0	458.0	21.0	458.0	0.0	21.0	458.0	0.0
41	4001	4	1	Apache County	2382	Building equipment contractors	23	0500000US04001	6.0	21.0	458.0	21.0	458.0	0.0	36.54545454545455	1250.909090909091	0.5909090909090909
