	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
0	21	999	Statewide	11	Crop harvesting, primarily by machine	21	115113	4.0	2.0
3	21	999	Statewide	11	Finfish fishing	21	114111	2.0	1.0
4	21	999	Statewide	11	Forest nurseries and gathering of forest products	21	113210	1.0	1.0
5	21	999	Statewide	11	Hunting and trapping	21	114210	5.0	1.8
8	21	999	Statewide	11	Shellfish fishing	21	114112	2.0	1.0
12	21	999	Statewide	11	Timber tract operations	21	113110	2.0	2.0
13	21	999	Statewide	21	All other nonmetallic mineral mining	21	212399	1.0	1.0
14	21	999	Statewide	21	Anthracite mining	21	212113	5.0	2.0
17	21	999	Statewide	21	Clay and ceramic and refractory minerals mining	21	212325	2.0	1.0
21	21	999	Statewide	21	Crushed and broken granite mining and quarrying	21	212313	1.0	1.0
23	21	999	Statewide	21	Dimension stone mining and quarrying	21	212311	3.0	1.5
25	21	999	Statewide	21	Gold ore mining	21	212221	2.0	1.0
26	21	999	Statewide	21	Industrial sand mining	21	212322	3.0	1.4
27	21	999	Statewide	21	Kaolin and ball clay mining	21	212324	2.0	1.0
29	21	999	Statewide	21	Natural gas liquid extraction	21	211112	9.0	3.8
30	21	999	Statewide	21	Other crushed and broken stone mining and quarrying	21	212319	1.0	1.0
32	21	999	Statewide	21	Support activities for metal mining	21	213114	4.0	2.4
36	21	999	Statewide	22	Electric bulk power transmission and control	21	221121	3.0	2.0
41	21	999	Statewide	22	Other electric power generation	21	221118	1.0	1.0
43	21	999	Statewide	22	Steam and air-conditioning supply	21	221330	2.0	1.0
81	21	999	Statewide	31	Bottled water manufacturing	21	312112	6.0	3.0
83	21	999	Statewide	31	Broadwoven fabric mills	21	313210	2.0	1.0
84	21	999	Statewide	31	Carpet and rug mills	21	314110	4.0	1.6
85	21	999	Statewide	31	Cheese manufacturing	21	311513	10.5	6.0
86	21	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	21	311351	4.0	2.0
95	21	999	Statewide	31	Dried and dehydrated food manufacturing	21	311423	2.0	1.0
97	21	999	Statewide	31	Dry, condensed, and evaporated dairy product manufacturing	21	311514	6.0	3.0
98	21	999	Statewide	31	Fabric coating mills	21	313320	5.25	1.8
102	21	999	Statewide	31	Footwear manufacturing	21	316210	4.0	1.4
103	21	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	21	311813	5.0	2.2
106	21	999	Statewide	31	Hosiery and sock mills	21	315110	3.0	1.4
107	21	999	Statewide	31	Ice cream and frozen dessert manufacturing	21	311520	4.25	2.2
108	21	999	Statewide	31	Ice manufacturing	21	312113	10.0	4.444444444444445
109	21	999	Statewide	31	Knit fabric mills	21	313240	2.0	1.0
110	21	999	Statewide	31	Leather and hide tanning and finishing	21	316110	4.0	2.0
111	21	999	Statewide	31	Mayonnaise, dressing, and other prepared sauce manufacturing	21	311941	10.5	4.666666666666667
114	21	999	Statewide	31	Narrow fabric mills and schiffli machine embroidery	21	313220	2.0	1.0
115	21	999	Statewide	31	Nonchocolate confectionery manufacturing	21	311340	9.5	4.888888888888889
118	21	999	Statewide	31	Other apparel knitting mills	21	315190	1.0	1.0
119	21	999	Statewide	31	Other cut and sew apparel manufacturing	21	315280	3.0	1.6666666666666667
125	21	999	Statewide	31	Rope, cordage, twine, tire cord, and tire fabric mills	21	314994	1.0	1.0
126	21	999	Statewide	31	Seafood product preparation and packaging	21	311710	3.0	1.0
128	21	999	Statewide	31	Soybean and other oilseed processing	21	311224	6.0	2.4
129	21	999	Statewide	31	Specialty canning	21	311422	1.0	1.0
134	21	999	Statewide	31	Tortilla manufacturing	21	311830	3.0	1.2
135	21	999	Statewide	31	Wet corn milling	21	311221	3.0	1.8
137	21	999	Statewide	31	Women's, girls', and infants' cut and sew apparel manufacturing	21	315240	4.0	2.0
138	21	999	Statewide	32	Abrasive product manufacturing	21	327910	2.0	1.0
145	21	999	Statewide	32	All other petroleum and coal products manufacturing	21	324199	4.0	2.0
148	21	999	Statewide	32	Artificial and synthetic fibers and filaments manufacturing	21	325220	3.0	1.2
152	21	999	Statewide	32	Cement manufacturing	21	327310	2.0	1.0
162	21	999	Statewide	32	Cyclic crude, intermediate, and gum and wood chemical manufacturing	21	325194	6.0	3.0
163	21	999	Statewide	32	Engineered wood member (except truss) manufacturing	21	321213	4.0	1.8
173	21	999	Statewide	32	In-vitro diagnostic substance manufacturing	21	325413	3.0	1.4
175	21	999	Statewide	32	Laminated plastics plate, sheet (except packaging), and shape manufacturing	21	326130	2.0	2.8
176	21	999	Statewide	32	Lime manufacturing	21	327410	6.0	3.0
177	21	999	Statewide	32	Manufactured home (mobile home) manufacturing	21	321991	2.0	2.0
178	21	999	Statewide	32	Medicinal and botanical manufacturing	21	325411	4.0	1.4
179	21	999	Statewide	32	Mineral wool manufacturing	21	327993	6.0	3.0
185	21	999	Statewide	32	Other pressed and blown glass and glassware manufacturing	21	327212	8.0	2.888888888888889
189	21	999	Statewide	32	Paperboard mills	21	322130	4.0	2.4444444444444446
190	21	999	Statewide	32	Pesticide and other agricultural chemical manufacturing	21	325320	4.0	1.6
191	21	999	Statewide	32	Petrochemical manufacturing	21	325110	4.0	2.4444444444444446
192	21	999	Statewide	32	Petroleum refineries	21	324110	6.0	3.5555555555555554
195	21	999	Statewide	32	Plastics bag and pouch manufacturing	21	326111	7.833333333333333	3.6
201	21	999	Statewide	32	Polish and other sanitation good manufacturing	21	325612	6.0	3.4444444444444446
213	21	999	Statewide	32	Softwood veneer and plywood manufacturing	21	321212	2.0	1.0
216	21	999	Statewide	32	Surface active agent manufacturing	21	325613	4.0	2.0
218	21	999	Statewide	32	Synthetic rubber manufacturing	21	325212	4.5	2.6666666666666665
219	21	999	Statewide	32	Tire manufacturing (except retreading)	21	326211	5.0	2.0
224	21	999	Statewide	32	Unlaminated plastics profile shape manufacturing	21	326121	6.0	3.0
232	21	999	Statewide	33	Aircraft manufacturing	21	336411	3.0	1.2
237	21	999	Statewide	33	All other transportation equipment manufacturing	21	336999	10.0	3.111111111111111
238	21	999	Statewide	33	Alumina refining and primary aluminum production	21	331313	6.0	2.6
241	21	999	Statewide	33	Analytical laboratory instrument manufacturing	21	334516	3.0	1.0
243	21	999	Statewide	33	Automatic environmental control manufacturing for residential, commercial, and appliance use	21	334512	4.0	1.4
247	21	999	Statewide	33	Blind and shade manufacturing	21	337920	6.0	2.8
250	21	999	Statewide	33	Broom, brush, and mop manufacturing	21	339994	2.0	1.0
251	21	999	Statewide	33	Burial casket manufacturing	21	339995	6.0	3.4444444444444446
252	21	999	Statewide	33	Capacitor, resistor, coil, transformer, and other inductor manufacturing	21	334416	6.0	2.2
253	21	999	Statewide	33	Carbon and graphite product manufacturing	21	335991	4.0	2.0
254	21	999	Statewide	33	Commercial, industrial, and institutional electric lighting fixture manufacturing	21	335122	3.0	1.2
266	21	999	Statewide	33	Electric lamp bulb and part manufacturing	21	335110	10.5	5.222222222222222
267	21	999	Statewide	33	Electromedical and electrotherapeutic apparatus manufacturing	21	334510	1.0	1.0
268	21	999	Statewide	33	Electronic computer manufacturing	21	334111	1.0	1.0
274	21	999	Statewide	33	Fastener, button, needle, and pin manufacturing	21	339993	2.0	1.0
