	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
4	31	999	Statewide	11	Forest nurseries and gathering of forest products	31	113210	1.0	1.0
5	31	999	Statewide	11	Hunting and trapping	31	114210	4.0	2.6
8	31	999	Statewide	11	Shellfish fishing	31	114112	1.0	1.0
12	31	999	Statewide	21	All other metal ore mining	31	212299	1.0	1.0
15	31	999	Statewide	21	Crushed and broken granite mining and quarrying	31	212313	1.0	1.0
18	31	999	Statewide	21	Industrial sand mining	31	212322	2.0	1.2
19	31	999	Statewide	21	Natural gas liquid extraction	31	211112	1.0	1.0
20	31	999	Statewide	21	Other crushed and broken stone mining and quarrying	31	212319	2.0	2.0
21	31	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	31	213115	3.0	1.8
23	31	999	Statewide	21	Uranium-radium-vanadium ore mining	31	212291	1.0	1.0
24	31	999	Statewide	22	Biomass electric power generation	31	221117	1.0	1.0
25	31	999	Statewide	22	Electric bulk power transmission and control	31	221121	1.0	1.0
29	31	999	Statewide	22	Nuclear electric power generation	31	221113	1.0	1.0
30	31	999	Statewide	22	Other electric power generation	31	221118	2.0	2.0
31	31	999	Statewide	22	Sewage treatment facilities	31	221320	2.0	2.0
32	31	999	Statewide	22	Steam and air-conditioning supply	31	221330	1.0	1.0
34	31	999	Statewide	22	Wind electric power generation	31	221115	2.0	1.2
66	31	999	Statewide	31	All other leather good and allied product manufacturing	31	316998	1.0	1.0
70	31	999	Statewide	31	Apparel accessories and other apparel manufacturing	31	315990	2.0	1.0
71	31	999	Statewide	31	Beet sugar manufacturing	31	311313	1.0	1.0
72	31	999	Statewide	31	Bottled water manufacturing	31	312112	2.0	1.8
73	31	999	Statewide	31	Breakfast cereal manufacturing	31	311230	2.0	2.0
75	31	999	Statewide	31	Broadwoven fabric mills	31	313210	1.0	1.0
76	31	999	Statewide	31	Carpet and rug mills	31	314110	1.0	1.0
78	31	999	Statewide	31	Coffee and tea manufacturing	31	311920	4.0	2.0
80	31	999	Statewide	31	Confectionery manufacturing from purchased chocolate	31	311352	4.066666666666666	3.4
81	31	999	Statewide	31	Creamery butter manufacturing	31	311512	1.0	1.0
84	31	999	Statewide	31	Distilleries	31	312140	2.0	2.0
86	31	999	Statewide	31	Dry pasta, dough, and flour mixes manufacturing from purchased flour	31	311824	1.0	1.0
87	31	999	Statewide	31	Dry, condensed, and evaporated dairy product manufacturing	31	311514	2.0	1.6
88	31	999	Statewide	31	Fabric coating mills	31	313320	2.0	1.2
89	31	999	Statewide	31	Fats and oils refining and blending	31	311225	2.0	1.2
90	31	999	Statewide	31	Fiber, yarn, and thread mills	31	313110	1.0	1.0
93	31	999	Statewide	31	Footwear manufacturing	31	316210	1.0	1.0
94	31	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	31	311813	1.0	1.0
95	31	999	Statewide	31	Frozen fruit, juice, and vegetable manufacturing	31	311411	1.0	1.0
98	31	999	Statewide	31	Ice cream and frozen dessert manufacturing	31	311520	2.0	2.0
99	31	999	Statewide	31	Ice manufacturing	31	312113	2.0	2.0
100	31	999	Statewide	31	Leather and hide tanning and finishing	31	316110	4.2	2.8
102	31	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	31	315220	2.0	1.5
103	31	999	Statewide	31	Narrow fabric mills and schiffli machine embroidery	31	313220	1.0	1.0
104	31	999	Statewide	31	Nonchocolate confectionery manufacturing	31	311340	3.0	2.0
105	31	999	Statewide	31	Nonwoven fabric mills	31	313230	1.0	1.0
107	31	999	Statewide	31	Other apparel knitting mills	31	315190	1.0	1.0
108	31	999	Statewide	31	Other cut and sew apparel manufacturing	31	315280	1.0	1.0
109	31	999	Statewide	31	Other snack food manufacturing	31	311919	1.0	1.0
110	31	999	Statewide	31	Perishable prepared food manufacturing	31	311991	3.2	3.2
111	31	999	Statewide	31	Poultry processing	31	311615	5.0	4.4
114	31	999	Statewide	31	Rice milling	31	311212	1.0	1.0
115	31	999	Statewide	31	Roasted nuts and peanut butter manufacturing	31	311911	3.0	2.2
116	31	999	Statewide	31	Soft drink manufacturing	31	312111	3.0	3.0
118	31	999	Statewide	31	Specialty canning	31	311422	1.0	1.0
