	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
4	20	999	Statewide	11	Finfish fishing	20	114111	2.0	1.0
5	20	999	Statewide	11	Forest nurseries and gathering of forest products	20	113210	1.0	1.0
9	20	999	Statewide	11	Shellfish fishing	20	114112	3.0	1.0
16	20	999	Statewide	21	Crushed and broken granite mining and quarrying	20	212313	3.0	1.2
20	20	999	Statewide	21	Industrial sand mining	20	212322	3.0	1.0
23	20	999	Statewide	21	Other crushed and broken stone mining and quarrying	20	212319	1.0	1.0
25	20	999	Statewide	21	Support activities for metal mining	20	213114	1.0	1.0
26	20	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	20	213115	3.0	1.6666666666666667
28	20	999	Statewide	22	Biomass electric power generation	20	221117	1.0	1.0
29	20	999	Statewide	22	Electric bulk power transmission and control	20	221121	5.0	2.2
32	20	999	Statewide	22	Hydroelectric power generation	20	221111	4.0	1.4
34	20	999	Statewide	22	Nuclear electric power generation	20	221113	2.0	1.0
71	20	999	Statewide	31	All other miscellaneous food manufacturing	20	311999	6.25	2.6
75	20	999	Statewide	31	Breakfast cereal manufacturing	20	311230	2.0	1.0
77	20	999	Statewide	31	Broadwoven fabric mills	20	313210	2.0	1.0
78	20	999	Statewide	31	Cane sugar manufacturing	20	311314	2.0	1.0
79	20	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	20	311351	3.0	1.6
83	20	999	Statewide	31	Cookie and cracker manufacturing	20	311821	8.0	3.6
92	20	999	Statewide	31	Fats and oils refining and blending	20	311225	5.25	2.4
93	20	999	Statewide	31	Fiber, yarn, and thread mills	20	313110	2.0	1.0
94	20	999	Statewide	31	Flavoring syrup and concentrate manufacturing	20	311930	3.0	1.6
97	20	999	Statewide	31	Footwear manufacturing	20	316210	2.0	1.0
98	20	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	20	311813	2.0	1.0
99	20	999	Statewide	31	Frozen fruit, juice, and vegetable manufacturing	20	311411	1.75	1.75
101	20	999	Statewide	31	Fruit and vegetable canning	20	311421	5.0	1.6
103	20	999	Statewide	31	Knit fabric mills	20	313240	2.0	1.0
104	20	999	Statewide	31	Leather and hide tanning and finishing	20	316110	5.0	2.4
105	20	999	Statewide	31	Mayonnaise, dressing, and other prepared sauce manufacturing	20	311941	6.0	2.6
107	20	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	20	315220	7.5	2.4
108	20	999	Statewide	31	Narrow fabric mills and schiffli machine embroidery	20	313220	4.0	2.0
109	20	999	Statewide	31	Nonchocolate confectionery manufacturing	20	311340	2.0	1.0
112	20	999	Statewide	31	Other snack food manufacturing	20	311919	3.0	1.2
