	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
1	9	999	Statewide	11	Farm management services	9	115116	1.0	1.0
2	9	999	Statewide	11	Finfish fishing	9	114111	2.666666666666667	1.5
3	9	999	Statewide	11	Forest nurseries and gathering of forest products	9	113210	1.0	1.0
4	9	999	Statewide	11	Hunting and trapping	9	114210	2.0	2.0
6	9	999	Statewide	11	Other marine fishing	9	114119	1.0	1.0
7	9	999	Statewide	11	Postharvest crop activities (except cotton ginning)	9	115114	2.0	1.3333333333333333
9	9	999	Statewide	11	Soil preparation, planting, and cultivating	9	115112	2.0	2.0
12	9	999	Statewide	11	Timber tract operations	9	113110	2.0	1.5
13	9	999	Statewide	21	All other nonmetallic mineral mining	9	212399	1.0	1.0
18	9	999	Statewide	21	Dimension stone mining and quarrying	9	212311	2.0	1.75
20	9	999	Statewide	21	Gold ore mining	9	212221	1.0	1.0
21	9	999	Statewide	21	Natural gas liquid extraction	9	211112	1.0	1.0
23	9	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	9	213115	1.0	1.0
25	9	999	Statewide	22	Biomass electric power generation	9	221117	2.0	1.25
26	9	999	Statewide	22	Electric bulk power transmission and control	9	221121	1.0	1.0
31	9	999	Statewide	22	Nuclear electric power generation	9	221113	4.8	4.0
34	9	999	Statewide	22	Solar electric power generation	9	221114	2.0	1.8
35	9	999	Statewide	22	Steam and air-conditioning supply	9	221330	1.2	1.2
68	9	999	Statewide	31	All other leather good and allied product manufacturing	9	316998	2.4	2.4
73	9	999	Statewide	31	Bottled water manufacturing	9	312112	3.0	1.4
74	9	999	Statewide	31	Breakfast cereal manufacturing	9	311230	1.0	1.0
76	9	999	Statewide	31	Broadwoven fabric mills	9	313210	5.0	4.2
77	9	999	Statewide	31	Cane sugar manufacturing	9	311314	1.0	1.0
78	9	999	Statewide	31	Carpet and rug mills	9	314110	2.0	2.0
80	9	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	9	311351	2.0	1.4
84	9	999	Statewide	31	Cookie and cracker manufacturing	9	311821	2.0	1.6
85	9	999	Statewide	31	Creamery butter manufacturing	9	311512	1.0	1.0
89	9	999	Statewide	31	Dog and cat food manufacturing	9	311111	3.4	1.8
91	9	999	Statewide	31	Dry pasta, dough, and flour mixes manufacturing from purchased flour	9	311824	3.2	2.2
92	9	999	Statewide	31	Dry, condensed, and evaporated dairy product manufacturing	9	311514	1.0	1.0
96	9	999	Statewide	31	Flour milling	9	311211	1.0	1.0
99	9	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	9	311813	3.0	1.6
100	9	999	Statewide	31	Frozen fruit, juice, and vegetable manufacturing	9	311411	1.0	1.0
105	9	999	Statewide	31	Knit fabric mills	9	313240	2.0	1.4
106	9	999	Statewide	31	Mayonnaise, dressing, and other prepared sauce manufacturing	9	311941	3.0	2.4
110	9	999	Statewide	31	Nonchocolate confectionery manufacturing	9	311340	2.0	1.8
112	9	999	Statewide	31	Other animal food manufacturing	9	311119	3.0	2.2
113	9	999	Statewide	31	Other apparel knitting mills	9	315190	1.0	1.0
114	9	999	Statewide	31	Other cut and sew apparel manufacturing	9	315280	2.0	1.2
115	9	999	Statewide	31	Other snack food manufacturing	9	311919	5.8	4.4
117	9	999	Statewide	31	Poultry processing	9	311615	2.0	1.8
119	9	999	Statewide	31	Roasted nuts and peanut butter manufacturing	9	311911	2.0	1.0
121	9	999	Statewide	31	Seafood product preparation and packaging	9	311710	1.0	1.0
123	9	999	Statewide	31	Specialty canning	9	311422	2.0	1.4
124	9	999	Statewide	31	Spice and extract manufacturing	9	311942	4.8	3.6
127	9	999	Statewide	31	Tobacco manufacturing	9	312230	2.0	2.0
129	9	999	Statewide	31	Women's handbag and purse manufacturing	9	316992	2.6	2.6
130	9	999	Statewide	31	Women's, girls', and infants' cut and sew apparel manufacturing	9	315240	4.066666666666666	2.6
138	9	999	Statewide	32	All other petroleum and coal products manufacturing	9	324199	3.0	1.4
