Zip Code,naics,Establishments,Employees,Payroll,IND Level
30217,00,104,001,43461,2
30217,00,72,210,0,2
30217,00,17,220,0,2
30217,00,7,230,0,2
30217,00,5,241,0,2
30217,11,4,001,0,2
30217,11,4,210,0,2
30217,22,8,001,0,2
30217,22,5,210,0,2
30217,23,14,001,0,2
30217,23,11,210,0,2
30217,31-33,12,001,0,2
30217,31-33,6,210,0,2
30217,44-45,17,001,0,2
30217,44-45,9,210,0,2
30217,44-45,6,220,0,2
30217,48-49,5,001,0,2
30217,48-49,3,220,0,2
30217,52,4,001,0,2
30217,53,3,001,0,2
30217,53,3,210,0,2
30217,54,9,001,0,2
30217,54,9,210,0,2
30217,56,4,001,0,2
30217,56,3,210,0,2
30217,72,5,001,0,2
30217,72,3,210,0,2
30217,81,14,001,0,2
30217,81,12,210,0,2
