Naics,Establishments,Employees,Payroll
1131,17,286,21395
1132,6,28,1374
1133,226,1562,115734
1141,134,287,15076
1151,1002,25589,1139809
1142,22,115,3846
2111,142,4473,638203
2122,17,763,71922
1152,530,2201,83701
1153,97,958,52358
2123,226,5091,439817
2131,261,7327,479034
2211,612,43914,6771843
2212,178,9376,1058894
2213,511,5093,499813
2361,23108,114030,7091592
2362,4616,86708,7948186
2371,1421,46552,4320203
2381,8974,124173,7600068
2372,603,2857,240431
2373,759,25487,2508848
2379,336,7358,836951
2382,20686,247423,18200594
2383,14247,137457,7565967
3119,702,38987,2130348
2389,5907,68496,4708507
3111,133,3345,220947
3115,226,18283,1240886
3112,101,4514,273143
3113,197,11623,563595
3114,349,24201,1361412
3116,207,23528,978647
3117,39,1511,66393
3118,1814,40941,1533473
3132,89,1412,55686
3121,2348,59918,3501556
3141,157,3668,172805
3122,16,256,36271
3131,15,165,5766
3151,26,475,20487
3133,143,3017,113742
3149,413,4196,165000
3152,1903,19757,663278
3169,97,2038,78375
3211,73,3539,207410
3212,83,2953,151810
3159,123,1104,47772
3161,24,94,3022
3162,32,305,13275
3219,851,17506,812070
3259,247,4987,353222
3221,20,1053,107066
3222,349,19104,1225931
3231,2896,35304,1629116
3241,177,12361,1350675
3251,183,6707,754325
3252,124,4937,310024
3253,105,1983,138766
3254,477,50071,6438456
3261,1048,46582,2591838
3255,197,4431,306113
3256,384,9652,603584
3262,163,7843,477999
3271,115,2020,90292
3272,215,7282,430103
3311,33,2012,166839
3273,567,17528,1104667
3313,43,2668,140127
3274,21,648,50659
3279,221,5930,324249
3312,42,1938,124410
3314,75,2643,189390
3315,130,5131,266874
3321,220,8755,457563
3322,150,2126,113942
3324,108,4281,314031
3323,1384,30201,1713360
3325,77,2813,151829
3326,104,2293,116983
3327,2827,46548,2700989
3331,172,4336,279324
3328,741,16234,855331
3341,225,7820,876760
3329,568,16262,1112641
3342,263,23260,2760338
3333,328,8258,719230
3332,356,10858,1444547
3334,162,4895,312967
3335,542,10549,671152
3336,72,8686,786687
3339,592,17539,1303214
3343,120,2022,179203
3344,953,53794,4700357
3363,492,14876,1074943
3346,80,1608,130789
3345,950,70191,8156259
3352,60,962,58863
3351,229,6110,361941
3361,59,24444,4970297
3362,160,6853,311615
3353,198,8996,666818
3359,315,16244,1765597
3364,339,62721,6593333
3365,10,2482,233959
3366,95,9250,625947
3369,165,3386,246353
3371,1181,18026,789519
3391,1433,54652,5737876
3372,413,9640,483585
3379,123,4107,214494
4231,3043,47324,3277340
3399,1793,25464,1278703
4232,2220,28823,1917919
4233,1670,24155,1591443
4234,5030,108471,13684932
4237,2143,29202,2211183
4235,1067,14142,930515
4236,4745,99414,15927266
4238,5592,67156,4917921
4239,5320,47122,3316763
4243,4826,47644,2743511
4241,1276,15973,1133576
4244,5941,118343,7118693
4242,2031,42816,7103215
