"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Kentwood","CityofKentwoodFarmersMarket","42.874316","-85.596957","Kentwood Farmers Market","MI","4900 Breton Rd SE","baked goods flowers eggs herbs vegetables coffee fruits grains","","market","http://www.KentwoodFarmersMarket.com","49508"
"Lawrence ","https://www.facebook.com/LawrenceFarmersMkt","42.219637","-86.048868","Lawrence Farmers Market","MI","","baked goods flowers eggs herbs vegetables honey maple meat trees fruits","","market","http://www.lawrencemi.org/lawrence-farmers-market/","49064"
"Leland","https://www.facebook.com/leelanaufarmersmarkets/","45.022857","-85.759459","Leland Farmers Market","MI","River Street","organic baked goods crafts flowers herbs vegetables jams maple nuts prepared-foods soap fruits","","market","http://www.leelanaufarmersmarkets.com","49654"
"Lincoln Park","https://www.facebook.com/Lincoln-Park-Farmers-Market-208206362528258/","42.249843","-83.177664","Lincoln Park Farmers Market","MI","SW Corner Fort Street & Southfield Road","baked goods crafts flowers eggs herbs vegetables honey jams plants prepared-foods soap coffee fruits","https://twitter.com/LPFarmersMarket","market","https://www.lpfarmersmarket.org/","48146"
"Livonia","The Wilson Barn","42.362596","-83.331995","Livonia Wilson Barn Farmers Market","MI","29350 W. Chicago","baked goods crafts vegetables honey jams prepared-foods soap fruits","","market","","48150"
"LUDINGTON","https://www.facebook.com/Ludingtonfarmersmarket","43.955713","-86.447744","Ludington Farmer's Market","MI","","baked goods cheese flowers eggs herbs vegetables honey jams maple plants poultry prepared-foods trees wine fruits","","market","","49431"
"Manistee ","https://www.facebook.com/Manistee-Farmers-Market-203800259657175/","44.249273","-86.323001","Manistee Farmers Market","MI","180 Memorial Drive","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple plants poultry prepared-foods soap trees wine coffee fruits mushrooms pet food","","market","https://manisteekitchen.org/farmers-market/","49660"
"Manistique","facebook.com/MSTQFarmersMKT","45.959984","-86.243595","Manistique Farmers' Market","MI","180 N. Maple Street","baked goods flowers eggs seafood vegetables honey jams maple meat wine fruits","twitter.com/MSTQFarmersMKT","market","http://ManistiqueFarmersMarket.org/","49854"
"Marlette","http://www.facebook.com/marlettefarmersmarket","43.327346","-83.080532","Marlette Farmers Market","MI","3048 Main Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee beans fruits pet food","","market","http://www.cityofmarlette.com/2216/Marlette-Farmers-Market","48453"
"Mason","https://www.facebook.com/groups/309799505821466/","42.580168","-84.442600","Mason Farmers Market","MI","100 block East Maple at Jefferson (in street)","baked goods crafts flowers herbs vegetables honey jams maple prepared-foods soap beans fruits","","market","","48854"
"Menominee","https://www.facebook.com/MenomineeFarmersMarket/","45.105926","-87.603938","Menominee Historic Downtown Farmers Market  Association ","MI","800 1st Street & 8th Avenue","organic baked goods crafts eggs seafood herbs vegetables honey jams maple soap fruits","","market","http://menomineefarmersmarket.com/","49858"
"Menominee","https://www.facebook.com/MenomineeFarmersMarket","45.107233","-87.604562","Menominee Historic Downtown Farmers Market  Association ","MI","","organic baked goods crafts eggs seafood vegetables honey maple fruits mushrooms","https://twitter.com/MenoFarmMarket","market","http://www.menomineefarmersmarket.com/","49858"
"Midland","https://www.facebook.com/midlandfarmersmarket/","43.609016","-84.236727","Midland Area Farmers Market","MI","","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees wine coffee beans fruits mushrooms","https://twitter.com/midlandfmarket","market","http://mbami.org/farmersmarket/","48640"
"Monroe","https://www.facebook.com/farmersmarketmonroemi","41.91965","-83.39378","Monroe County Farmer's Market","MI","20 E. Willow St.","baked goods crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry soap trees fruits","","market","http://www.farmersmarketmonroemi.com","48162"
"Mount Pleasant","https://www.facebook.com/mpfarmersmarket","43.604433","-84.776052","Mt. Pleasant Farmers' Market - Broadway Street","MI","Broadway Street between Main & University Streets","baked goods crafts flowers eggs vegetables honey jams maple meat soap coffee fruits mushrooms","","market","","48858"
"Mount Pleasant","https://www.facebook.com/mpfarmersmarket","43.607074","-84.780178","Mt. Pleasant Farmers' Market - Island Park","MI","331 N. Main Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee beans fruits mushrooms","","market","http://www.mt-pleasant.org/farmersmarket","48858"
"Munising","MunisingMarket","46.412557","-86.653401","Munising Farmers' and Artisans' Market","MI","Veteran's Drive","baked goods crafts flowers eggs herbs vegetables honey jams maple plants prepared-foods soap wine beans fruits mushrooms wild","","market","","49862"
"New Baltimore","https://www.facebook.com/New-Baltimore-Farmers-Market-Fan-Page-298736159230/","42.68546","-82.737607","New Baltimore Farmers Market","MI","On Washington Street between Main & Front Streets in Historic Downtown","baked goods crafts flowers eggs herbs vegetables honey jams maple plants prepared-foods soap coffee fruits juices mushrooms pet food wild","","market","http://www.newbaltimorefarmersmarket.com","48047"
"Northport","https://www.facebook.com/leelanaufarmersmarkets/","45.129668","-85.614175","Northport Farmers Market","MI","105 S. Bay Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants prepared-foods soap trees coffee fruits mushrooms pet food","","market","http://www.leelanaufarmersmarkets.com","49670"
"Ann Arbor","https://www.facebook.com/pittsfieldtwpfarmersmarket","42.197733","-83.700262","Pittsfield Township Farmers Market","MI","6201 W. Michigan Ave","baked goods flowers eggs herbs vegetables honey plants prepared-foods soap fruits","","market","https://www.pittsfield-mi.gov/Index.aspx?NID=760","48108"
"Hale","","44.380388","-83.804474","Plainfield Township Farmers Market Hale","MI","220 West Washington","baked goods crafts flowers eggs vegetables honey jams maple plants soap coffee fruits","","market","","48739"
"Plainwell ","Plainwell Farmers Market Official","42.452003","-85.650721","Plainwell Farmers Market","MI","554 Allegan St. ","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat poultry prepared-foods soap wine coffee fruits pet food","","market","http://plainwell.org","49080"
"Plainwell","Plainwell Farmers Market Official","42.444910","-85.643297","Plainwell Indoor Market ","MI","211 N. Main St. ","baked goods cheese crafts eggs honey jams maple poultry prepared-foods soap wine","","market","http://plainwell.org ","49080"
"Port Sanilac","https://m.facebook.com/portsanilacfarmersmarket","43.424322","-82.543109","Port Sanilac Farmers' Market","MI","228 S Ridge Street","organic baked goods crafts eggs herbs vegetables honey jams maple plants poultry soap fruits","","market","","48469"
"Saline","https://www.facebook.com/pages/Saline-Farmers-Market/199592293395735","42.165956","-83.781146","Saline Farmers Market","MI","S. Ann Arbor Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee fruits","","market","http://www.cityofsaline.org/farmersmarket","48176"
"Saline","https://www.facebook.com/pages/Saline-Farmers-Market/199592293395735","42.179728","-83.785094","Saline Farmers Market","MI","7265 Saline Ann Arbor Road","baked goods cheese eggs seafood herbs vegetables honey maple meat poultry prepared-foods soap coffee","","market","http://www.cityofsaline.org/farmersmarket","48176"
"Traverse City","https://www.facebook.com/SaraHardyFarmersMarket","44.765173","-85.621764","Sara Hardy Downtown Farmers Market","MI","152 East Grandview Parkway","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits grains juices mushrooms pet food wild","https://twitter.com/downtowntc","market","http://www.downtowntc.com","49684"
"Grand Rapids","https://www.facebook.com/seafmfarmermarket/","42.9464659","-85.6394126","South East Area Farmers' Market","MI","900 Fuller Ave SE","baked goods crafts herbs vegetables honey jams maple nuts prepared-foods soap beans fruits grains juices wild","","market","https://oktjustice.org/resources/","49506"
"South Lyon ","South Lyon Farmers and Artisans Market ","42.461015","-83.653169","South Lyon Farmers and Artisans Market","MI","110 W. Liberty","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits","","market","http://www.southlyonfarmersmarket.org","48178"
"Detroit","","42.362216","-83.130895","Sowing Seeds Growing Futures Farmers Market","MI","18917 Joy Road","baked goods crafts flowers vegetables honey jams prepared-foods fruits","","market","https://www.joysouthfield.org/","48228"
"St. Louis","www.facebook.com/stlouisfm","43.410742","-84.608462","St. Louis Farmers Market","MI","300 North Mill Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee beans fruits","","market","http://www.gratiotfarmersmarkets.com/st-louis","48880"
"Suttons Bay","https://www.facebook.com/leelanaufarmersmarkets/","44.980186","-85.647075","Suttons Bay Farmers Market","MI","Intersection of M22 & M204","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits mushrooms","","market","http://www.leelanaufarmersmarkets.com","49682"
"Hudsonville","","42.8677383","-85.8654557","Terra Square Farmers Market","MI","3380 Chicago Dr.","baked goods cheese crafts flowers eggs vegetables honey maple meat poultry prepared-foods soap wine coffee fruits juices mushrooms pet food","","market","http://Terrasquare.com","49426"
"Kalamazoo","https://www.facebook.com/TexasTownshipFarmersMarket/","42.201444","-85.687996","Texas Township Farmers' Market","MI","7110 West Q Ave","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits grains juices pet food","https://twitter.com/freshonQ","market","http://www.texastownship.org/farmers-market/","49009"
"Vicksburg","Vicksburg Farmers' Market","42.126553","-85.528345","Vicksburg Farmers' Market","MI","300 N. Richardson ","meat poultry prepared-foods soap wine","","market","","49097"
"Constantine","Constantine Farmers' Market","41.843957","-85.670007","Village of Constantine Farmers' Market","MI","165 N Washington St","baked goods cheese crafts flowers eggs vegetables honey jams maple plants fruits","","market","","49042"
"Wayland","https://www.facebook.com/groups/marketonmainstreet/","42.672620","-85.642864","Wayland Farmers Market on Main Street ","MI","149 South Main Street","baked goods crafts eggs herbs vegetables honey jams maple plants soap fruits","","market","","49348"
"Detroit ","https://facebook.com/WSUFarmersMarket/","42.356528","-83.064645","Wayne State University Farmers Market","MI","Warren and Woodward Ave","baked goods flowers herbs vegetables honey jams plants prepared-foods coffee fruits juices","@wsufarmersmkt","market","http://coe.wayne.edu/centerforhealthandcommunityimpact/farmersmarket.php","48202"
"Westland","https://www.facebook.com/WestlandFarmersMarket","42.319173","-83.380778","Westland Farmers & Artisan Market","MI","1901 N. Carlson","baked goods crafts eggs vegetables honey jams maple soap fruits","","market","http://www.westlandfarmersmarket.com/","48185"
"Lansing","https://www.facebook.com/nwlansing","42.734770","-84.559858","Westside Farmers Market","MI","510 W. Ottawa St.","baked goods eggs herbs vegetables honey jams maple beans fruits","https://twitter.com/NWIlansing","market","http://www.nwlansing.org","48933"
"Ypsilanti","https://www.facebook.com/YpsilantiFarmersMarkets/","42.240285","-83.614751","Ypsilanti Farmers Market- Downtown","MI","16 S Washington","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat poultry prepared-foods soap coffee fruits","","market","http://growinghope.net/farmers-markets/ypsilanti/","48197"
