Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
66967,00,10,230,0,2
66967,00,102,1,22122,2
66967,00,64,210,0,2
66967,00,22,220,0,2
66967,00,4,241,0,2
66967,23,9,1,0,2
66967,23,8,210,0,2
66967,31-33,4,1,0,2
66967,42,5,1,0,2
66967,42,3,220,0,2
66967,44-45,21,1,0,2
66967,44-45,10,210,0,2
66967,44-45,5,220,0,2
66967,44-45,5,230,0,2
66967,51,3,1,0,2
66967,52,13,1,0,2
66967,52,11,210,0,2
66967,53,3,1,0,2
66967,53,3,210,0,2
66967,54,4,1,0,2
66967,54,4,210,0,2
66967,62,7,1,0,2
66967,62,3,210,0,2
66967,72,7,1,0,2
66967,72,3,230,0,2
66967,81,20,1,0,2
66967,81,15,210,0,2
66967,81,5,220,0,2
