Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
13224,531,11,1,0,3
13224,531,10,210,0,3
13224,541,13,1,0,3
13224,541,8,210,0,3
13224,541,3,220,0,3
13224,561,11,1,0,3
13224,561,6,210,0,3
13224,611,3,1,0,3
13224,621,7,1,0,3
13224,621,3,210,0,3
13224,623,6,1,0,3
13224,623,3,230,0,3
13224,624,5,1,0,3
13224,624,4,210,0,3
13224,713,6,1,0,3
13224,713,4,210,0,3
13224,722,24,1,0,3
13224,722,6,210,0,3
13224,722,9,230,0,3
13224,722,4,241,0,3
13224,811,6,1,0,3
13224,811,5,210,0,3
13224,812,6,1,0,3
13224,812,3,210,0,3
13224,813,6,1,0,3
13224,813,3,220,0,3
13224,236,3,1,0,3
13224,238,3,1,0,3
13224,238,3,210,0,3
13224,441,3,1,0,3
13224,442,5,1,0,3
13224,442,3,210,0,3
13224,443,3,1,0,3
13224,444,4,1,0,3
13224,445,11,1,0,3
13224,445,6,210,0,3
13224,446,3,1,0,3
13224,447,4,1,0,3
13224,447,3,210,0,3
13224,451,6,1,0,3
13224,451,3,220,0,3
13224,517,3,1,0,3
13224,522,4,1,0,3
13224,524,3,1,0,3
