"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Eugne","https://www.facebook.com/pages/Adkins-Blueberry-Farm/120648141360744?ref_type=bookmark","43.996830","-122.986537","Adkins Blueberry Farm","OR","85995 Gossler Rd","","","farm","","97405"
"Bend ","https://www.facebook.com/pages/category/Farm/Sakari-Farms-224485035156593/","44.162659","-121.359702","ALASKAN NATIVE Sakari Farms","OR","65060 Hwy 20","bedding plants canned preserved coffee tea cut-flowers herbs fresh-fruits fresh-vegetables soap body-care","","farm","sakarifarms.weebly.com","97703"
"BORING","https://www.facebook.com/aslans.how.organics/","45.3920040","-122.4148310","Aslan's How Organics","OR","24041 SE HWY 224","dairy products eggs herbs fresh-fruits fresh-vegetables","","farm","www.aslans-how-organics.com","97009"
"sherwood","https://www.facebook.com/BaggenstosFarmStore","45.40518","-122.852326","Baggenstos Farm Store Inc.","OR","15801 sw roy rogers road","","","farm","baggenstosfarms.com","97140"
"Lebanon","https://www.facebook.com/pages/Berkeys-Blueberries/119818494730952","44.519116","-122.867948","Berkey's Blueberries","OR","32589 Berlin Road","canned preserved fresh-fruits pet-food","","farm","Berkeysblueberries.com","97355"
"Newberg","www.facebook.com/bideaweefarm","45.354299","-123.059620","bide a wee farm","OR","19562 NE Calkins Lane","","","farm","www.bideaweefarm.com","97132"
"Cornelius","https://www.facebook.com/bloomingjunction","45.5724067","-123.0387972","Blooming Junction Garden and Farmstore","OR","35105 NW Zion Church rd.","bedding plants herbs fresh-fruits fresh-vegetables nursery-stock pet-food","https://www.twitter.com/BloomingJnction","farm","www.bloomingjunction.com","97113"
"Corvallis","","44.599086","-123.222828","Blueberry Meadows","OR","3860 NE Hwy 20","","","farm","","97330"
"Albany","www.Facebook.com/bosefamilyfarm","44.664483","-122.969581","Bose Family Farm, LLC","OR","35765 Cyrus Road NE","canned preserved coffee tea cut-flowers fresh-fruits fresh-vegetables grains flour","","farm","www.bosefamilyfarm.com","97322"
"Monroe","","44.3140116","-123.2967637","Crooked Gate Ranch LLC","OR","PO Box 310","red-meat non-poultry-meat","","farm","www.greatgrassbeef.com","97456"
