	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	GEO_ID	estab	emp_reported	payann_reported	emp_est1	payann_est1	estimate_est1	emp_est3	payann_est3	estimate_est3
0	10001	10	1	Kent County	1133	Logging	11	0500000US10001	1.0	0.0	0.0	16.0	154.0	1.0	16.0	154.0	1.0
1	10001	10	1	Kent County	1133	Logging	11	0500000US10001	1.0	0.0	0.0	16.0	154.0	1.0	0.0	153.0	1.0
2	10001	10	1	Kent County	1133	Logging	11	0500000US10001	1.0	0.0	0.0	0.0	153.0	1.0	16.0	154.0	1.0
3	10001	10	1	Kent County	1133	Logging	11	0500000US10001	1.0	0.0	0.0	0.0	153.0	1.0	0.0	153.0	1.0
4	10001	10	1	Kent County	1141	Fishing	11	0500000US10001	2.0	0.0	0.0	0.0	32.666666666666664	1.0	0.0	32.666666666666664	1.0
5	10001	10	1	Kent County	1141	Fishing	11	0500000US10001	2.0	0.0	0.0	0.0	32.666666666666664	1.0	1.2653061224489797	21.387755102040817	1.0
6	10001	10	1	Kent County	1141	Fishing	11	0500000US10001	2.0	0.0	0.0	0.5	2.5	1.0	0.0	32.666666666666664	1.0
7	10001	10	1	Kent County	1141	Fishing	11	0500000US10001	2.0	0.0	0.0	0.5	2.5	1.0	1.2653061224489797	21.387755102040817	1.0
8	10001	10	1	Kent County	1142	Hunting and trapping	11	0500000US10001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
9	10001	10	1	Kent County	1142	Hunting and trapping	11	0500000US10001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
10	10001	10	1	Kent County	1142	Hunting and trapping	11	0500000US10001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
11	10001	10	1	Kent County	1142	Hunting and trapping	11	0500000US10001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
12	10001	10	1	Kent County	1151	Support activities for crop production	11	0500000US10001	4.0	21.0	834.0	21.0	834.0	0.0	21.0	834.0	0.0
13	10001	10	1	Kent County	1151	Support activities for crop production	11	0500000US10001	4.0	21.0	834.0	21.0	834.0	0.0	11.928571428571429	721.7380952380952	0.7142857142857143
14	10001	10	1	Kent County	1151	Support activities for crop production	11	0500000US10001	4.0	21.0	834.0	12.625	774.2916666666666	0.5	21.0	834.0	0.0
15	10001	10	1	Kent County	1151	Support activities for crop production	11	0500000US10001	4.0	21.0	834.0	12.625	774.2916666666666	0.5	11.928571428571429	721.7380952380952	0.7142857142857143
16	10001	10	1	Kent County	1152	Support activities for animal production	11	0500000US10001	4.0	0.0	195.0	0.0	195.0	0.0	0.0	195.0	0.0
17	10001	10	1	Kent County	1152	Support activities for animal production	11	0500000US10001	4.0	0.0	195.0	0.0	195.0	0.0	6.428571428571429	125.14285714285714	0.2857142857142857
18	10001	10	1	Kent County	1152	Support activities for animal production	11	0500000US10001	4.0	0.0	195.0	6.75	134.25	0.0	0.0	195.0	0.0
19	10001	10	1	Kent County	1152	Support activities for animal production	11	0500000US10001	4.0	0.0	195.0	6.75	134.25	0.0	6.428571428571429	125.14285714285714	0.2857142857142857
20	10001	10	1	Kent County	2123	Nonmetallic mineral mining and quarrying	21	0500000US10001	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
21	10001	10	1	Kent County	2123	Nonmetallic mineral mining and quarrying	21	0500000US10001	4.0	0.0	0.0	0.0	0.0	1.0	16.142857142857142	857.3968253968253	1.0
22	10001	10	1	Kent County	2123	Nonmetallic mineral mining and quarrying	21	0500000US10001	4.0	0.0	0.0	11.75	616.5694444444445	1.0	0.0	0.0	1.0
23	10001	10	1	Kent County	2123	Nonmetallic mineral mining and quarrying	21	0500000US10001	4.0	0.0	0.0	11.75	616.5694444444445	1.0	16.142857142857142	857.3968253968253	1.0
24	10001	10	1	Kent County	2131	Support activities for mining	21	0500000US10001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
25	10001	10	1	Kent County	2131	Support activities for mining	21	0500000US10001	1.0	0.0	0.0	0.0	0.0	1.0	17.75	316.3333333333333	1.0
26	10001	10	1	Kent County	2131	Support activities for mining	21	0500000US10001	1.0	0.0	0.0	8.875	-238.0	1.0	0.0	0.0	1.0
27	10001	10	1	Kent County	2131	Support activities for mining	21	0500000US10001	1.0	0.0	0.0	8.875	-238.0	1.0	17.75	316.3333333333333	1.0
28	10001	10	1	Kent County	2211	Electric power generation, transmission and distribution	22	0500000US10001	1.0	0.0	0.0	-14.681818181818182	-1365.6818181818182	1.0	-14.681818181818182	-1365.6818181818182	1.0
29	10001	10	1	Kent County	2211	Electric power generation, transmission and distribution	22	0500000US10001	1.0	0.0	0.0	-14.681818181818182	-1365.6818181818182	1.0	31.576066790352503	3632.179035250464	0.5714285714285714
30	10001	10	1	Kent County	2211	Electric power generation, transmission and distribution	22	0500000US10001	1.0	0.0	0.0	11.758116883116884	1506.063311688312	0.5	-14.681818181818182	-1365.6818181818182	1.0
31	10001	10	1	Kent County	2211	Electric power generation, transmission and distribution	22	0500000US10001	1.0	0.0	0.0	11.758116883116884	1506.063311688312	0.5	31.576066790352503	3632.179035250464	0.5714285714285714
32	10001	10	1	Kent County	2212	Natural gas distribution	22	0500000US10001	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
33	10001	10	1	Kent County	2212	Natural gas distribution	22	0500000US10001	3.0	0.0	0.0	0.0	0.0	1.0	0.0	3513.6	0.8
34	10001	10	1	Kent County	2212	Natural gas distribution	22	0500000US10001	3.0	0.0	0.0	0.0	4392.0	1.0	0.0	0.0	1.0
35	10001	10	1	Kent County	2212	Natural gas distribution	22	0500000US10001	3.0	0.0	0.0	0.0	4392.0	1.0	0.0	3513.6	0.8
36	10001	10	1	Kent County	2213	Water, sewage and other systems	22	0500000US10001	3.0	0.0	0.0	113.0	8138.0	1.0	113.0	8138.0	1.0
37	10001	10	1	Kent County	2213	Water, sewage and other systems	22	0500000US10001	3.0	0.0	0.0	113.0	8138.0	1.0	79.58928571428571	5630.785714285715	1.0
38	10001	10	1	Kent County	2213	Water, sewage and other systems	22	0500000US10001	3.0	0.0	0.0	96.25	6507.0	1.0	113.0	8138.0	1.0
39	10001	10	1	Kent County	2213	Water, sewage and other systems	22	0500000US10001	3.0	0.0	0.0	96.25	6507.0	1.0	79.58928571428571	5630.785714285715	1.0
40	10001	10	1	Kent County	2361	Residential building construction	23	0500000US10001	71.0	184.0	6936.0	184.0	6936.0	0.0	184.0	6936.0	0.0
41	10001	10	1	Kent County	2361	Residential building construction	23	0500000US10001	71.0	184.0	6936.0	184.0	6936.0	0.0	232.57142857142856	12660.285714285714	0.2857142857142857
42	10001	10	1	Kent County	2361	Residential building construction	23	0500000US10001	71.0	184.0	6936.0	218.0	10704.5	0.0	184.0	6936.0	0.0
43	10001	10	1	Kent County	2361	Residential building construction	23	0500000US10001	71.0	184.0	6936.0	218.0	10704.5	0.0	232.57142857142856	12660.285714285714	0.2857142857142857
44	10001	10	1	Kent County	2362	Nonresidential building construction	23	0500000US10001	14.0	104.0	4259.0	104.0	4259.0	0.0	104.0	4259.0	0.0
45	10001	10	1	Kent County	2362	Nonresidential building construction	23	0500000US10001	14.0	104.0	4259.0	104.0	4259.0	0.0	101.85714285714286	4260.285714285715	0.2857142857142857
46	10001	10	1	Kent County	2362	Nonresidential building construction	23	0500000US10001	14.0	104.0	4259.0	94.25	4189.25	0.0	104.0	4259.0	0.0
47	10001	10	1	Kent County	2362	Nonresidential building construction	23	0500000US10001	14.0	104.0	4259.0	94.25	4189.25	0.0	101.85714285714286	4260.285714285715	0.2857142857142857
48	10001	10	1	Kent County	2371	Utility system construction	23	0500000US10001	11.0	190.0	9418.0	190.0	9418.0	0.0	190.0	9418.0	0.0
49	10001	10	1	Kent County	2371	Utility system construction	23	0500000US10001	11.0	190.0	9418.0	190.0	9418.0	0.0	148.28571428571428	12003.714285714286	0.2857142857142857
50	10001	10	1	Kent County	2371	Utility system construction	23	0500000US10001	11.0	190.0	9418.0	103.5	11383.25	0.0	190.0	9418.0	0.0
51	10001	10	1	Kent County	2371	Utility system construction	23	0500000US10001	11.0	190.0	9418.0	103.5	11383.25	0.0	148.28571428571428	12003.714285714286	0.2857142857142857
52	10001	10	1	Kent County	2372	Land subdivision	23	0500000US10001	1.0	0.0	0.0	38.0	494.0	1.0	38.0	494.0	1.0
53	10001	10	1	Kent County	2373	Highway, street, and bridge construction	23	0500000US10001	6.0	297.0	15272.0	297.0	15272.0	0.0	297.0	15272.0	0.0
54	10001	10	1	Kent County	2373	Highway, street, and bridge construction	23	0500000US10001	6.0	297.0	15272.0	297.0	15272.0	0.0	311.2857142857143	16763.428571428572	0.2857142857142857
55	10001	10	1	Kent County	2373	Highway, street, and bridge construction	23	0500000US10001	6.0	297.0	15272.0	306.25	16678.25	0.0	297.0	15272.0	0.0
56	10001	10	1	Kent County	2373	Highway, street, and bridge construction	23	0500000US10001	6.0	297.0	15272.0	306.25	16678.25	0.0	311.2857142857143	16763.428571428572	0.2857142857142857
57	10001	10	1	Kent County	2381	Foundation, structure, and building exterior contractors	23	0500000US10001	54.0	259.0	8070.0	259.0	8070.0	0.0	259.0	8070.0	0.0
