	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
0	10	999	Statewide	11	Crop harvesting, primarily by machine	10	115113	3.0	1.0
1	10	999	Statewide	11	Farm labor contractors and crew leaders	10	115115	4.0	1.4
2	10	999	Statewide	11	Farm management services	10	115116	1.0	1.0
4	10	999	Statewide	11	Hunting and trapping	10	114210	2.0	1.0
6	10	999	Statewide	11	Other marine fishing	10	114119	1.0	1.0
8	10	999	Statewide	11	Shellfish fishing	10	114112	3.0	1.0
11	10	999	Statewide	11	Support activities for forestry	10	115310	2.0	1.0
12	10	999	Statewide	11	Timber tract operations	10	113110	1.0	1.0
13	10	999	Statewide	21	Construction sand and gravel mining	10	212321	8.0	3.6
15	10	999	Statewide	21	Crushed and broken granite mining and quarrying	10	212313	2.0	1.0
16	10	999	Statewide	21	Crushed and broken limestone mining and quarrying	10	212312	6.5	3.6
17	10	999	Statewide	21	Drilling oil and gas wells	10	213111	2.0	1.0
18	10	999	Statewide	21	Industrial sand mining	10	212322	1.0	1.0
20	10	999	Statewide	22	Electric power distribution	10	221122	23.0	11.8
21	10	999	Statewide	22	Fossil fuel electric power generation	10	221112	23.75	11.8
22	10	999	Statewide	22	Hydroelectric power generation	10	221111	3.25	1.4
24	10	999	Statewide	22	Other electric power generation	10	221118	4.0	1.5
26	10	999	Statewide	22	Solar electric power generation	10	221114	1.0	1.0
27	10	999	Statewide	22	Steam and air-conditioning supply	10	221330	3.0	1.2
29	10	999	Statewide	22	Wind electric power generation	10	221115	1.0	1.0
62	10	999	Statewide	31	All other miscellaneous food manufacturing	10	311999	4.5	2.4
64	10	999	Statewide	31	Animal (except poultry) slaughtering	10	311611	4.0	2.0
65	10	999	Statewide	31	Apparel accessories and other apparel manufacturing	10	315990	5.5	2.6
66	10	999	Statewide	31	Bottled water manufacturing	10	312112	1.0	1.0
68	10	999	Statewide	31	Broadwoven fabric mills	10	313210	2.0	1.0
69	10	999	Statewide	31	Carpet and rug mills	10	314110	2.0	1.0
70	10	999	Statewide	31	Cheese manufacturing	10	311513	1.0	1.0
71	10	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	10	311351	4.0	2.0
72	10	999	Statewide	31	Coffee and tea manufacturing	10	311920	1.0	1.0
74	10	999	Statewide	31	Confectionery manufacturing from purchased chocolate	10	311352	5.0	2.2
75	10	999	Statewide	31	Cookie and cracker manufacturing	10	311821	1.0	1.0
77	10	999	Statewide	31	Cut and sew apparel contractors	10	315210	3.25	1.6
78	10	999	Statewide	31	Distilleries	10	312140	2.0	1.6666666666666667
80	10	999	Statewide	31	Dry pasta, dough, and flour mixes manufacturing from purchased flour	10	311824	3.0	1.2
81	10	999	Statewide	31	Dry, condensed, and evaporated dairy product manufacturing	10	311514	2.0	1.0
82	10	999	Statewide	31	Fabric coating mills	10	313320	4.25	2.0
83	10	999	Statewide	31	Fats and oils refining and blending	10	311225	2.0	1.0
84	10	999	Statewide	31	Fiber, yarn, and thread mills	10	313110	1.0	1.0
85	10	999	Statewide	31	Fluid milk manufacturing	10	311511	5.0	1.6
87	10	999	Statewide	31	Frozen specialty food manufacturing	10	311412	1.0	1.0
89	10	999	Statewide	31	Ice manufacturing	10	312113	2.0	1.0
91	10	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	10	315220	1.0	1.0
92	10	999	Statewide	31	Nonchocolate confectionery manufacturing	10	311340	5.75	2.8
93	10	999	Statewide	31	Nonwoven fabric mills	10	313230	1.0	1.0
94	10	999	Statewide	31	Other animal food manufacturing	10	311119	8.0	4.0
95	10	999	Statewide	31	Other apparel knitting mills	10	315190	2.0	1.0
96	10	999	Statewide	31	Other snack food manufacturing	10	311919	1.0	1.0
97	10	999	Statewide	31	Perishable prepared food manufacturing	10	311991	1.0	1.0
99	10	999	Statewide	31	Rendering and meat byproduct processing	10	311613	6.0	2.6
101	10	999	Statewide	31	Seafood product preparation and packaging	10	311710	3.0	1.4
102	10	999	Statewide	31	Soft drink manufacturing	10	312111	1.0	1.0
103	10	999	Statewide	31	Specialty canning	10	311422	2.0	1.0
104	10	999	Statewide	31	Textile and fabric finishing mills	10	313310	2.0	1.0
107	10	999	Statewide	31	Women's, girls', and infants' cut and sew apparel manufacturing	10	315240	1.0	1.0
108	10	999	Statewide	32	Adhesive manufacturing	10	325520	3.75	1.8
