	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
0	32	999	Statewide	11	Crop harvesting, primarily by machine	32	115113	1.0	1.0
4	32	999	Statewide	11	Forest nurseries and gathering of forest products	32	113210	1.0	1.0
6	32	999	Statewide	11	Logging	32	113310	2.0	2.0
7	32	999	Statewide	11	Postharvest crop activities (except cotton ginning)	32	115114	3.0	1.3333333333333333
8	32	999	Statewide	11	Shellfish fishing	32	114112	1.0	1.0
12	32	999	Statewide	11	Timber tract operations	32	113110	2.0	1.0
15	32	999	Statewide	21	Bituminous coal and lignite surface mining	32	212111	2.0	1.2
18	32	999	Statewide	21	Copper ore and nickel ore mining	32	212234	4.6	3.2
20	32	999	Statewide	21	Crushed and broken granite mining and quarrying	32	212313	4.0	1.6
22	32	999	Statewide	21	Dimension stone mining and quarrying	32	212311	2.0	1.4
25	32	999	Statewide	21	Industrial sand mining	32	212322	1.0	1.0
26	32	999	Statewide	21	Iron ore mining	32	212210	1.0	1.0
27	32	999	Statewide	21	Other chemical and fertilizer mineral mining	32	212393	3.0	2.0
29	32	999	Statewide	21	Potash, soda, and borate mineral mining	32	212391	1.0	1.0
30	32	999	Statewide	21	Silver ore mining	32	212222	4.0	2.6
35	32	999	Statewide	21	Uranium-radium-vanadium ore mining	32	212291	3.0	2.25
36	32	999	Statewide	22	Electric bulk power transmission and control	32	221121	1.0	1.0
40	32	999	Statewide	22	Natural gas distribution	32	221210	22.4	22.4
42	32	999	Statewide	22	Sewage treatment facilities	32	221320	2.0	1.2
43	32	999	Statewide	22	Solar electric power generation	32	221114	1.6	1.6
46	32	999	Statewide	22	Wind electric power generation	32	221115	2.0	2.0
83	32	999	Statewide	31	Bottled water manufacturing	32	312112	3.4	2.6
84	32	999	Statewide	31	Breakfast cereal manufacturing	32	311230	1.0	1.0
86	32	999	Statewide	31	Broadwoven fabric mills	32	313210	2.5	2.0
87	32	999	Statewide	31	Carpet and rug mills	32	314110	1.0	1.0
88	32	999	Statewide	31	Cheese manufacturing	32	311513	2.0	1.25
89	32	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	32	311351	1.0	1.0
97	32	999	Statewide	31	Dog and cat food manufacturing	32	311111	2.666666666666667	2.0
