"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US25","Massachusetts",null,"2014","00","Total for all sectors","173575","3087030","185352860","25",
"0400000US25","Massachusetts",null,"2014","11","Agriculture, forestry, fishing and hunting","336","1071","39414","25",
"0400000US25","Massachusetts",null,"2014","113","Forestry and logging","34","156","8860","25",
"0400000US25","Massachusetts",null,"2014","238190","Other foundation, structure, and building exterior contractors","107","868","81488","25",
"0400000US25","Massachusetts",null,"2014","1131","Timber tract operations","4","27","1346","25",
"0400000US25","Massachusetts",null,"2014","11311","Timber tract operations","4","27","1346","25",
"0400000US25","Massachusetts",null,"2014","113110","Timber tract operations","4","27","1346","25",
"0400000US25","Massachusetts",null,"2014","1132","Forest nurseries and gathering of forest products","2","0","0","25",
"0400000US25","Massachusetts",null,"2014","11321","Forest nurseries and gathering of forest products","2","0","0","25",
"0400000US25","Massachusetts",null,"2014","113210","Forest nurseries and gathering of forest products","2","0","0","25",
"0400000US25","Massachusetts",null,"2014","1133","Logging","28","122","7145","25",
"0400000US25","Massachusetts",null,"2014","11331","Logging","28","122","7145","25",
"0400000US25","Massachusetts",null,"2014","113310","Logging","28","122","7145","25",
"0400000US25","Massachusetts",null,"2014","114","Fishing, hunting and trapping","173","386","12185","25",
"0400000US25","Massachusetts",null,"2014","1141","Fishing","169","338","10661","25",
"0400000US25","Massachusetts",null,"2014","11411","Fishing","169","338","10661","25",
"0400000US25","Massachusetts",null,"2014","114111","Finfish fishing","82","0","5631","25",
"0400000US25","Massachusetts",null,"2014","114112","Shellfish fishing","82","126","4502","25",
"0400000US25","Massachusetts",null,"2014","114119","Other marine fishing","5","0","0","25",
"0400000US25","Massachusetts",null,"2014","1142","Hunting and trapping","4","0","0","25",
"0400000US25","Massachusetts",null,"2014","11421","Hunting and trapping","4","0","0","25",
"0400000US25","Massachusetts",null,"2014","114210","Hunting and trapping","4","0","0","25",
"0400000US25","Massachusetts",null,"2014","115","Support activities for agriculture and forestry","129","529","18369","25",
"0400000US25","Massachusetts",null,"2014","1151","Support activities for crop production","9","90","5013","25",
"0400000US25","Massachusetts",null,"2014","11511","Support activities for crop production","9","90","5013","25",
"0400000US25","Massachusetts",null,"2014","115112","Soil preparation, planting, and cultivating","2","0","0","25",
"0400000US25","Massachusetts",null,"2014","115114","Postharvest crop activities (except cotton ginning)","1","0","0","25",
"0400000US25","Massachusetts",null,"2014","115115","Farm labor contractors and crew leaders","1","0","0","25",
"0400000US25","Massachusetts",null,"2014","115116","Farm management services","5","28","734","25",
"0400000US25","Massachusetts",null,"2014","1152","Support activities for animal production","101","347","7585","25",
"0400000US25","Massachusetts",null,"2014","11521","Support activities for animal production","101","347","7585","25",
"0400000US25","Massachusetts",null,"2014","115210","Support activities for animal production","101","347","7585","25",
"0400000US25","Massachusetts",null,"2014","1153","Support activities for forestry","19","92","5771","25",
"0400000US25","Massachusetts",null,"2014","11531","Support activities for forestry","19","92","5771","25",
"0400000US25","Massachusetts",null,"2014","115310","Support activities for forestry","19","92","5771","25",
"0400000US25","Massachusetts",null,"2014","21","Mining, quarrying, and oil and gas extraction","79","848","73461","25",
"0400000US25","Massachusetts",null,"2014","211","Oil and gas extraction","4","7","1251","25",
"0400000US25","Massachusetts",null,"2014","2111","Oil and gas extraction","4","7","1251","25",
"0400000US25","Massachusetts",null,"2014","21111","Oil and gas extraction","4","7","1251","25",
"0400000US25","Massachusetts",null,"2014","211111","Crude petroleum and natural gas extraction","4","7","1251","25",
"0400000US25","Massachusetts",null,"2014","212","Mining (except oil and gas)","58","594","42897","25",
"0400000US25","Massachusetts",null,"2014","2122","Metal ore mining","1","0","0","25",
"0400000US25","Massachusetts",null,"2014","21223","Copper, nickel, lead, and zinc mining","1","0","0","25",
"0400000US25","Massachusetts",null,"2014","212234","Copper ore and nickel ore mining","1","0","0","25",
"0400000US25","Massachusetts",null,"2014","2123","Nonmetallic mineral mining and quarrying","57","592","42800","25",
"0400000US25","Massachusetts",null,"2014","21231","Stone mining and quarrying","28","305","21196","25",
"0400000US25","Massachusetts",null,"2014","212311","Dimension stone mining and quarrying","2","0","0","25",
"0400000US25","Massachusetts",null,"2014","212312","Crushed and broken limestone mining and quarrying","7","0","0","25",
"0400000US25","Massachusetts",null,"2014","212313","Crushed and broken granite mining and quarrying","4","31","1652","25",
"0400000US25","Massachusetts",null,"2014","212319","Other crushed and broken stone mining and quarrying","15","186","13961","25",
"0400000US25","Massachusetts",null,"2014","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","29","287","21604","25",
"0400000US25","Massachusetts",null,"2014","212321","Construction sand and gravel mining","28","261","20640","25",
"0400000US25","Massachusetts",null,"2014","212325","Clay and ceramic and refractory minerals mining","1","0","0","25",
"0400000US25","Massachusetts",null,"2014","213","Support activities for mining","17","0","0","25",
"0400000US25","Massachusetts",null,"2014","2131","Support activities for mining","17","0","0","25",
"0400000US25","Massachusetts",null,"2014","21311","Support activities for mining","17","0","0","25",
"0400000US25","Massachusetts",null,"2014","213111","Drilling oil and gas wells","7","0","0","25",
"0400000US25","Massachusetts",null,"2014","213112","Support activities for oil and gas operations","5","0","0","25",
"0400000US25","Massachusetts",null,"2014","213114","Support activities for metal mining","1","0","0","25",
"0400000US25","Massachusetts",null,"2014","213115","Support activities for nonmetallic minerals (except fuels) mining","4","0","0","25",
"0400000US25","Massachusetts",null,"2014","22","Utilities","276","12366","1273401","25",
"0400000US25","Massachusetts",null,"2014","221","Utilities","276","12366","1273401","25",
"0400000US25","Massachusetts",null,"2014","2211","Electric power generation, transmission and distribution","156","9129","1002586","25",
"0400000US25","Massachusetts",null,"2014","22111","Electric power generation","63","2064","248701","25",
"0400000US25","Massachusetts",null,"2014","221111","Hydroelectric power generation","14","236","27549","25",
"0400000US25","Massachusetts",null,"2014","221112","Fossil fuel electric power generation","24","898","119928","25",
"0400000US25","Massachusetts",null,"2014","221113","Nuclear electric power generation","6","0","0","25",
"0400000US25","Massachusetts",null,"2014","221114","Solar electric power generation","3","0","0","25",
"0400000US25","Massachusetts",null,"2014","221115","Wind electric power generation","7","0","0","25",
"0400000US25","Massachusetts",null,"2014","221117","Biomass electric power generation","4","102","9643","25",
"0400000US25","Massachusetts",null,"2014","221118","Other electric power generation","5","0","0","25",
"0400000US25","Massachusetts",null,"2014","22112","Electric power transmission, control, and distribution","93","0","0","25",
"0400000US25","Massachusetts",null,"2014","221121","Electric bulk power transmission and control","1","0","0","25",
"0400000US25","Massachusetts",null,"2014","221122","Electric power distribution","92","0","0","25",
"0400000US25","Massachusetts",null,"2014","2212","Natural gas distribution","60","0","0","25",
