"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US20","Kansas",null,"2016","00","Total for all sectors","74884","1184710","51016318","20",
"0400000US20","Kansas",null,"2016","11","Agriculture, forestry, fishing and hunting","181","861","31488","20",
"0400000US20","Kansas",null,"2016","113","Forestry and logging","4","7","64","20",
"0400000US20","Kansas",null,"2016","238320","Painting and wall covering contractors","359","1578","55554","20",
"0400000US20","Kansas",null,"2016","1132","Forest nurseries and gathering of forest products","1","0","0","20",
"0400000US20","Kansas",null,"2016","11321","Forest nurseries and gathering of forest products","1","0","0","20",
"0400000US20","Kansas",null,"2016","113210","Forest nurseries and gathering of forest products","1","0","0","20",
"0400000US20","Kansas",null,"2016","1133","Logging","3","5","58","20",
"0400000US20","Kansas",null,"2016","11331","Logging","3","5","58","20",
"0400000US20","Kansas",null,"2016","113310","Logging","3","5","58","20",
"0400000US20","Kansas",null,"2016","114","Fishing, hunting and trapping","7","33","402","20",
"0400000US20","Kansas",null,"2016","1141","Fishing","1","0","0","20",
"0400000US20","Kansas",null,"2016","11411","Fishing","1","0","0","20",
"0400000US20","Kansas",null,"2016","114112","Shellfish fishing","1","0","0","20",
"0400000US20","Kansas",null,"2016","1142","Hunting and trapping","6","31","366","20",
"0400000US20","Kansas",null,"2016","11421","Hunting and trapping","6","31","366","20",
"0400000US20","Kansas",null,"2016","114210","Hunting and trapping","6","31","366","20",
"0400000US20","Kansas",null,"2016","115","Support activities for agriculture and forestry","170","821","31022","20",
"0400000US20","Kansas",null,"2016","1151","Support activities for crop production","128","523","23424","20",
"0400000US20","Kansas",null,"2016","11511","Support activities for crop production","128","523","23424","20",
"0400000US20","Kansas",null,"2016","115111","Cotton ginning","4","23","1485","20",
"0400000US20","Kansas",null,"2016","115112","Soil preparation, planting, and cultivating","80","321","15180","20",
"0400000US20","Kansas",null,"2016","115113","Crop harvesting, primarily by machine","24","66","2643","20",
"0400000US20","Kansas",null,"2016","115114","Postharvest crop activities (except cotton ginning)","7","66","1959","20",
"0400000US20","Kansas",null,"2016","115115","Farm labor contractors and crew leaders","3","2","119","20",
"0400000US20","Kansas",null,"2016","115116","Farm management services","10","45","2038","20",
"0400000US20","Kansas",null,"2016","1152","Support activities for animal production","39","297","7503","20",
"0400000US20","Kansas",null,"2016","11521","Support activities for animal production","39","297","7503","20",
"0400000US20","Kansas",null,"2016","115210","Support activities for animal production","39","297","7503","20",
"0400000US20","Kansas",null,"2016","1153","Support activities for forestry","3","1","95","20",
"0400000US20","Kansas",null,"2016","11531","Support activities for forestry","3","1","95","20",
"0400000US20","Kansas",null,"2016","115310","Support activities for forestry","3","1","95","20",
"0400000US20","Kansas",null,"2016","21","Mining, quarrying, and oil and gas extraction","990","7571","428767","20",
"0400000US20","Kansas",null,"2016","211","Oil and gas extraction","381","2477","169815","20",
"0400000US20","Kansas",null,"2016","2111","Oil and gas extraction","381","2477","169815","20",
"0400000US20","Kansas",null,"2016","21111","Oil and gas extraction","381","2477","169815","20",
"0400000US20","Kansas",null,"2016","211111","Crude petroleum and natural gas extraction","358","2300","155066","20",
"0400000US20","Kansas",null,"2016","211112","Natural gas liquid extraction","23","177","14749","20",
"0400000US20","Kansas",null,"2016","212","Mining (except oil and gas)","85","1216","63803","20",
"0400000US20","Kansas",null,"2016","2123","Nonmetallic mineral mining and quarrying","85","1216","63803","20",
"0400000US20","Kansas",null,"2016","21231","Stone mining and quarrying","49","801","41407","20",
"0400000US20","Kansas",null,"2016","212311","Dimension stone mining and quarrying","9","102","4180","20",
"0400000US20","Kansas",null,"2016","212312","Crushed and broken limestone mining and quarrying","37","688","37016","20",
"0400000US20","Kansas",null,"2016","212313","Crushed and broken granite mining and quarrying","2","0","0","20",
"0400000US20","Kansas",null,"2016","212319","Other crushed and broken stone mining and quarrying","1","0","0","20",
"0400000US20","Kansas",null,"2016","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","28","190","8979","20",
"0400000US20","Kansas",null,"2016","212321","Construction sand and gravel mining","27","187","8768","20",
"0400000US20","Kansas",null,"2016","212322","Industrial sand mining","1","0","0","20",
"0400000US20","Kansas",null,"2016","21239","Other nonmetallic mineral mining and quarrying","8","225","13417","20",
"0400000US20","Kansas",null,"2016","212393","Other chemical and fertilizer mineral mining","3","182","11611","20",
"0400000US20","Kansas",null,"2016","212399","All other nonmetallic mineral mining","5","43","1806","20",
"0400000US20","Kansas",null,"2016","213","Support activities for mining","524","3878","195149","20",
"0400000US20","Kansas",null,"2016","2131","Support activities for mining","524","3878","195149","20",
"0400000US20","Kansas",null,"2016","21311","Support activities for mining","524","3878","195149","20",
"0400000US20","Kansas",null,"2016","213111","Drilling oil and gas wells","107","838","39151","20",
"0400000US20","Kansas",null,"2016","213112","Support activities for oil and gas operations","414","3027","155256","20",
"0400000US20","Kansas",null,"2016","213113","Support activities for coal mining","2","0","0","20",
"0400000US20","Kansas",null,"2016","213114","Support activities for metal mining","1","0","0","20",
"0400000US20","Kansas",null,"2016","22","Utilities","245","7287","700926","20",
"0400000US20","Kansas",null,"2016","221","Utilities","245","7287","700926","20",
"0400000US20","Kansas",null,"2016","2211","Electric power generation, transmission and distribution","158","5872","600138","20",
"0400000US20","Kansas",null,"2016","22111","Electric power generation","41","1818","208435","20",
"0400000US20","Kansas",null,"2016","221111","Hydroelectric power generation","1","0","0","20",
"0400000US20","Kansas",null,"2016","221112","Fossil fuel electric power generation","22","588","58958","20",
"0400000US20","Kansas",null,"2016","221113","Nuclear electric power generation","1","0","0","20",
"0400000US20","Kansas",null,"2016","221115","Wind electric power generation","10","40","3488","20",
"0400000US20","Kansas",null,"2016","221118","Other electric power generation","7","45","4698","20",
"0400000US20","Kansas",null,"2016","22112","Electric power transmission, control, and distribution","117","4054","391703","20",
"0400000US20","Kansas",null,"2016","221121","Electric bulk power transmission and control","2","0","0","20",
"0400000US20","Kansas",null,"2016","221122","Electric power distribution","115","4038","390186","20",
"0400000US20","Kansas",null,"2016","2212","Natural gas distribution","72","1330","96930","20",
"0400000US20","Kansas",null,"2016","22121","Natural gas distribution","72","1330","96930","20",
"0400000US20","Kansas",null,"2016","221210","Natural gas distribution","72","1330","96930","20",
"0400000US20","Kansas",null,"2016","2213","Water, sewage and other systems","15","85","3858","20",
"0400000US20","Kansas",null,"2016","22131","Water supply and irrigation systems","14","64","3141","20",
"0400000US20","Kansas",null,"2016","221310","Water supply and irrigation systems","14","64","3141","20",
"0400000US20","Kansas",null,"2016","22132","Sewage treatment facilities","1","0","0","20",
"0400000US20","Kansas",null,"2016","221320","Sewage treatment facilities","1","0","0","20",
"0400000US20","Kansas",null,"2016","23","Construction","6988","65081","3328610","20",
"0400000US20","Kansas",null,"2016","236","Construction of buildings","1855","11161","553216","20",
"0400000US20","Kansas",null,"2016","2361","Residential building construction","1415","5031","203816","20",
"0400000US20","Kansas",null,"2016","23611","Residential building construction","1415","5031","203816","20",
"0400000US20","Kansas",null,"2016","236115","New single-family housing construction (except for-sale builders)","424","1361","50234","20",
"0400000US20","Kansas",null,"2016","236116","New multifamily housing construction (except for-sale builders)","18","95","5292","20",
"0400000US20","Kansas",null,"2016","236117","New housing for-sale builders","144","604","30667","20",
"0400000US20","Kansas",null,"2016","236118","Residential remodelers","829","2971","117623","20",
"0400000US20","Kansas",null,"2016","2362","Nonresidential building construction","440","6130","349400","20",
"0400000US20","Kansas",null,"2016","23621","Industrial building construction","36","571","29048","20",
"0400000US20","Kansas",null,"2016","236210","Industrial building construction","36","571","29048","20",
"0400000US20","Kansas",null,"2016","23622","Commercial and institutional building construction","404","5559","320352","20",
"0400000US20","Kansas",null,"2016","236220","Commercial and institutional building construction","404","5559","320352","20",
"0400000US20","Kansas",null,"2016","237","Heavy and civil engineering construction","466","13118","773361","20",
"0400000US20","Kansas",null,"2016","2371","Utility system construction","271","7960","444273","20",
"0400000US20","Kansas",null,"2016","23711","Water and sewer line and related structures construction","150","1898","91904","20",
"0400000US20","Kansas",null,"2016","237110","Water and sewer line and related structures construction","150","1898","91904","20",
"0400000US20","Kansas",null,"2016","23712","Oil and gas pipeline and related structures construction","27","809","51757","20",
"0400000US20","Kansas",null,"2016","237120","Oil and gas pipeline and related structures construction","27","809","51757","20",
"0400000US20","Kansas",null,"2016","23713","Power and communication line and related structures construction","94","5253","300612","20",
"0400000US20","Kansas",null,"2016","237130","Power and communication line and related structures construction","94","5253","300612","20",
"0400000US20","Kansas",null,"2016","2372","Land subdivision","26","192","5962","20",
"0400000US20","Kansas",null,"2016","23721","Land subdivision","26","192","5962","20",
"0400000US20","Kansas",null,"2016","237210","Land subdivision","26","192","5962","20",
"0400000US20","Kansas",null,"2016","2373","Highway, street, and bridge construction","147","4763","309376","20",
"0400000US20","Kansas",null,"2016","23731","Highway, street, and bridge construction","147","4763","309376","20",
"0400000US20","Kansas",null,"2016","237310","Highway, street, and bridge construction","147","4763","309376","20",
"0400000US20","Kansas",null,"2016","2379","Other heavy and civil engineering construction","22","203","13750","20",
"0400000US20","Kansas",null,"2016","23799","Other heavy and civil engineering construction","22","203","13750","20",
"0400000US20","Kansas",null,"2016","237990","Other heavy and civil engineering construction","22","203","13750","20",
"0400000US20","Kansas",null,"2016","238","Specialty trade contractors","4667","40802","2002033","20",
"0400000US20","Kansas",null,"2016","2381","Foundation, structure, and building exterior contractors","1160","9718","421951","20",
"0400000US20","Kansas",null,"2016","23811","Poured concrete foundation and structure contractors","321","3388","151661","20",
"0400000US20","Kansas",null,"2016","238110","Poured concrete foundation and structure contractors","321","3388","151661","20",
"0400000US20","Kansas",null,"2016","23812","Structural steel and precast concrete contractors","20","360","14604","20",
"0400000US20","Kansas",null,"2016","238120","Structural steel and precast concrete contractors","20","360","14604","20",
"0400000US20","Kansas",null,"2016","23813","Framing contractors","172","947","30854","20",
"0400000US20","Kansas",null,"2016","238130","Framing contractors","172","947","30854","20",
"0400000US20","Kansas",null,"2016","23814","Masonry contractors","225","1608","63667","20",
"0400000US20","Kansas",null,"2016","238140","Masonry contractors","225","1608","63667","20",
"0400000US20","Kansas",null,"2016","23815","Glass and glazing contractors","29","473","19929","20",
"0400000US20","Kansas",null,"2016","238150","Glass and glazing contractors","29","473","19929","20",
"0400000US20","Kansas",null,"2016","23816","Roofing contractors","242","2136","108717","20",
"0400000US20","Kansas",null,"2016","238160","Roofing contractors","242","2136","108717","20",
"0400000US20","Kansas",null,"2016","23817","Siding contractors","112","401","13868","20",
