"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US42","Pennsylvania",null,"2012","00","Total for all sectors","296872","5169196","231749663","42",
"0400000US42","Pennsylvania",null,"2012","11","Agriculture, forestry, fishing and hunting","486","2609","82671","42",
"0400000US42","Pennsylvania",null,"2012","113","Forestry and logging","228","891","27193","42",
"0400000US42","Pennsylvania",null,"2012","238120","Structural steel and precast concrete contractors","93","1362","74182","42",
"0400000US42","Pennsylvania",null,"2012","1131","Timber tract operations","13","49","1829","42",
"0400000US42","Pennsylvania",null,"2012","11311","Timber tract operations","13","49","1829","42",
"0400000US42","Pennsylvania",null,"2012","113110","Timber tract operations","13","49","1829","42",
"0400000US42","Pennsylvania",null,"2012","1132","Forest nurseries and gathering of forest products","6","81","3290","42",
"0400000US42","Pennsylvania",null,"2012","11321","Forest nurseries and gathering of forest products","6","81","3290","42",
"0400000US42","Pennsylvania",null,"2012","113210","Forest nurseries and gathering of forest products","6","81","3290","42",
"0400000US42","Pennsylvania",null,"2012","1133","Logging","209","761","22074","42",
"0400000US42","Pennsylvania",null,"2012","11331","Logging","209","761","22074","42",
"0400000US42","Pennsylvania",null,"2012","113310","Logging","209","761","22074","42",
"0400000US42","Pennsylvania",null,"2012","114","Fishing, hunting and trapping","14","0","760","42",
"0400000US42","Pennsylvania",null,"2012","1141","Fishing","6","7","227","42",
"0400000US42","Pennsylvania",null,"2012","11411","Fishing","6","7","227","42",
"0400000US42","Pennsylvania",null,"2012","114111","Finfish fishing","3","0","0","42",
"0400000US42","Pennsylvania",null,"2012","114119","Other marine fishing","3","0","0","42",
"0400000US42","Pennsylvania",null,"2012","1142","Hunting and trapping","8","0","533","42",
"0400000US42","Pennsylvania",null,"2012","11421","Hunting and trapping","8","0","533","42",
"0400000US42","Pennsylvania",null,"2012","114210","Hunting and trapping","8","0","533","42",
"0400000US42","Pennsylvania",null,"2012","115","Support activities for agriculture and forestry","244","1697","54718","42",
"0400000US42","Pennsylvania",null,"2012","1151","Support activities for crop production","63","807","28598","42",
"0400000US42","Pennsylvania",null,"2012","11511","Support activities for crop production","63","807","28598","42",
"0400000US42","Pennsylvania",null,"2012","115112","Soil preparation, planting, and cultivating","30","402","17291","42",
"0400000US42","Pennsylvania",null,"2012","115113","Crop harvesting, primarily by machine","5","0","649","42",
"0400000US42","Pennsylvania",null,"2012","115114","Postharvest crop activities (except cotton ginning)","13","144","4084","42",
