"GEO_ID","NAME","COUNTY","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"0400000US10","Delaware",null,"2020","00","Total for all sectors","27472","422044","25114966","10",
"0400000US10","Delaware",null,"2020","11","Agriculture, forestry, fishing and hunting","35","113","6075","10",
"0400000US10","Delaware",null,"2020","114","Fishing, hunting and trapping","9","4","213","10",
"0400000US10","Delaware",null,"2020","1141","Fishing","9","4","213","10",
"0400000US10","Delaware",null,"2020","11411","Fishing","9","4","213","10",
"0400000US10","Delaware",null,"2020","114111","Finfish fishing","9","4","213","10",
"0400000US10","Delaware",null,"2020","115","Support activities for agriculture and forestry","24","104","5606","10",
"0400000US10","Delaware",null,"2020","1151","Support activities for crop production","8","43","2775","10",
"0400000US10","Delaware",null,"2020","11511","Support activities for crop production","8","43","2775","10",
"0400000US10","Delaware",null,"2020","115112","Soil preparation, planting, and cultivating","4","30","1994","10",
"0400000US10","Delaware",null,"2020","115114","Postharvest crop activities (except cotton ginning)","3","12","766","10",
"0400000US10","Delaware",null,"2020","21","Mining, quarrying, and oil and gas extraction","23","437","38811","10",
"0400000US10","Delaware",null,"2020","1152","Support activities for animal production","16","61","2831","10",
"0400000US10","Delaware",null,"2020","11521","Support activities for animal production","16","61","2831","10",
"0400000US10","Delaware",null,"2020","115210","Support activities for animal production","16","61","2831","10",
"0400000US10","Delaware",null,"2020","212","Mining (except oil and gas)","10","265","23612","10",
"0400000US10","Delaware",null,"2020","21311","Support activities for mining","11","169","14701","10",
"0400000US10","Delaware",null,"2020","2123","Nonmetallic mineral mining and quarrying","10","265","23612","10",
"0400000US10","Delaware",null,"2020","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","8","254","22658","10",
"0400000US10","Delaware",null,"2020","212321","Construction sand and gravel mining","8","254","22658","10",
"0400000US10","Delaware",null,"2020","213","Support activities for mining","11","169","14701","10",
"0400000US10","Delaware",null,"2020","2131","Support activities for mining","11","169","14701","10",
"0400000US10","Delaware",null,"2020","213112","Support activities for oil and gas operations","10","167","14373","10",
"0400000US10","Delaware",null,"2020","22","Utilities","72","2475","308614","10",
"0400000US10","Delaware",null,"2020","2212","Natural gas distribution","4","311","46867","10",
"0400000US10","Delaware",null,"2020","221","Utilities","72","2475","308614","10",
"0400000US10","Delaware",null,"2020","2211","Electric power generation, transmission and distribution","51","1681","217298","10",
"0400000US10","Delaware",null,"2020","22111","Electric power generation","21","329","41562","10",
"0400000US10","Delaware",null,"2020","221112","Fossil fuel electric power generation","17","288","30332","10",
"0400000US10","Delaware",null,"2020","22112","Electric power transmission, control, and distribution","30","1352","175736","10",
