"GEO_ID","NAME","COUNTY","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"0400000US31","Nebraska",null,"2020","00","Total for all sectors","54791","866139","41198526","31",
"0400000US31","Nebraska",null,"2020","11","Agriculture, forestry, fishing and hunting","189","1339","81456","31",
"0400000US31","Nebraska",null,"2020","113","Forestry and logging","3","14","402","31",
"0400000US31","Nebraska",null,"2020","1133","Logging","3","14","402","31",
"0400000US31","Nebraska",null,"2020","11331","Logging","3","14","402","31",
"0400000US31","Nebraska",null,"2020","113310","Logging","3","14","402","31",
"0400000US31","Nebraska",null,"2020","21311","Support activities for mining","36","200","7618","31",
"0400000US31","Nebraska",null,"2020","114","Fishing, hunting and trapping","3","2","78","31",
"0400000US31","Nebraska",null,"2020","115","Support activities for agriculture and forestry","183","1323","80976","31",
"0400000US31","Nebraska",null,"2020","1151","Support activities for crop production","138","1028","66694","31",
"0400000US31","Nebraska",null,"2020","11511","Support activities for crop production","138","1028","66694","31",
"0400000US31","Nebraska",null,"2020","115112","Soil preparation, planting, and cultivating","85","307","20878","31",
"0400000US31","Nebraska",null,"2020","115113","Crop harvesting, primarily by machine","15","75","2835","31",
"0400000US31","Nebraska",null,"2020","115114","Postharvest crop activities (except cotton ginning)","17","550","37720","31",
"0400000US31","Nebraska",null,"2020","115115","Farm labor contractors and crew leaders","3","50","1855","31",
"0400000US31","Nebraska",null,"2020","115116","Farm management services","18","46","3406","31",
"0400000US31","Nebraska",null,"2020","1152","Support activities for animal production","43","291","13906","31",
"0400000US31","Nebraska",null,"2020","11521","Support activities for animal production","43","291","13906","31",
"0400000US31","Nebraska",null,"2020","115210","Support activities for animal production","43","291","13906","31",
"0400000US31","Nebraska",null,"2020","21","Mining, quarrying, and oil and gas extraction","112","1016","61936","31",
"0400000US31","Nebraska",null,"2020","211","Oil and gas extraction","13","46","3362","31",
"0400000US31","Nebraska",null,"2020","2111","Oil and gas extraction","13","46","3362","31",
"0400000US31","Nebraska",null,"2020","21112","Crude petroleum extraction","11","40","2616","31",
"0400000US31","Nebraska",null,"2020","211120","Crude petroleum extraction","11","40","2616","31",
"0400000US31","Nebraska",null,"2020","212","Mining (except oil and gas)","63","770","50956","31",
"0400000US31","Nebraska",null,"2020","2123","Nonmetallic mineral mining and quarrying","62","749","49360","31",
"0400000US31","Nebraska",null,"2020","21231","Stone mining and quarrying","8","365","27826","31",
"0400000US31","Nebraska",null,"2020","212312","Crushed and broken limestone mining and quarrying","8","365","27826","31",
"0400000US31","Nebraska",null,"2020","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","54","384","21534","31",
"0400000US31","Nebraska",null,"2020","212321","Construction sand and gravel mining","53","346","19162","31",
"0400000US31","Nebraska",null,"2020","213","Support activities for mining","36","200","7618","31",
"0400000US31","Nebraska",null,"2020","2131","Support activities for mining","36","200","7618","31",
"0400000US31","Nebraska",null,"2020","221115","Wind electric power generation","9","51","3476","31",
"0400000US31","Nebraska",null,"2020","213111","Drilling oil and gas wells","7","52","1928","31",
"0400000US31","Nebraska",null,"2020","213112","Support activities for oil and gas operations","28","147","5587","31",
"0400000US31","Nebraska",null,"2020","22","Utilities","114","956","125742","31",
"0400000US31","Nebraska",null,"2020","221","Utilities","114","956","125742","31",
"0400000US31","Nebraska",null,"2020","2211","Electric power generation, transmission and distribution","34","229","25303","31",
"0400000US31","Nebraska",null,"2020","22111","Electric power generation","17","106","13543","31",
"0400000US31","Nebraska",null,"2020","221112","Fossil fuel electric power generation","6","45","5918","31",
"0400000US31","Nebraska",null,"2020","236117","New housing for-sale builders","106","615","39311","31",
"0400000US31","Nebraska",null,"2020","236220","Commercial and institutional building construction","311","5061","344022","31",
"0400000US31","Nebraska",null,"2020","237","Heavy and civil engineering construction","388","5692","407917","31",
