	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
1	50	999	Statewide	11	Farm labor contractors and crew leaders	50	115115	4.0	1.5
5	50	999	Statewide	11	Postharvest crop activities (except cotton ginning)	50	115114	2.0	2.8
9	50	999	Statewide	11	Timber tract operations	50	113110	6.0	3.0
10	50	999	Statewide	21	All other nonmetallic mineral mining	50	212399	4.0	2.0
12	50	999	Statewide	21	Crushed and broken granite mining and quarrying	50	212313	6.0	2.6
15	50	999	Statewide	21	Industrial sand mining	50	212322	2.0	1.0
17	50	999	Statewide	22	Biomass electric power generation	50	221117	2.0	1.25
18	50	999	Statewide	22	Electric bulk power transmission and control	50	221121	3.0	1.4
20	50	999	Statewide	22	Fossil fuel electric power generation	50	221112	7.0	3.111111111111111
22	50	999	Statewide	22	Natural gas distribution	50	221210	2.0	1.0
25	50	999	Statewide	22	Sewage treatment facilities	50	221320	6.0	2.4
26	50	999	Statewide	22	Solar electric power generation	50	221114	1.0	1.0
28	50	999	Statewide	22	Wind electric power generation	50	221115	2.0	1.5
44	50	999	Statewide	23	Oil and gas pipeline and related structures construction	50	237120	2.0	1.0
60	50	999	Statewide	31	All other leather good and allied product manufacturing	50	316998	7.0	3.6666666666666665
64	50	999	Statewide	31	Apparel accessories and other apparel manufacturing	50	315990	6.0	2.0
65	50	999	Statewide	31	Bottled water manufacturing	50	312112	4.333333333333333	2.0
69	50	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	50	311351	7.0	3.5555555555555554
78	50	999	Statewide	31	Dried and dehydrated food manufacturing	50	311423	3.0	1.75
79	50	999	Statewide	31	Dry pasta, dough, and flour mixes manufacturing from purchased flour	50	311824	2.0	1.0
80	50	999	Statewide	31	Dry, condensed, and evaporated dairy product manufacturing	50	311514	3.0	1.2
81	50	999	Statewide	31	Fabric coating mills	50	313320	1.0	1.0
82	50	999	Statewide	31	Fiber, yarn, and thread mills	50	313110	6.5	3.6666666666666665
83	50	999	Statewide	31	Flavoring syrup and concentrate manufacturing	50	311930	1.0	1.0
84	50	999	Statewide	31	Flour milling	50	311211	1.0	1.0
86	50	999	Statewide	31	Footwear manufacturing	50	316210	3.0	1.2
87	50	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	50	311813	2.0	1.0
88	50	999	Statewide	31	Frozen specialty food manufacturing	50	311412	6.0	2.888888888888889
90	50	999	Statewide	31	Hosiery and sock mills	50	315110	2.0	1.0
91	50	999	Statewide	31	Ice cream and frozen dessert manufacturing	50	311520	10.25	5.0
92	50	999	Statewide	31	Ice manufacturing	50	312113	2.0	1.0
93	50	999	Statewide	31	Leather and hide tanning and finishing	50	316110	3.0	1.2
94	50	999	Statewide	31	Malt manufacturing	50	311213	1.0	1.0
