	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
4	5	999	Statewide	11	Finfish fishing	5	114111	3.0	1.2
14	5	999	Statewide	21	Anthracite mining	5	212113	1.0	1.0
15	5	999	Statewide	21	Bituminous coal underground mining	5	212112	2.0	1.0
16	5	999	Statewide	21	Clay and ceramic and refractory minerals mining	5	212325	2.0	1.0
25	5	999	Statewide	21	Kaolin and ball clay mining	5	212324	2.0	1.0
27	5	999	Statewide	21	Natural gas liquid extraction	5	211112	4.0	1.8
29	5	999	Statewide	21	Support activities for coal mining	5	213113	1.0	1.0
36	5	999	Statewide	22	Hydroelectric power generation	5	221111	7.0	3.111111111111111
38	5	999	Statewide	22	Nuclear electric power generation	5	221113	9.8	4.555555555555555
39	5	999	Statewide	22	Other electric power generation	5	221118	1.0	1.0
79	5	999	Statewide	31	Breakfast cereal manufacturing	5	311230	2.0	1.0
81	5	999	Statewide	31	Broadwoven fabric mills	5	313210	1.0	1.0
82	5	999	Statewide	31	Cheese manufacturing	5	311513	7.25	2.2
83	5	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	5	311351	2.0	1.0
84	5	999	Statewide	31	Coffee and tea manufacturing	5	311920	4.0	2.4444444444444446
87	5	999	Statewide	31	Cookie and cracker manufacturing	5	311821	2.0	1.25
90	5	999	Statewide	31	Distilleries	5	312140	7.0	2.888888888888889
92	5	999	Statewide	31	Dry pasta, dough, and flour mixes manufacturing from purchased flour	5	311824	5.25	3.3333333333333335
93	5	999	Statewide	31	Dry, condensed, and evaporated dairy product manufacturing	5	311514	2.0	1.0
94	5	999	Statewide	31	Fabric coating mills	5	313320	3.0	3.0
95	5	999	Statewide	31	Fats and oils refining and blending	5	311225	2.0	1.0
96	5	999	Statewide	31	Flavoring syrup and concentrate manufacturing	5	311930	2.0	1.0
98	5	999	Statewide	31	Fluid milk manufacturing	5	311511	9.0	4.555555555555555
100	5	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	5	311813	3.0	1.2
101	5	999	Statewide	31	Frozen fruit, juice, and vegetable manufacturing	5	311411	6.0	3.0
104	5	999	Statewide	31	Hosiery and sock mills	5	315110	2.0	1.0
105	5	999	Statewide	31	Ice cream and frozen dessert manufacturing	5	311520	4.0	1.8
107	5	999	Statewide	31	Leather and hide tanning and finishing	5	316110	2.0	1.0
108	5	999	Statewide	31	Malt manufacturing	5	311213	3.0	1.2
109	5	999	Statewide	31	Mayonnaise, dressing, and other prepared sauce manufacturing	5	311941	6.0	3.111111111111111
111	5	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	5	315220	8.0	2.2
114	5	999	Statewide	31	Other apparel knitting mills	5	315190	4.0	1.8
115	5	999	Statewide	31	Other cut and sew apparel manufacturing	5	315280	3.0	1.4
116	5	999	Statewide	31	Other snack food manufacturing	5	311919	4.0	2.4444444444444446
117	5	999	Statewide	31	Perishable prepared food manufacturing	5	311991	3.0	1.25
122	5	999	Statewide	31	Roasted nuts and peanut butter manufacturing	5	311911	8.25	3.3333333333333335
125	5	999	Statewide	31	Soft drink manufacturing	5	312111	5.0	2.5555555555555554
126	5	999	Statewide	31	Soybean and other oilseed processing	5	311224	5.0	2.2
127	5	999	Statewide	31	Specialty canning	5	311422	6.0	2.2
128	5	999	Statewide	31	Spice and extract manufacturing	5	311942	4.0	2.0
129	5	999	Statewide	31	Textile and fabric finishing mills	5	313310	4.0	1.6
131	5	999	Statewide	31	Tobacco manufacturing	5	312230	2.0	1.0
132	5	999	Statewide	31	Tortilla manufacturing	5	311830	6.0	2.6
133	5	999	Statewide	31	Wet corn milling	5	311221	2.0	1.0
135	5	999	Statewide	31	Women's, girls', and infants' cut and sew apparel manufacturing	5	315240	6.0	2.0
139	5	999	Statewide	32	All other miscellaneous nonmetallic mineral product manufacturing	5	327999	15.5	6.111111111111111
141	5	999	Statewide	32	All other petroleum and coal products manufacturing	5	324199	2.0	1.0
144	5	999	Statewide	32	Artificial and synthetic fibers and filaments manufacturing	5	325220	2.0	1.0
147	5	999	Statewide	32	Biological product (except diagnostic) manufacturing	5	325414	1.0	1.0
148	5	999	Statewide	32	Books printing	5	323117	4.0	1.4
149	5	999	Statewide	32	Cement manufacturing	5	327310	2.0	1.0
164	5	999	Statewide	32	Glass container manufacturing	5	327213	4.0	1.4
166	5	999	Statewide	32	Ground or treated mineral and earth manufacturing	5	327992	4.0	1.8
167	5	999	Statewide	32	Gypsum product manufacturing	5	327420	8.0	2.6
169	5	999	Statewide	32	In-vitro diagnostic substance manufacturing	5	325413	6.0	2.6
170	5	999	Statewide	32	Industrial gas manufacturing	5	325120	8.0	4.444444444444445
171	5	999	Statewide	32	Laminated plastics plate, sheet (except packaging), and shape manufacturing	5	326130	1.0	1.0
172	5	999	Statewide	32	Lime manufacturing	5	327410	4.0	2.0
173	5	999	Statewide	32	Manufactured home (mobile home) manufacturing	5	321991	1.0	1.0
174	5	999	Statewide	32	Medicinal and botanical manufacturing	5	325411	5.0	2.0
176	5	999	Statewide	32	Newsprint mills	5	322122	1.0	1.0
177	5	999	Statewide	32	Nitrogenous fertilizer manufacturing	5	325311	3.0	1.6
182	5	999	Statewide	32	Other pressed and blown glass and glassware manufacturing	5	327212	12.75	5.555555555555555
191	5	999	Statewide	32	Phosphatic fertilizer manufacturing	5	325312	3.0	1.2
192	5	999	Statewide	32	Photographic film, paper, plate, and chemical manufacturing	5	325992	4.0	1.8
193	5	999	Statewide	32	Plastics bag and pouch manufacturing	5	326111	7.25	3.4
198	5	999	Statewide	32	Plastics plumbing fixture manufacturing	5	326191	4.0	2.0
202	5	999	Statewide	32	Prefabricated wood building manufacturing	5	321992	2.0	1.0
204	5	999	Statewide	32	Pulp mills	5	322110	1.0	1.0
208	5	999	Statewide	32	Rubber product manufacturing for mechanical use	5	326291	7.0	3.111111111111111
209	5	999	Statewide	32	Sanitary paper product manufacturing	5	322291	4.0	2.4444444444444446
216	5	999	Statewide	32	Tire manufacturing (except retreading)	5	326211	10.0	5.0
229	5	999	Statewide	33	Aircraft manufacturing	5	336411	9.5	4.0
235	5	999	Statewide	33	Alumina refining and primary aluminum production	5	331313	6.0	3.0
239	5	999	Statewide	33	Analytical laboratory instrument manufacturing	5	334516	2.0	1.0
240	5	999	Statewide	33	Audio and video equipment manufacturing	5	334310	4.0	1.4
241	5	999	Statewide	33	Automatic environmental control manufacturing for residential, commercial, and appliance use	5	334512	3.0	1.0
247	5	999	Statewide	33	Broom, brush, and mop manufacturing	5	339994	4.0	2.0
251	5	999	Statewide	33	Computer terminal and other computer peripheral equipment manufacturing	5	334118	5.666666666666667	2.4
255	5	999	Statewide	33	Current-carrying wiring device manufacturing	5	335931	10.0	4.222222222222222
262	5	999	Statewide	33	Electromedical and electrotherapeutic apparatus manufacturing	5	334510	5.0	2.7777777777777777
263	5	999	Statewide	33	Electronic computer manufacturing	5	334111	3.0	1.2
265	5	999	Statewide	33	Elevator and moving stairway manufacturing	5	333921	2.0	1.0
269	5	999	Statewide	33	Fluid power cylinder and actuator manufacturing	5	333995	4.0	2.0
270	5	999	Statewide	33	Fluid power pump and motor manufacturing	5	333996	3.0	1.2
271	5	999	Statewide	33	Fluid power valve and hose fitting manufacturing	5	332912	2.0	1.0
273	5	999	Statewide	33	Gasket, packing, and sealing device manufacturing	5	339991	4.0	2.0
274	5	999	Statewide	33	Guided missile and space vehicle manufacturing	5	336414	4.0	2.0
275	5	999	Statewide	33	Guided missile and space vehicle propulsion unit and propulsion unit parts manufacturing	5	336415	2.0	1.0
277	5	999	Statewide	33	Heavy duty truck manufacturing	5	336120	1.0	1.0
278	5	999	Statewide	33	Household furniture (except wood and metal) manufacturing	5	337125	2.0	1.0
279	5	999	Statewide	33	Household refrigerator and home freezer manufacturing	5	335222	1.0	1.0
283	5	999	Statewide	33	Industrial valve manufacturing	5	332911	4.0	1.6
285	5	999	Statewide	33	Instrument manufacturing for measuring and testing electricity and electrical systems	5	334515	2.0	1.0
286	5	999	Statewide	33	Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables	5	334513	3.0	1.2
287	5	999	Statewide	33	Iron and steel forging	5	332111	9.0	3.5555555555555554
290	5	999	Statewide	33	Iron foundries	5	331511	7.0	3.111111111111111
292	5	999	Statewide	33	Lawn and garden tractor and home lawn and garden equipment manufacturing	5	333112	4.0	1.4
297	5	999	Statewide	33	Metal can manufacturing	5	332431	3.0	1.4
305	5	999	Statewide	33	Mining machinery and equipment manufacturing	5	333131	2.0	1.0
311	5	999	Statewide	33	Motor vehicle metal stamping	5	336370	4.0	2.0
312	5	999	Statewide	33	Motor vehicle seating and interior trim manufacturing	5	336360	7.0	3.0
315	5	999	Statewide	33	Motorcycle, bicycle, and parts manufacturing	5	336991	4.0	1.3333333333333333
317	5	999	Statewide	33	Noncurrent-carrying wiring device manufacturing	5	335932	4.0	2.0
318	5	999	Statewide	33	Nonferrous metal (except aluminum) smelting and refining	5	331410	2.0	1.0
319	5	999	Statewide	33	Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying	5	331491	4.0	2.0
322	5	999	Statewide	33	Office furniture (except wood) manufacturing	5	337214	2.0	1.0
323	5	999	Statewide	33	Office supplies (except paper) manufacturing	5	339940	8.0	4.0
324	5	999	Statewide	33	Oil and gas field machinery and equipment manufacturing	5	333132	5.0	2.0
325	5	999	Statewide	33	Ophthalmic goods manufacturing	5	339115	9.5	5.555555555555555
326	5	999	Statewide	33	Optical instrument and lens manufacturing	5	333314	7.25	3.0
331	5	999	Statewide	33	Other communication and energy wire manufacturing	5	335929	5.0	1.8
337	5	999	Statewide	33	Other measuring and controlling device manufacturing	5	334519	3.0	1.2
339	5	999	Statewide	33	Other metal valve and pipe fitting manufacturing	5	332919	6.0	3.0
341	5	999	Statewide	33	Other nonferrous metal foundries (except die-casting)	5	331529	3.0	1.4
342	5	999	Statewide	33	Overhead traveling crane, hoist, and monorail system manufacturing	5	333923	2.0	1.0
344	5	999	Statewide	33	Photographic and photocopying equipment manufacturing	5	333316	1.0	1.0
346	5	999	Statewide	33	Plumbing fixture fitting and trim manufacturing	5	332913	3.0	1.2
347	5	999	Statewide	33	Powder metallurgy part manufacturing	5	332117	2.0	1.0
348	5	999	Statewide	33	Power, distribution, and specialty transformer manufacturing	5	335311	7.0	3.5555555555555554
355	5	999	Statewide	33	Residential electric lighting fixture manufacturing	5	335121	8.0	2.8
357	5	999	Statewide	33	Rolling mill and other metalworking machinery manufacturing	5	333519	4.0	1.4
360	5	999	Statewide	33	Scale and balance manufacturing	5	333997	2.0	1.0
362	5	999	Statewide	33	Secondary smelting and alloying of aluminum	5	331314	3.0	1.2
363	5	999	Statewide	33	Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)	5	331492	4.0	2.0
364	5	999	Statewide	33	Semiconductor and related device manufacturing	5	334413	1.0	1.0
369	5	999	Statewide	33	Small arms ammunition manufacturing	5	332992	8.5	5.222222222222222
371	5	999	Statewide	33	Small electrical appliance manufacturing	5	335210	4.0	2.0
372	5	999	Statewide	33	Software and other prerecorded compact disc, tape, and record reproducing	5	334614	4.0	2.0
374	5	999	Statewide	33	Speed changer, industrial high-speed drive, and gear manufacturing	5	333612	2.0	1.0
376	5	999	Statewide	33	Steel foundries (except investment)	5	331513	4.0	1.4
