	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab	emp	payann
0	22	999	Statewide	11	Cotton ginning	22	115111	0500000US220090500000US220090500000US220170500000US220170500000US220250500000US220290500000US220350500000US220350500000US220410500000US220410500000US220650500000US220670500000US220670500000US221070500000US22107	21.5	36.0	1780.2857142857142
1	22	999	Statewide	11	Crop harvesting, primarily by machine	22	115113	0500000US220190500000US220350500000US220350500000US220410500000US220410500000US220450500000US220530500000US220530500000US220550500000US220550500000US220770500000US22077	12.0	0.0	0.0
2	22	999	Statewide	11	Farm labor contractors and crew leaders	22	115115	0500000US220150500000US220550500000US220670500000US220790500000US22113	5.75	0.0	0.0
3	22	999	Statewide	11	Farm management services	22	115116	0500000US220090500000US220090500000US220150500000US220190500000US220510500000US220510500000US220650500000US220650500000US220670500000US220670500000US220690500000US220690500000US220710500000US220730500000US220730500000US220790500000US220790500000US220870500000US221030500000US221070500000US221230500000US22123	25.916666666666668	0.0	0.0
4	22	999	Statewide	11	Finfish fishing	22	114111	0500000US220090500000US220290500000US220290500000US220510500000US220510500000US220570500000US220570500000US220710500000US220710500000US220750500000US221010500000US221030500000US221030500000US221090500000US221090500000US221130500000US221130500000US22121	34.5	21.25	356.125
5	22	999	Statewide	11	Forest nurseries and gathering of forest products	22	113210	0500000US220190500000US220190500000US220270500000US220270500000US220610500000US220610500000US220790500000US220790500000US220830500000US220830500000US22103	11.0	0.0	0.0
6	22	999	Statewide	11	Hunting and trapping	22	114210	0500000US220050500000US220050500000US220230500000US220230500000US220470500000US220510500000US220570500000US220590500000US220630500000US220830500000US220830500000US22119	13.0	0.0	0.0
7	22	999	Statewide	11	Logging	22	113310	0500000US220030500000US220030500000US220090500000US220090500000US220110500000US220110500000US220130500000US220130500000US220150500000US220150500000US220170500000US220170500000US220190500000US220190500000US220210500000US220210500000US220250500000US220250500000US220270500000US220270500000US220290500000US220290500000US220310500000US220310500000US220350500000US220350500000US220370500000US220370500000US220390500000US220390500000US220410500000US220410500000US220430500000US220430500000US220450500000US220470500000US220470500000US220490500000US220490500000US220510500000US220590500000US220590500000US220610500000US220610500000US220630500000US220630500000US220650500000US220650500000US220670500000US220670500000US220690500000US220690500000US220730500000US220730500000US220750500000US220770500000US220770500000US220790500000US220790500000US220810500000US220810500000US220830500000US220830500000US220850500000US220850500000US220910500000US221010500000US221030500000US221030500000US221050500000US221050500000US221110500000US221110500000US221150500000US221150500000US221170500000US221170500000US221190500000US221190500000US221230500000US221230500000US221270500000US22127	584.1547619047619	3887.107142857143	171540.63571428572
8	22	999	Statewide	11	Other marine fishing	22	114119	0500000US220710500000US220750500000US220870500000US22109	4.0	0.0	0.0
9	22	999	Statewide	11	Postharvest crop activities (except cotton ginning)	22	115114	0500000US220010500000US220010500000US220030500000US220030500000US220050500000US220050500000US220310500000US220310500000US220390500000US220410500000US220470500000US220530500000US220530500000US220670500000US220670500000US220730500000US220730500000US220770500000US220770500000US220790500000US220950500000US220950500000US220970500000US220970500000US221070500000US221130500000US22113	29.2	2.2	75.6
