	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
4	4	999	Statewide	11	Finfish fishing	4	114111	3.666666666666667	1.6
5	4	999	Statewide	11	Forest nurseries and gathering of forest products	4	113210	3.0	2.6
6	4	999	Statewide	11	Hunting and trapping	4	114210	3.8	3.4
9	4	999	Statewide	11	Shellfish fishing	4	114112	2.0	2.0
13	4	999	Statewide	11	Timber tract operations	4	113110	1.0	1.0
14	4	999	Statewide	21	All other metal ore mining	4	212299	4.2	2.0
16	4	999	Statewide	21	Bituminous coal and lignite surface mining	4	212111	2.0	2.0
17	4	999	Statewide	21	Bituminous coal underground mining	4	212112	1.0	1.0
18	4	999	Statewide	21	Clay and ceramic and refractory minerals mining	4	212325	1.0	1.0
27	4	999	Statewide	21	Industrial sand mining	4	212322	3.4	3.4
28	4	999	Statewide	21	Lead ore and zinc ore mining	4	212231	1.0	1.0
29	4	999	Statewide	21	Natural gas liquid extraction	4	211112	2.0	1.2
30	4	999	Statewide	21	Other chemical and fertilizer mineral mining	4	212393	2.0	1.2
32	4	999	Statewide	21	Support activities for coal mining	4	213113	2.0	2.0
36	4	999	Statewide	21	Uranium-radium-vanadium ore mining	4	212291	1.0	1.0
37	4	999	Statewide	22	Biomass electric power generation	4	221117	3.0	1.5
38	4	999	Statewide	22	Electric bulk power transmission and control	4	221121	4.0	2.0
41	4	999	Statewide	22	Hydroelectric power generation	4	221111	1.0	1.0
42	4	999	Statewide	22	Natural gas distribution	4	221210	29.0	29.0
43	4	999	Statewide	22	Nuclear electric power generation	4	221113	1.0	1.0
46	4	999	Statewide	22	Solar electric power generation	4	221114	5.6	4.0
47	4	999	Statewide	22	Steam and air-conditioning supply	4	221330	3.8	3.8
49	4	999	Statewide	22	Wind electric power generation	4	221115	2.0	1.3333333333333333
87	4	999	Statewide	31	Breakfast cereal manufacturing	4	311230	2.0	1.2
90	4	999	Statewide	31	Cane sugar manufacturing	4	311314	2.0	1.3333333333333333
91	4	999	Statewide	31	Carpet and rug mills	4	314110	1.0	1.0
92	4	999	Statewide	31	Cheese manufacturing	4	311513	2.4	2.4
93	4	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	4	311351	3.0	1.0
102	4	999	Statewide	31	Dried and dehydrated food manufacturing	4	311423	1.0	1.0
106	4	999	Statewide	31	Fats and oils refining and blending	4	311225	1.0	1.0
107	4	999	Statewide	31	Fiber, yarn, and thread mills	4	313110	5.0	3.2
108	4	999	Statewide	31	Flavoring syrup and concentrate manufacturing	4	311930	1.4	1.4
109	4	999	Statewide	31	Flour milling	4	311211	1.6	1.6
112	4	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	4	311813	2.2	2.2
115	4	999	Statewide	31	Ice cream and frozen dessert manufacturing	4	311520	1.8	1.8
118	4	999	Statewide	31	Malt manufacturing	4	311213	1.2	1.2
119	4	999	Statewide	31	Mayonnaise, dressing, and other prepared sauce manufacturing	4	311941	2.4	2.4
122	4	999	Statewide	31	Narrow fabric mills and schiffli machine embroidery	4	313220	1.0	1.0
124	4	999	Statewide	31	Nonwoven fabric mills	4	313230	2.0	2.0
126	4	999	Statewide	31	Other apparel knitting mills	4	315190	2.0	2.0
130	4	999	Statewide	31	Poultry processing	4	311615	2.0	1.0
131	4	999	Statewide	31	Rendering and meat byproduct processing	4	311613	3.2	2.4
137	4	999	Statewide	31	Specialty canning	4	311422	2.8	2.8
145	4	999	Statewide	32	Abrasive product manufacturing	4	327910	3.0	3.0
154	4	999	Statewide	32	Artificial and synthetic fibers and filaments manufacturing	4	325220	1.0	1.0
157	4	999	Statewide	32	Biological product (except diagnostic) manufacturing	4	325414	2.7	1.8
169	4	999	Statewide	32	Engineered wood member (except truss) manufacturing	4	321213	2.0	2.0
170	4	999	Statewide	32	Ethyl alcohol manufacturing	4	325193	1.0	1.0
171	4	999	Statewide	32	Explosives manufacturing	4	325920	1.4	1.4
173	4	999	Statewide	32	Flat glass manufacturing	4	327211	1.0	1.0
175	4	999	Statewide	32	Glass container manufacturing	4	327213	1.0	1.0
179	4	999	Statewide	32	Hardwood veneer and plywood manufacturing	4	321211	1.0	1.0
180	4	999	Statewide	32	In-vitro diagnostic substance manufacturing	4	325413	2.6	2.6
182	4	999	Statewide	32	Laminated plastics plate, sheet (except packaging), and shape manufacturing	4	326130	3.6	3.6
183	4	999	Statewide	32	Lime manufacturing	4	327410	2.0	2.0
