	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
0	56	999	Statewide	11	Cotton ginning	56	115111	2.0	1.0
1	56	999	Statewide	11	Crop harvesting, primarily by machine	56	115113	2.0	1.0
4	56	999	Statewide	11	Finfish fishing	56	114111	2.0	1.0
8	56	999	Statewide	11	Shellfish fishing	56	114112	3.0	1.0
12	56	999	Statewide	11	Timber tract operations	56	113110	3.0	1.25
14	56	999	Statewide	21	Bituminous coal underground mining	56	212112	3.0	1.25
19	56	999	Statewide	21	Crushed and broken granite mining and quarrying	56	212313	2.0	1.0
22	56	999	Statewide	21	Gold ore mining	56	212221	3.0	1.4
25	56	999	Statewide	21	Other chemical and fertilizer mineral mining	56	212393	1.0	1.0
27	56	999	Statewide	21	Phosphate rock mining	56	212392	1.0	1.0
34	56	999	Statewide	22	Biomass electric power generation	56	221117	2.0	1.0
35	56	999	Statewide	22	Electric bulk power transmission and control	56	221121	3.25	2.0
38	56	999	Statewide	22	Hydroelectric power generation	56	221111	1.0	1.0
41	56	999	Statewide	22	Sewage treatment facilities	56	221320	2.0	1.0
79	56	999	Statewide	31	Apparel accessories and other apparel manufacturing	56	315990	2.0	1.5
80	56	999	Statewide	31	Beet sugar manufacturing	56	311313	6.0	3.0
82	56	999	Statewide	31	Carpet and rug mills	56	314110	2.0	1.0
83	56	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	56	311351	3.0	1.25
84	56	999	Statewide	31	Coffee and tea manufacturing	56	311920	2.0	1.5
90	56	999	Statewide	31	Dry pasta, dough, and flour mixes manufacturing from purchased flour	56	311824	3.0	1.2
91	56	999	Statewide	31	Fabric coating mills	56	313320	1.0	1.0
92	56	999	Statewide	31	Fiber, yarn, and thread mills	56	313110	3.0	1.2
93	56	999	Statewide	31	Frozen specialty food manufacturing	56	311412	1.0	1.0
94	56	999	Statewide	31	Fruit and vegetable canning	56	311421	1.0	1.0
95	56	999	Statewide	31	Ice cream and frozen dessert manufacturing	56	311520	1.0	1.0
98	56	999	Statewide	31	Malt manufacturing	56	311213	3.75	1.8
99	56	999	Statewide	31	Mayonnaise, dressing, and other prepared sauce manufacturing	56	311941	3.0	1.2
101	56	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	56	315220	3.0	1.25
102	56	999	Statewide	31	Narrow fabric mills and schiffli machine embroidery	56	313220	1.0	1.0
103	56	999	Statewide	31	Nonchocolate confectionery manufacturing	56	311340	4.0	2.3333333333333335
104	56	999	Statewide	31	Other animal food manufacturing	56	311119	1.0	1.0
105	56	999	Statewide	31	Other cut and sew apparel manufacturing	56	315280	3.0	1.0
106	56	999	Statewide	31	Other snack food manufacturing	56	311919	4.0	2.0
109	56	999	Statewide	31	Soft drink manufacturing	56	312111	5.0	2.7777777777777777
110	56	999	Statewide	31	Specialty canning	56	311422	1.0	1.0
111	56	999	Statewide	31	Spice and extract manufacturing	56	311942	2.0	1.0
112	56	999	Statewide	31	Textile and fabric finishing mills	56	313310	5.0	1.6
114	56	999	Statewide	31	Tobacco manufacturing	56	312230	2.0	1.0
115	56	999	Statewide	31	Tortilla manufacturing	56	311830	1.0	1.0
117	56	999	Statewide	31	Women's handbag and purse manufacturing	56	316992	1.0	1.0
118	56	999	Statewide	31	Women's, girls', and infants' cut and sew apparel manufacturing	56	315240	2.0	1.0
119	56	999	Statewide	32	Adhesive manufacturing	56	325520	4.0	1.6
122	56	999	Statewide	32	All other miscellaneous nonmetallic mineral product manufacturing	56	327999	2.0	1.0
124	56	999	Statewide	32	All other petroleum and coal products manufacturing	56	324199	2.0	1.0
125	56	999	Statewide	32	All other plastics product manufacturing	56	326199	2.0	1.8888888888888888
127	56	999	Statewide	32	Biological product (except diagnostic) manufacturing	56	325414	2.0	1.0
128	56	999	Statewide	32	Cement manufacturing	56	327310	2.0	1.0
132	56	999	Statewide	32	Concrete pipe manufacturing	56	327332	4.0	2.0
