	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab	emp	payann
0	23	999	Statewide	11	Crop harvesting, primarily by machine	23	115113	0500000US230030500000US230030500000US230110500000US230110500000US230170500000US230170500000US23029	9.0	0.0	0.0
1	23	999	Statewide	11	Farm labor contractors and crew leaders	23	115115	0500000US23029	1.25	0.0	0.0
2	23	999	Statewide	11	Farm management services	23	115116	0500000US230030500000US23005	2.0	0.0	0.0
3	23	999	Statewide	11	Finfish fishing	23	114111	0500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230190500000US230230500000US230230500000US230250500000US230250500000US230270500000US230290500000US230290500000US230310500000US23031	128.375	232.0	17367.125
4	23	999	Statewide	11	Forest nurseries and gathering of forest products	23	113210	0500000US230090500000US230130500000US230170500000US230170500000US23019	5.0	0.0	0.0
5	23	999	Statewide	11	Hunting and trapping	23	114210	0500000US230030500000US230030500000US23027	3.0	0.0	0.0
6	23	999	Statewide	11	Logging	23	113310	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230110500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230190500000US230190500000US230210500000US230210500000US230230500000US230230500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	810.75	4628.25	193716.875
7	23	999	Statewide	11	Other marine fishing	23	114119	0500000US230090500000US230150500000US230230500000US23029	5.5	0.5	24.5
8	23	999	Statewide	11	Postharvest crop activities (except cotton ginning)	23	115114	0500000US23003	1.0	0.0	0.0
9	23	999	Statewide	11	Shellfish fishing	23	114112	0500000US230050500000US230050500000US230090500000US230090500000US230110500000US230130500000US230130500000US230150500000US230150500000US230230500000US230230500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	606.7083333333334	373.25	23002.875
10	23	999	Statewide	11	Soil preparation, planting, and cultivating	23	115112	0500000US230030500000US230030500000US230050500000US230150500000US230190500000US230190500000US230250500000US230250500000US230290500000US23031	17.45	3.25	76.9
11	23	999	Statewide	11	Support activities for animal production	23	115210	0500000US230010500000US230010500000US230050500000US230050500000US230090500000US230110500000US230110500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230230500000US230230500000US230250500000US230270500000US23031	40.25	26.625	1082.0
12	23	999	Statewide	11	Support activities for forestry	23	115310	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230110500000US230150500000US230170500000US230170500000US230190500000US230190500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	67.36666666666667	71.35833333333333	4273.683333333333
13	23	999	Statewide	11	Timber tract operations	23	113110	0500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230110500000US230110500000US230150500000US230150500000US230190500000US230190500000US230210500000US230210500000US230250500000US230250500000US230310500000US23031	30.283333333333335	134.76666666666668	9147.466666666667
14	23	999	Statewide	21	All other nonmetallic mineral mining	23	212399	0500000US230170500000US230170500000US230290500000US23029	5.25	0.0	0.0
15	23	999	Statewide	21	Construction sand and gravel mining	23	212321	0500000US230030500000US230030500000US230050500000US230050500000US230090500000US230090500000US230110500000US230110500000US230150500000US230150500000US230170500000US230190500000US230190500000US230310500000US23031	22.666666666666668	10.833333333333334	628.75
16	23	999	Statewide	21	Crude petroleum and natural gas extraction	23	211111	0500000US23005	1.0	0.0	0.0
17	23	999	Statewide	21	Crushed and broken granite mining and quarrying	23	212313	0500000US230010500000US230090500000US230090500000US230310500000US23031	7.0	0.0	0.0
18	23	999	Statewide	21	Crushed and broken limestone mining and quarrying	23	212312	0500000US230050500000US230050500000US230170500000US230170500000US230270500000US23027	6.0	0.0	0.0
19	23	999	Statewide	21	Dimension stone mining and quarrying	23	212311	0500000US230010500000US230090500000US230090500000US230310500000US23031	5.0	0.0	0.0
20	23	999	Statewide	21	Other crushed and broken stone mining and quarrying	23	212319	0500000US230110500000US23011	2.0	0.0	0.0
21	23	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	23	213115	0500000US230050500000US23005	2.0	0.0	0.0
22	23	999	Statewide	21	Support activities for oil and gas operations	23	213112	0500000US23015	1.0	0.0	0.0
23	23	999	Statewide	22	Biomass electric power generation	23	221117	0500000US230190500000US230210500000US23021	3.25	0.0	0.0
24	23	999	Statewide	22	Electric bulk power transmission and control	23	221121	0500000US230050500000US230110500000US230250500000US23031	14.25	498.0	44231.5
25	23	999	Statewide	22	Electric power distribution	23	221122	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230110500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230190500000US230190500000US230210500000US230210500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	82.85714285714286	209.8452380952381	17738.0
26	23	999	Statewide	22	Fossil fuel electric power generation	23	221112	0500000US230050500000US230050500000US230070500000US230090500000US230090500000US230170500000US230190500000US23019	8.0	0.0	0.0
27	23	999	Statewide	22	Hydroelectric power generation	23	221111	0500000US230010500000US230010500000US230070500000US230090500000US230090500000US230110500000US230110500000US230170500000US230170500000US230190500000US230190500000US230230500000US230230500000US230250500000US230250500000US230310500000US23031	38.375	109.625	9613.125
28	23	999	Statewide	22	Natural gas distribution	23	221210	0500000US230030500000US230050500000US230050500000US230190500000US230190500000US230290500000US230310500000US23031	13.0	100.0	8613.25
29	23	999	Statewide	22	Other electric power generation	23	221118	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230190500000US230190500000US23031	15.25	0.0	0.0
