	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
1	23	999	Statewide	11	Farm labor contractors and crew leaders	23	115115	1.25	1.25
4	23	999	Statewide	11	Forest nurseries and gathering of forest products	23	113210	5.0	1.6
5	23	999	Statewide	11	Hunting and trapping	23	114210	3.0	1.0
8	23	999	Statewide	11	Postharvest crop activities (except cotton ginning)	23	115114	1.0	1.0
16	23	999	Statewide	21	Crude petroleum and natural gas extraction	23	211111	1.0	1.0
20	23	999	Statewide	21	Other crushed and broken stone mining and quarrying	23	212319	2.0	1.0
21	23	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	23	213115	2.0	1.0
22	23	999	Statewide	21	Support activities for oil and gas operations	23	213112	1.0	1.0
30	23	999	Statewide	22	Sewage treatment facilities	23	221320	2.0	1.0
31	23	999	Statewide	22	Solar electric power generation	23	221114	2.0	1.0
66	23	999	Statewide	31	All other miscellaneous food manufacturing	23	311999	10.75	4.0
70	23	999	Statewide	31	Bottled water manufacturing	23	312112	15.5	7.888888888888889
75	23	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	23	311351	5.25	2.4
79	23	999	Statewide	31	Cookie and cracker manufacturing	23	311821	3.0	1.0
80	23	999	Statewide	31	Creamery butter manufacturing	23	311512	3.0	1.2
84	23	999	Statewide	31	Dog and cat food manufacturing	23	311111	3.0	2.25
85	23	999	Statewide	31	Dried and dehydrated food manufacturing	23	311423	4.0	1.8
87	23	999	Statewide	31	Fabric coating mills	23	313320	5.333333333333333	2.0
89	23	999	Statewide	31	Flavoring syrup and concentrate manufacturing	23	311930	3.0	1.8
90	23	999	Statewide	31	Flour milling	23	311211	2.0	1.6666666666666667
93	23	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	23	311813	5.0	2.7777777777777777
95	23	999	Statewide	31	Frozen specialty food manufacturing	23	311412	2.0	1.0
97	23	999	Statewide	31	Ice cream and frozen dessert manufacturing	23	311520	7.0	3.888888888888889
98	23	999	Statewide	31	Ice manufacturing	23	312113	7.0	3.111111111111111
99	23	999	Statewide	31	Leather and hide tanning and finishing	23	316110	4.0	2.0
100	23	999	Statewide	31	Malt manufacturing	23	311213	1.0	1.0
103	23	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	23	315220	4.0	1.6
107	23	999	Statewide	31	Other cut and sew apparel manufacturing	23	315280	2.0	1.0
108	23	999	Statewide	31	Other snack food manufacturing	23	311919	3.0	1.4
110	23	999	Statewide	31	Poultry processing	23	311615	1.0	1.0
112	23	999	Statewide	31	Roasted nuts and peanut butter manufacturing	23	311911	2.0	1.0
116	23	999	Statewide	31	Spice and extract manufacturing	23	311942	4.0	2.0
119	23	999	Statewide	31	Tobacco manufacturing	23	312230	1.0	1.0
120	23	999	Statewide	31	Tortilla manufacturing	23	311830	3.0	1.25
121	23	999	Statewide	31	Wet corn milling	23	311221	4.0	2.0
125	23	999	Statewide	32	Adhesive manufacturing	23	325520	2.0	1.0
126	23	999	Statewide	32	All other basic organic chemical manufacturing	23	325199	4.0	1.25
127	23	999	Statewide	32	All other converted paper product manufacturing	23	322299	2.0	1.0
128	23	999	Statewide	32	All other miscellaneous chemical product and preparation manufacturing	23	325998	4.0	2.0
132	23	999	Statewide	32	Artificial and synthetic fibers and filaments manufacturing	23	325220	2.0	1.0
134	23	999	Statewide	32	Asphalt shingle and coating materials manufacturing	23	324122	4.0	2.0
136	23	999	Statewide	32	Books printing	23	323117	2.0	1.0
137	23	999	Statewide	32	Cement manufacturing	23	327310	2.0	1.0
141	23	999	Statewide	32	Concrete block and brick manufacturing	23	327331	6.0	2.888888888888889
143	23	999	Statewide	32	Custom compounding of purchased resins	23	325991	2.0	1.0
146	23	999	Statewide	32	Engineered wood member (except truss) manufacturing	23	321213	1.25	1.25
147	23	999	Statewide	32	Explosives manufacturing	23	325920	1.0	1.0
