	NAICS_Sector	NAICS_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	GEO_ID	estab	emp	payann	estimate
0	11	Fishing	23	1141	5	23005	Cumberland County	0500000US23005	54.0	0.0	1952.0	0.0
1	11	Fishing	23	1141	5	23005	Cumberland County, Maine	0500000US23005	63.25	44.5	2358.0	0.0
2	11	Fishing	23	1141	7	23007	Franklin County	0500000US23007	1.0	2.832	227.36	1.0
3	11	Fishing	23	1141	7	23007	Franklin County, Maine	0500000US23007	1.0	5.64551282051282	163.6150641025641	1.0
4	11	Fishing	23	1141	9	23009	Hancock County	0500000US23009	57.0	47.0	2342.0	0.0
5	11	Fishing	23	1141	9	23009	Hancock County, Maine	0500000US23009	104.125	65.875	4919.75	0.0
6	11	Fishing	23	1141	11	23011	Kennebec County, Maine	0500000US23011	1.0	5.64551282051282	163.6150641025641	1.0
7	11	Fishing	23	1141	13	23013	Knox County	0500000US23013	94.0	266.208	21371.84	1.0
8	11	Fishing	23	1141	13	23013	Knox County, Maine	0500000US23013	128.375	342.825	29546.925	0.125
9	11	Fishing	23	1141	15	23015	Lincoln County	0500000US23015	62.0	44.0	1458.0	0.0
10	11	Fishing	23	1141	15	23015	Lincoln County, Maine	0500000US23015	71.375	68.375	2873.875	0.0
11	11	Fishing	23	1141	17	23017	Oxford County	0500000US23017	1.0	2.832	227.36	1.0
12	11	Fishing	23	1141	17	23017	Oxford County, Maine	0500000US23017	1.0	3.0153846153846153	185.1769230769231	1.0
13	11	Fishing	23	1141	19	23019	Penobscot County, Maine	0500000US23019	1.0	5.64551282051282	163.6150641025641	1.0
14	11	Fishing	23	1141	23	23023	Sagadahoc County	0500000US23023	6.0	6.0	108.0	0.0
15	11	Fishing	23	1141	23	23023	Sagadahoc County, Maine	0500000US23023	5.625	3.75	103.875	0.0
16	11	Fishing	23	1141	25	23025	Somerset County	0500000US23025	1.0	2.832	227.36	1.0
17	11	Fishing	23	1141	25	23025	Somerset County, Maine	0500000US23025	1.0	5.64551282051282	163.6150641025641	1.0
18	11	Fishing	23	1141	27	23027	Waldo County	0500000US23027	2.0	5.664	454.72	1.0
19	11	Fishing	23	1141	27	23027	Waldo County, Maine	0500000US23027	2.5	5.024786324786325	201.0405982905983	0.5
20	11	Fishing	23	1141	29	23029	Washington County	0500000US23029	26.0	73.63199999999999	5911.36	1.0
21	11	Fishing	23	1141	29	23029	Washington County, Maine	0500000US23029	38.5	125.48846153846154	4838.167307692308	0.25
22	11	Fishing	23	1141	31	23031	York County	0500000US23031	5.0	2.0	228.0	0.0
23	11	Fishing	23	1141	31	23031	York County, Maine	0500000US23031	7.375	7.0	343.25	0.0
24	11	Forest nurseries and gathering of forest products	23	1132	9	23009	Hancock County	0500000US23009	1.0	0.0	0.0	1.0
25	11	Forest nurseries and gathering of forest products	23	1132	13	23013	Knox County, Maine	0500000US23013	1.0	0.0	0.0	1.0
26	11	Forest nurseries and gathering of forest products	23	1132	17	23017	Oxford County	0500000US23017	1.0	0.0	0.0	1.0
27	11	Forest nurseries and gathering of forest products	23	1132	17	23017	Oxford County, Maine	0500000US23017	1.0	0.0	0.0	1.0
28	11	Forest nurseries and gathering of forest products	23	1132	19	23019	Penobscot County	0500000US23019	1.0	0.0	0.0	1.0
29	11	Hunting and trapping	23	1142	3	23003	Aroostook County	0500000US23003	1.0	0.0	0.0	1.0
