	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	23	999	Statewide	11	Fishing	23	1141	0500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230190500000US230230500000US230230500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	678.5	471.0	32762.25	518.6	34138.2	356.8
1	23	999	Statewide	11	Forest nurseries and gathering of forest products	23	1132	0500000US230090500000US230130500000US230170500000US230170500000US23019	5.0	0.0	0.0	0.0	0.0	1.6
2	23	999	Statewide	11	Hunting and trapping	23	1142	0500000US230030500000US230030500000US23027	3.0	0.0	0.0	0.0	0.0	1.0
3	23	999	Statewide	11	Logging	23	1133	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230110500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230190500000US230190500000US230210500000US230210500000US230230500000US230230500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	826.5	4760.5	194272.25	2458.8	97579.2	415.8
4	23	999	Statewide	11	Support activities for animal production	23	1152	0500000US230010500000US230010500000US230050500000US230050500000US230090500000US230110500000US230110500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230230500000US230230500000US230250500000US230270500000US23031	40.0	21.25	940.25	33.0	714.6	17.0
5	23	999	Statewide	11	Support activities for crop production	23	1151	0500000US230030500000US230030500000US230050500000US230110500000US230110500000US230150500000US230170500000US230170500000US230190500000US230190500000US230250500000US230250500000US230290500000US23031	23.0	0.0	13.0	22.8	883.6	11.6
6	23	999	Statewide	11	Support activities for forestry	23	1153	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230110500000US230150500000US230170500000US230170500000US230190500000US230190500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	67.25	33.0	1673.25	57.8	4440.8	33.4
7	23	999	Statewide	11	Timber tract operations	23	1131	0500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230110500000US230110500000US230150500000US230150500000US230190500000US230190500000US230210500000US230210500000US230250500000US230250500000US230310500000US23031	29.75	141.25	9570.5	99.0	5524.2	14.8
8	23	999	Statewide	21	Nonmetallic mineral mining and quarrying	23	2123	0500000US230010500000US230030500000US230030500000US230050500000US230050500000US230090500000US230090500000US230110500000US230110500000US230150500000US230150500000US230170500000US230170500000US230190500000US230190500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	46.5	33.75	3174.25	38.4	4153.0	21.0
9	23	999	Statewide	21	Oil and gas extraction	23	2111	0500000US23005	1.0	0.0	0.0	0.0	0.0	1.0
10	23	999	Statewide	21	Support activities for mining	23	2131	0500000US230050500000US230050500000US23015	3.0	0.0	0.0	0.0	0.0	1.2
11	23	999	Statewide	22	Electric power generation, transmission and distribution	23	2211	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230110500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230190500000US230190500000US230210500000US230210500000US230230500000US230230500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	145.5	1759.5	182776.0	1244.8	162192.6	74.8
12	23	999	Statewide	22	Natural gas distribution	23	2212	0500000US230030500000US230050500000US230050500000US230190500000US230190500000US230290500000US230310500000US23031	12.25	62.0	5336.0	97.4	7175.2	5.8
13	23	999	Statewide	22	Water, sewage and other systems	23	2213	0500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230130500000US230130500000US230170500000US230170500000US230190500000US230190500000US230210500000US230210500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	38.0	0.0	2581.0	68.0	5556.0	18.4
14	23	999	Statewide	23	Building equipment contractors	23	2382	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230110500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230190500000US230190500000US230210500000US230210500000US230230500000US230230500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	2354.75	12814.0	613641.75	6486.4	315750.6	1175.2
15	23	999	Statewide	23	Building finishing contractors	23	2383	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230110500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230190500000US230190500000US230210500000US230210500000US230230500000US230230500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	1400.5	5183.5	200230.0	2774.6	104455.0	696.2
16	23	999	Statewide	23	Foundation, structure, and building exterior contractors	23	2381	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230110500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230190500000US230190500000US230210500000US230210500000US230230500000US230230500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	1057.0	4759.75	202798.25	2487.8	108178.8	531.8
17	23	999	Statewide	23	Highway, street, and bridge construction	23	2373	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230110500000US230150500000US230150500000US230170500000US230170500000US230190500000US230190500000US230210500000US230210500000US230230500000US230230500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	167.5	713.0	91213.75	853.8	65884.6	82.4
18	23	999	Statewide	23	Land subdivision	23	2372	0500000US230010500000US230010500000US230050500000US230050500000US230070500000US230090500000US230110500000US230130500000US230130500000US230170500000US230190500000US230190500000US230250500000US230250500000US230290500000US230290500000US230310500000US23031	32.0	2.75	196.75	16.0	1788.6	14.0
19	23	999	Statewide	23	Nonresidential building construction	23	2362	0500000US230010500000US230010500000US230030500000US230030500000US230050500000US230050500000US230070500000US230070500000US230090500000US230090500000US230110500000US230110500000US230130500000US230130500000US230150500000US230150500000US230170500000US230170500000US230190500000US230190500000US230210500000US230230500000US230230500000US230250500000US230250500000US230270500000US230270500000US230290500000US230290500000US230310500000US23031	291.0	2948.5	132969.25	1537.6	73726.0	145.4
