	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
0	54	999	Statewide	11	Farm management services	54	115116	2.0	1.0
1	54	999	Statewide	11	Forest nurseries and gathering of forest products	54	113210	1.0	1.0
2	54	999	Statewide	11	Hunting and trapping	54	114210	2.0	1.0
4	54	999	Statewide	11	Soil preparation, planting, and cultivating	54	115112	3.0	1.2
8	54	999	Statewide	21	All other nonmetallic mineral mining	54	212399	4.0	1.8
9	54	999	Statewide	21	Anthracite mining	54	212113	2.0	1.25
15	54	999	Statewide	21	Dimension stone mining and quarrying	54	212311	2.0	1.0
17	54	999	Statewide	21	Industrial sand mining	54	212322	2.0	1.0
18	54	999	Statewide	21	Iron ore mining	54	212210	4.0	2.0
20	54	999	Statewide	21	Other chemical and fertilizer mineral mining	54	212393	2.0	1.0
23	54	999	Statewide	21	Support activities for metal mining	54	213114	2.0	1.0
26	54	999	Statewide	22	Biomass electric power generation	54	221117	1.0	1.0
27	54	999	Statewide	22	Electric bulk power transmission and control	54	221121	15.0	6.4
32	54	999	Statewide	22	Other electric power generation	54	221118	2.0	1.0
35	54	999	Statewide	22	Wind electric power generation	54	221115	1.0	1.0
67	54	999	Statewide	31	All other leather good and allied product manufacturing	54	316998	4.0	1.6666666666666667
68	54	999	Statewide	31	All other miscellaneous food manufacturing	54	311999	1.0	1.0
71	54	999	Statewide	31	Bottled water manufacturing	54	312112	6.0	3.0
73	54	999	Statewide	31	Coffee and tea manufacturing	54	311920	2.0	1.3333333333333333
75	54	999	Statewide	31	Confectionery manufacturing from purchased chocolate	54	311352	4.0	2.0
76	54	999	Statewide	31	Cookie and cracker manufacturing	54	311821	2.0	1.0
80	54	999	Statewide	31	Dog and cat food manufacturing	54	311111	2.0	1.0
81	54	999	Statewide	31	Dry pasta, dough, and flour mixes manufacturing from purchased flour	54	311824	2.0	1.0
83	54	999	Statewide	31	Fiber, yarn, and thread mills	54	313110	2.0	1.0
84	54	999	Statewide	31	Flour milling	54	311211	1.0	1.0
85	54	999	Statewide	31	Fluid milk manufacturing	54	311511	3.0	1.8
86	54	999	Statewide	31	Frozen specialty food manufacturing	54	311412	2.0	1.0
88	54	999	Statewide	31	Ice cream and frozen dessert manufacturing	54	311520	2.25	1.2
90	54	999	Statewide	31	Mayonnaise, dressing, and other prepared sauce manufacturing	54	311941	6.5	2.2
92	54	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	54	315220	2.0	1.0
93	54	999	Statewide	31	Narrow fabric mills and schiffli machine embroidery	54	313220	2.0	1.0
94	54	999	Statewide	31	Nonchocolate confectionery manufacturing	54	311340	2.0	1.0
95	54	999	Statewide	31	Nonwoven fabric mills	54	313230	2.0	1.0
96	54	999	Statewide	31	Other animal food manufacturing	54	311119	2.0	1.0
97	54	999	Statewide	31	Other cut and sew apparel manufacturing	54	315280	3.0	1.6
98	54	999	Statewide	31	Other snack food manufacturing	54	311919	2.0	1.0
100	54	999	Statewide	31	Poultry processing	54	311615	5.0	2.2
102	54	999	Statewide	31	Seafood product preparation and packaging	54	311710	1.0	1.0
103	54	999	Statewide	31	Soft drink manufacturing	54	312111	2.0	1.0
104	54	999	Statewide	31	Spice and extract manufacturing	54	311942	1.0	1.0
107	54	999	Statewide	31	Tobacco manufacturing	54	312230	3.0	1.6
109	54	999	Statewide	31	Women's, girls', and infants' cut and sew apparel manufacturing	54	315240	1.0	1.0
112	54	999	Statewide	32	All other converted paper product manufacturing	54	322299	1.0	1.0
114	54	999	Statewide	32	All other miscellaneous nonmetallic mineral product manufacturing	54	327999	3.0	1.0
116	54	999	Statewide	32	All other petroleum and coal products manufacturing	54	324199	3.0	1.0
119	54	999	Statewide	32	Artificial and synthetic fibers and filaments manufacturing	54	325220	2.0	1.0
121	54	999	Statewide	32	Books printing	54	323117	6.0	3.0
122	54	999	Statewide	32	Cement manufacturing	54	327310	6.0	2.8
127	54	999	Statewide	32	Concrete pipe manufacturing	54	327332	1.0	1.0
128	54	999	Statewide	32	Corrugated and solid fiber box manufacturing	54	322211	5.25	2.4
133	54	999	Statewide	32	Engineered wood member (except truss) manufacturing	54	321213	2.0	1.0
134	54	999	Statewide	32	Explosives manufacturing	54	325920	5.0	2.4
135	54	999	Statewide	32	Fertilizer (mixing only) manufacturing	54	325314	2.0	1.0
136	54	999	Statewide	32	Flat glass manufacturing	54	327211	2.0	1.0
139	54	999	Statewide	32	Gypsum product manufacturing	54	327420	4.0	1.4
140	54	999	Statewide	32	Hardwood veneer and plywood manufacturing	54	321211	4.0	2.0
142	54	999	Statewide	32	Lime manufacturing	54	327410	6.0	2.8
143	54	999	Statewide	32	Medicinal and botanical manufacturing	54	325411	2.0	1.0
144	54	999	Statewide	32	Mineral wool manufacturing	54	327993	2.0	1.0
145	54	999	Statewide	32	Nitrogenous fertilizer manufacturing	54	325311	8.0	3.8
149	54	999	Statewide	32	Other paperboard container manufacturing	54	322219	2.0	1.0
151	54	999	Statewide	32	Paint and coating manufacturing	54	325510	4.0	2.0
153	54	999	Statewide	32	Paperboard mills	54	322130	2.0	1.0
154	54	999	Statewide	32	Pesticide and other agricultural chemical manufacturing	54	325320	3.0	1.4
155	54	999	Statewide	32	Petroleum lubricating oil and grease manufacturing	54	324191	4.0	2.0
156	54	999	Statewide	32	Petroleum refineries	54	324110	2.0	1.0
157	54	999	Statewide	32	Pharmaceutical preparation manufacturing	54	325412	6.0	3.0
159	54	999	Statewide	32	Plastics bag and pouch manufacturing	54	326111	2.0	1.0
160	54	999	Statewide	32	Plastics bottle manufacturing	54	326160	2.0	1.0
162	54	999	Statewide	32	Plastics packaging film and sheet (including laminated) manufacturing	54	326112	2.0	1.0
164	54	999	Statewide	32	Plastics plumbing fixture manufacturing	54	326191	2.0	1.0
165	54	999	Statewide	32	Polish and other sanitation good manufacturing	54	325612	4.0	2.0
166	54	999	Statewide	32	Pottery, ceramics, and plumbing fixture manufacturing	54	327110	16.25	7.0
168	54	999	Statewide	32	Printing ink manufacturing	54	325910	1.0	1.0
169	54	999	Statewide	32	Pulp mills	54	322110	2.0	1.0
171	54	999	Statewide	32	Reconstituted wood product manufacturing	54	321219	5.0	2.2
172	54	999	Statewide	32	Rubber and plastics hoses and belting manufacturing	54	326220	3.0	1.5
173	54	999	Statewide	32	Rubber product manufacturing for mechanical use	54	326291	6.0	2.6
175	54	999	Statewide	32	Soap and other detergent manufacturing	54	325611	3.0	1.2
