	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	54	999	Statewide	11	Farm management services	54	115116	0500000US540370500000US54037	2.0	0.0	0.0	0.0	0.0	1.0
1	54	999	Statewide	11	Forest nurseries and gathering of forest products	54	113210	0500000US54019	1.0	0.0	0.0	0.0	0.0	1.0
2	54	999	Statewide	11	Hunting and trapping	54	114210	0500000US540350500000US54081	2.0	0.0	0.0	0.0	0.0	1.0
3	54	999	Statewide	11	Logging	54	113310	0500000US540010500000US540010500000US540030500000US540050500000US540050500000US540070500000US540070500000US540110500000US540110500000US540150500000US540150500000US540190500000US540190500000US540210500000US540210500000US540230500000US540230500000US540250500000US540250500000US540270500000US540270500000US540310500000US540310500000US540330500000US540330500000US540350500000US540390500000US540390500000US540410500000US540410500000US540430500000US540430500000US540450500000US540450500000US540470500000US540470500000US540490500000US540490500000US540530500000US540530500000US540550500000US540550500000US540570500000US540570500000US540590500000US540590500000US540610500000US540610500000US540630500000US540630500000US540650500000US540670500000US540670500000US540690500000US540690500000US540710500000US540710500000US540750500000US540750500000US540770500000US540770500000US540790500000US540790500000US540810500000US540810500000US540830500000US540830500000US540850500000US540850500000US540870500000US540870500000US540890500000US540890500000US540930500000US540930500000US540970500000US540970500000US540990500000US540990500000US541010500000US541010500000US541030500000US541030500000US541050500000US541070500000US541070500000US541090500000US54109	406.0833333333333	748.4166666666666	26971.75	740.0	22871.6	211.2
4	54	999	Statewide	11	Soil preparation, planting, and cultivating	54	115112	0500000US540450500000US540770500000US54077	3.0	0.0	0.0	0.0	0.0	1.2
5	54	999	Statewide	11	Support activities for animal production	54	115210	0500000US540030500000US540030500000US540130500000US540130500000US540270500000US540270500000US540310500000US540310500000US540370500000US540370500000US540390500000US540390500000US540490500000US540490500000US540690500000US540690500000US541070500000US54107	30.0	29.25	795.0	39.2	1147.4	14.0
6	54	999	Statewide	11	Support activities for forestry	54	115310	0500000US540010500000US540010500000US540190500000US540190500000US540230500000US540230500000US540250500000US540250500000US540330500000US540330500000US540370500000US540390500000US540390500000US540410500000US540410500000US540610500000US540610500000US540670500000US540770500000US540770500000US540810500000US540830500000US540830500000US54089	31.75	0.5	42.75	35.4	1772.8	14.6
7	54	999	Statewide	11	Timber tract operations	54	113110	0500000US540330500000US540350500000US540350500000US540390500000US540390500000US540590500000US540810500000US540830500000US540830500000US54103	11.333333333333334	0.0	0.0	3.0	128.4	4.4
8	54	999	Statewide	21	All other nonmetallic mineral mining	54	212399	0500000US540130500000US540130500000US540770500000US54077	4.0	0.0	0.0	0.0	0.0	1.8
9	54	999	Statewide	21	Anthracite mining	54	212113	0500000US540470500000US54067	2.0	0.0	0.0	0.0	0.0	1.25
10	54	999	Statewide	21	Bituminous coal and lignite surface mining	54	212111	0500000US540050500000US540050500000US540070500000US540110500000US540110500000US540150500000US540150500000US540190500000US540190500000US540230500000US540250500000US540250500000US540330500000US540330500000US540390500000US540390500000US540450500000US540450500000US540470500000US540470500000US540490500000US540490500000US540510500000US540550500000US540550500000US540590500000US540590500000US540610500000US540610500000US540670500000US540670500000US540690500000US540790500000US540810500000US540810500000US540910500000US540970500000US540970500000US540990500000US540990500000US541010500000US541010500000US541090500000US54109	172.0	5771.25	454762.75	6380.0	457441.4	81.4
11	54	999	Statewide	21	Bituminous coal underground mining	54	212112	0500000US540010500000US540010500000US540050500000US540050500000US540070500000US540150500000US540150500000US540190500000US540190500000US540250500000US540330500000US540330500000US540390500000US540390500000US540450500000US540450500000US540470500000US540470500000US540490500000US540490500000US540510500000US540510500000US540550500000US540550500000US540590500000US540590500000US540610500000US540610500000US540670500000US540670500000US540690500000US540690500000US540770500000US540790500000US540810500000US540810500000US540830500000US540830500000US540910500000US540910500000US540930500000US540930500000US540970500000US540970500000US540990500000US540990500000US541030500000US541090500000US54109	197.0	9020.25	888816.0	12958.8	1024453.2	91.6
12	54	999	Statewide	21	Construction sand and gravel mining	54	212321	0500000US540230500000US540230500000US540330500000US540330500000US540530500000US54053	6.0	0.0	0.0	10.6	484.8	2.2
13	54	999	Statewide	21	Crude petroleum and natural gas extraction	54	211111	0500000US540010500000US540010500000US540030500000US540070500000US540070500000US540110500000US540110500000US540130500000US540130500000US540150500000US540150500000US540170500000US540170500000US540210500000US540210500000US540250500000US540250500000US540330500000US540330500000US540350500000US540350500000US540390500000US540390500000US540410500000US540410500000US540430500000US540430500000US540470500000US540490500000US540490500000US540510500000US540510500000US540530500000US540530500000US540590500000US540590500000US540610500000US540610500000US540670500000US540690500000US540730500000US540730500000US540810500000US540810500000US540830500000US540830500000US540850500000US540850500000US540870500000US540870500000US540970500000US540970500000US540990500000US540990500000US541030500000US541030500000US541050500000US541050500000US541070500000US541070500000US541090500000US54109	345.0	2791.25	212799.0	2300.2	185780.8	172.4
14	54	999	Statewide	21	Crushed and broken limestone mining and quarrying	54	212312	0500000US540030500000US540030500000US540230500000US540230500000US540250500000US540250500000US540330500000US540330500000US540370500000US540370500000US540390500000US540550500000US540550500000US540570500000US540570500000US540610500000US540610500000US540750500000US540750500000US540770500000US540770500000US540830500000US540830500000US540850500000US54085	32.0	277.0	25001.0	466.4	27263.2	14.6
15	54	999	Statewide	21	Dimension stone mining and quarrying	54	212311	0500000US540450500000US54045	2.0	0.0	0.0	0.0	0.0	1.0
16	54	999	Statewide	21	Drilling oil and gas wells	54	213111	0500000US540070500000US540130500000US540130500000US540210500000US540210500000US540330500000US540330500000US540390500000US540390500000US540410500000US540410500000US540430500000US540430500000US540530500000US540590500000US540590500000US540610500000US540610500000US540730500000US540770500000US540770500000US540790500000US540850500000US540850500000US540870500000US540870500000US540970500000US540970500000US541070500000US541070500000US541090500000US54109	70.66666666666667	120.25	6610.75	933.4	56374.2	39.8
17	54	999	Statewide	21	Industrial sand mining	54	212322	0500000US540650500000US54065	2.0	0.0	0.0	0.0	0.0	1.0
18	54	999	Statewide	21	Iron ore mining	54	212210	0500000US540490500000US540490500000US540990500000US54099	4.0	0.0	0.0	0.0	0.0	2.0
19	54	999	Statewide	21	Natural gas liquid extraction	54	211112	0500000US540170500000US540170500000US540330500000US540330500000US540390500000US540390500000US540410500000US540510500000US540510500000US540550500000US540550500000US540690500000US540990500000US54099	17.0	0.0	0.0	97.6	11055.0	8.6
20	54	999	Statewide	21	Other chemical and fertilizer mineral mining	54	212393	0500000US540610500000US54061	2.0	0.0	0.0	0.0	0.0	1.0
21	54	999	Statewide	21	Other crushed and broken stone mining and quarrying	54	212319	0500000US540390500000US540390500000US540450500000US540450500000US540810500000US540810500000US541090500000US54109	15.75	31.5	1116.5	50.8	2353.2	7.2
22	54	999	Statewide	21	Support activities for coal mining	54	213113	0500000US540050500000US540050500000US540230500000US540330500000US540330500000US540390500000US540390500000US540430500000US540430500000US540450500000US540450500000US540470500000US540470500000US540490500000US540490500000US540550500000US540550500000US540590500000US540590500000US540610500000US540610500000US540670500000US540670500000US540810500000US540810500000US540970500000US540970500000US540990500000US540990500000US541010500000US541010500000US541070500000US541070500000US541090500000US54109	88.83333333333333	1536.3333333333337	97116.66666666669	1754.6	113562.2	47.0
23	54	999	Statewide	21	Support activities for metal mining	54	213114	0500000US540050500000US54005	2.0	0.0	0.0	0.0	0.0	1.0
24	54	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	54	213115	0500000US540030500000US540030500000US540170500000US540170500000US540290500000US540290500000US54039	7.0	0.0	0.0	7.6	335.0	3.0
25	54	999	Statewide	21	Support activities for oil and gas operations	54	213112	0500000US540010500000US540010500000US540070500000US540090500000US540110500000US540110500000US540130500000US540130500000US540150500000US540150500000US540170500000US540170500000US540190500000US540190500000US540210500000US540210500000US540290500000US540290500000US540330500000US540330500000US540350500000US540350500000US540390500000US540390500000US540410500000US540410500000US540430500000US540430500000US540470500000US540470500000US540490500000US540490500000US540510500000US540530500000US540530500000US540590500000US540590500000US540610500000US540610500000US540670500000US540670500000US540690500000US540690500000US540730500000US540730500000US540770500000US540770500000US540810500000US540810500000US540850500000US540850500000US540870500000US540870500000US540890500000US540910500000US540910500000US540950500000US540950500000US540970500000US540970500000US541030500000US541050500000US541050500000US541070500000US541070500000US541090500000US54109	293.4166666666667	2213.0	154617.5	3375.4	225065.6	155.2
26	54	999	Statewide	22	Biomass electric power generation	54	221117	0500000US54109	1.0	0.0	0.0	0.0	0.0	1.0
27	54	999	Statewide	22	Electric bulk power transmission and control	54	221121	0500000US540190500000US540250500000US540250500000US540390500000US540390500000US540450500000US540450500000US540530500000US540530500000US540690500000US54069	15.0	0.0	0.0	0.0	0.0	6.4
28	54	999	Statewide	22	Electric power distribution	54	221122	0500000US540030500000US540030500000US540050500000US540050500000US540070500000US540070500000US540110500000US540110500000US540150500000US540150500000US540210500000US540210500000US540230500000US540230500000US540250500000US540250500000US540270500000US540270500000US540290500000US540290500000US540330500000US540330500000US540350500000US540350500000US540390500000US540390500000US540410500000US540410500000US540430500000US540430500000US540450500000US540450500000US540470500000US540470500000US540490500000US540490500000US540510500000US540510500000US540530500000US540530500000US540550500000US540550500000US540570500000US540570500000US540590500000US540590500000US540610500000US540610500000US540650500000US540650500000US540670500000US540670500000US540690500000US540690500000US540710500000US540710500000US540730500000US540750500000US540750500000US540770500000US540770500000US540790500000US540790500000US540810500000US540810500000US540830500000US540830500000US540850500000US540850500000US540870500000US540870500000US540890500000US540890500000US540950500000US540950500000US540990500000US540990500000US541010500000US541010500000US541070500000US541070500000US541090500000US54109	173.5	67.25	5839.75	851.2	73125.0	90.8
29	54	999	Statewide	22	Fossil fuel electric power generation	54	221112	0500000US540030500000US540330500000US540330500000US540390500000US540390500000US540490500000US540490500000US540510500000US540510500000US540530500000US540530500000US540610500000US540610500000US540730500000US540730500000US540770500000US540770500000US540790500000US540790500000US540990500000US54099	43.0	0.0	0.0	388.8	40161.6	21.0
30	54	999	Statewide	22	Hydroelectric power generation	54	221111	0500000US540030500000US540190500000US540190500000US540390500000US540390500000US540610500000US540670500000US540670500000US540790500000US54079	18.0	0.0	0.0	40.6	4492.4	8.4
