	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
1	45	999	Statewide	11	Crop harvesting, primarily by machine	45	115113	3.0	1.2
3	45	999	Statewide	11	Farm management services	45	115116	8.0	2.8
8	45	999	Statewide	11	Other marine fishing	45	114119	2.0	1.0
16	45	999	Statewide	21	Bituminous coal and lignite surface mining	45	212111	3.0	1.5
17	45	999	Statewide	21	Clay and ceramic and refractory minerals mining	45	212325	2.0	1.0
19	45	999	Statewide	21	Crude petroleum and natural gas extraction	45	211111	2.0	1.0
22	45	999	Statewide	21	Dimension stone mining and quarrying	45	212311	2.0	1.5
24	45	999	Statewide	21	Gold ore mining	45	212221	2.25	1.2
27	45	999	Statewide	21	Natural gas liquid extraction	45	211112	1.0	1.0
31	45	999	Statewide	22	Electric bulk power transmission and control	45	221121	5.0	2.2
34	45	999	Statewide	22	Geothermal electric power generation	45	221116	1.0	1.0
41	45	999	Statewide	22	Steam and air-conditioning supply	45	221330	2.0	1.0
43	45	999	Statewide	22	Wind electric power generation	45	221115	1.0	2.4444444444444446
84	45	999	Statewide	31	Cheese manufacturing	45	311513	6.0	2.6
85	45	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	45	311351	1.0	1.0
94	45	999	Statewide	31	Dried and dehydrated food manufacturing	45	311423	2.0	1.0
97	45	999	Statewide	31	Fats and oils refining and blending	45	311225	3.0	1.2
99	45	999	Statewide	31	Flour milling	45	311211	3.0	1.8
101	45	999	Statewide	31	Footwear manufacturing	45	316210	2.0	1.0
102	45	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	45	311813	2.0	1.0
103	45	999	Statewide	31	Frozen fruit, juice, and vegetable manufacturing	45	311411	3.0	1.4
106	45	999	Statewide	31	Hosiery and sock mills	45	315110	3.0	1.6
110	45	999	Statewide	31	Leather and hide tanning and finishing	45	316110	4.0	2.0
118	45	999	Statewide	31	Other apparel knitting mills	45	315190	4.0	1.25
120	45	999	Statewide	31	Other snack food manufacturing	45	311919	7.0	2.888888888888889
123	45	999	Statewide	31	Rendering and meat byproduct processing	45	311613	6.0	3.0
125	45	999	Statewide	31	Rice milling	45	311212	1.0	1.0
126	45	999	Statewide	31	Roasted nuts and peanut butter manufacturing	45	311911	1.0	1.0
127	45	999	Statewide	31	Seafood product preparation and packaging	45	311710	5.0	2.3333333333333335
129	45	999	Statewide	31	Soybean and other oilseed processing	45	311224	5.0	2.0
134	45	999	Statewide	31	Tortilla manufacturing	45	311830	2.0	1.0
135	45	999	Statewide	31	Wet corn milling	45	311221	2.75	1.6
137	45	999	Statewide	31	Women's handbag and purse manufacturing	45	316992	1.0	1.0
139	45	999	Statewide	32	Abrasive product manufacturing	45	327910	4.0	2.0
151	45	999	Statewide	32	Biological product (except diagnostic) manufacturing	45	325414	4.0	1.4
163	45	999	Statewide	32	Cyclic crude, intermediate, and gum and wood chemical manufacturing	45	325194	5.0	2.2
164	45	999	Statewide	32	Engineered wood member (except truss) manufacturing	45	321213	2.0	1.0
165	45	999	Statewide	32	Ethyl alcohol manufacturing	45	325193	1.0	1.0
166	45	999	Statewide	32	Explosives manufacturing	45	325920	2.0	1.0
168	45	999	Statewide	32	Flat glass manufacturing	45	327211	7.0	3.6
171	45	999	Statewide	32	Ground or treated mineral and earth manufacturing	45	327992	5.0	2.0
172	45	999	Statewide	32	Gypsum product manufacturing	45	327420	5.25	2.0
174	45	999	Statewide	32	In-vitro diagnostic substance manufacturing	45	325413	1.0	1.0
177	45	999	Statewide	32	Lime manufacturing	45	327410	4.0	2.0
178	45	999	Statewide	32	Manufactured home (mobile home) manufacturing	45	321991	3.0	1.2
180	45	999	Statewide	32	Mineral wool manufacturing	45	327993	3.0	1.0
181	45	999	Statewide	32	Newsprint mills	45	322122	1.0	1.0
182	45	999	Statewide	32	Nitrogenous fertilizer manufacturing	45	325311	2.0	1.0
192	45	999	Statewide	32	Pesticide and other agricultural chemical manufacturing	45	325320	4.0	2.3333333333333335
194	45	999	Statewide	32	Petroleum lubricating oil and grease manufacturing	45	324191	6.0	2.0
195	45	999	Statewide	32	Petroleum refineries	45	324110	1.0	1.0
197	45	999	Statewide	32	Phosphatic fertilizer manufacturing	45	325312	2.0	1.0
207	45	999	Statewide	32	Pottery, ceramics, and plumbing fixture manufacturing	45	327110	16.0	7.0
210	45	999	Statewide	32	Pulp mills	45	322110	2.0	1.5
214	45	999	Statewide	32	Rubber product manufacturing for mechanical use	45	326291	6.0	2.4
218	45	999	Statewide	32	Softwood veneer and plywood manufacturing	45	321212	4.0	2.4444444444444446
224	45	999	Statewide	32	Tire manufacturing (except retreading)	45	326211	13.5	6.555555555555555
237	45	999	Statewide	33	Aircraft manufacturing	45	336411	7.25	3.111111111111111
243	45	999	Statewide	33	Alumina refining and primary aluminum production	45	331313	4.25	1.6
245	45	999	Statewide	33	Aluminum sheet, plate, and foil manufacturing	45	331315	2.0	1.0
246	45	999	Statewide	33	Ammunition (except small arms) manufacturing	45	332993	3.0	1.0
248	45	999	Statewide	33	Audio and video equipment manufacturing	45	334310	6.0	2.6
252	45	999	Statewide	33	Bare printed circuit board manufacturing	45	334412	3.0	1.2
253	45	999	Statewide	33	Blank magnetic and optical recording media manufacturing	45	334613	2.0	1.0
258	45	999	Statewide	33	Burial casket manufacturing	45	339995	4.0	1.4
262	45	999	Statewide	33	Computer terminal and other computer peripheral equipment manufacturing	45	334118	4.25	3.5555555555555554
272	45	999	Statewide	33	Doll, toy, and game manufacturing	45	339930	7.0	2.2
273	45	999	Statewide	33	Electric lamp bulb and part manufacturing	45	335110	2.0	1.0
275	45	999	Statewide	33	Electronic computer manufacturing	45	334111	6.0	2.5555555555555554
276	45	999	Statewide	33	Electronic connector manufacturing	45	334417	2.0	1.0
278	45	999	Statewide	33	Elevator and moving stairway manufacturing	45	333921	3.0	2.3333333333333335
282	45	999	Statewide	33	Fastener, button, needle, and pin manufacturing	45	339993	2.0	1.0
283	45	999	Statewide	33	Fiber optic cable manufacturing	45	335921	4.0	2.4444444444444446
291	45	999	Statewide	33	Heavy duty truck manufacturing	45	336120	5.0	2.4
292	45	999	Statewide	33	Household cooking appliance manufacturing	45	335221	4.0	1.4
293	45	999	Statewide	33	Household furniture (except wood and metal) manufacturing	45	337125	4.0	1.8
303	45	999	Statewide	33	Iron and steel forging	45	332111	2.0	1.0
305	45	999	Statewide	33	Iron and steel pipe and tube manufacturing from purchased steel	45	331210	2.0	1.0
