	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	55	999	Statewide	11	Crop harvesting, primarily by machine	55	115113	0500000US550050500000US550050500000US550090500000US550090500000US550190500000US550250500000US550250500000US550270500000US550430500000US550530500000US550550500000US550650500000US550710500000US550710500000US550750500000US550750500000US550870500000US550870500000US550930500000US55117	22.5	0.0	0.0	28.8	1748.8	9.4
1	55	999	Statewide	11	Farm labor contractors and crew leaders	55	115115	0500000US550050500000US550050500000US550150500000US550270500000US550270500000US550430500000US550430500000US550710500000US550870500000US551150500000US551150500000US55127	13.666666666666666	0.0	0.0	2.0	87.2	4.6
2	55	999	Statewide	11	Farm management services	55	115116	0500000US550090500000US550250500000US550430500000US550430500000US550670500000US550670500000US550710500000US550710500000US550730500000US550870500000US550870500000US550950500000US550950500000US550970500000US551150500000US551270500000US551270500000US551330500000US55133	19.25	0.0	0.0	10.6	450.8	8.0
3	55	999	Statewide	11	Finfish fishing	55	114111	0500000US550070500000US550070500000US550250500000US550290500000US550290500000US550610500000US550610500000US550910500000US551170500000US551170500000US55129	17.5	0.5	265.0	10.6	411.8	8.0
4	55	999	Statewide	11	Forest nurseries and gathering of forest products	55	113210	0500000US550350500000US550350500000US550850500000US550850500000US551070500000US551070500000US55117	7.0	0.0	0.0	3.6	193.0	3.2
5	55	999	Statewide	11	Hunting and trapping	55	114210	0500000US550250500000US550390500000US550490500000US550490500000US550530500000US550530500000US550550500000US550590500000US550590500000US550790500000US550790500000US550830500000US550830500000US550950500000US550990500000US551130500000US551130500000US551370500000US55137	19.0	0.0	0.0	23.0	856.8	8.4
6	55	999	Statewide	11	Logging	55	113310	0500000US550010500000US550010500000US550030500000US550030500000US550050500000US550050500000US550070500000US550070500000US550090500000US550090500000US550130500000US550130500000US550170500000US550170500000US550190500000US550190500000US550210500000US550210500000US550230500000US550230500000US550250500000US550250500000US550290500000US550290500000US550310500000US550310500000US550330500000US550350500000US550350500000US550370500000US550370500000US550410500000US550410500000US550430500000US550430500000US550450500000US550450500000US550490500000US550490500000US550510500000US550510500000US550530500000US550530500000US550570500000US550570500000US550590500000US550610500000US550610500000US550630500000US550630500000US550650500000US550650500000US550670500000US550670500000US550690500000US550690500000US550730500000US550730500000US550750500000US550750500000US550770500000US550770500000US550810500000US550810500000US550830500000US550830500000US550850500000US550850500000US550870500000US550870500000US550890500000US550890500000US550930500000US550930500000US550950500000US550950500000US550970500000US550970500000US550990500000US550990500000US551010500000US551030500000US551070500000US551070500000US551090500000US551090500000US551110500000US551110500000US551130500000US551130500000US551150500000US551150500000US551170500000US551170500000US551190500000US551190500000US551210500000US551210500000US551230500000US551230500000US551250500000US551250500000US551270500000US551270500000US551290500000US551290500000US551330500000US551330500000US551350500000US551350500000US551370500000US551390500000US551390500000US551410500000US55141	556.25	707.75	36634.25	732.0	23835.2	273.8
7	55	999	Statewide	11	Postharvest crop activities (except cotton ginning)	55	115114	0500000US550050500000US550050500000US550070500000US550090500000US550090500000US550130500000US550130500000US550170500000US550170500000US550190500000US550250500000US550430500000US550430500000US550530500000US550630500000US550730500000US550730500000US550870500000US550870500000US550970500000US551150500000US551150500000US551210500000US551210500000US551270500000US551270500000US551350500000US551370500000US551370500000US551410500000US55141	39.833333333333336	12.0	481.75	241.4	10477.4	18.0
8	55	999	Statewide	11	Soil preparation, planting, and cultivating	55	115112	0500000US550050500000US550050500000US550090500000US550090500000US550170500000US550170500000US550190500000US550190500000US550210500000US550210500000US550230500000US550230500000US550250500000US550250500000US550270500000US550270500000US550330500000US550330500000US550390500000US550450500000US550450500000US550470500000US550470500000US550490500000US550490500000US550550500000US550550500000US550570500000US550570500000US550690500000US550690500000US550710500000US550710500000US550730500000US550750500000US550810500000US550810500000US550870500000US550930500000US550970500000US550970500000US551010500000US551050500000US551050500000US551090500000US551150500000US551150500000US551170500000US551170500000US551190500000US551230500000US551270500000US551270500000US551290500000US551290500000US551330500000US551370500000US551370500000US551410500000US55141	92.58333333333331	85.25	5722.25	164.6	10161.2	43.2
9	55	999	Statewide	11	Support activities for animal production	55	115210	0500000US550010500000US550010500000US550050500000US550050500000US550090500000US550090500000US550110500000US550110500000US550150500000US550150500000US550170500000US550170500000US550190500000US550190500000US550210500000US550210500000US550230500000US550250500000US550250500000US550270500000US550270500000US550330500000US550330500000US550350500000US550390500000US550390500000US550450500000US550450500000US550490500000US550530500000US550550500000US550550500000US550590500000US550590500000US550610500000US550610500000US550630500000US550630500000US550650500000US550650500000US550710500000US550710500000US550730500000US550730500000US550770500000US550770500000US550790500000US550810500000US550810500000US550830500000US550830500000US550850500000US550850500000US550870500000US550870500000US550890500000US550890500000US550930500000US550950500000US550950500000US550970500000US550970500000US550990500000US551010500000US551010500000US551050500000US551050500000US551090500000US551090500000US551110500000US551110500000US551150500000US551150500000US551170500000US551170500000US551230500000US551230500000US551250500000US551250500000US551270500000US551270500000US551310500000US551310500000US551330500000US551330500000US551350500000US551350500000US551390500000US551390500000US551410500000US55141	283.5	649.0	30141.25	1710.6	80714.4	137.4
