	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	1	999	Statewide	11	Fishing	1	1141	0500000US010030500000US010030500000US010650500000US010650500000US010970500000US01097	32.825	19.575	1729.65	30.333333333333332	948.4444444444443	16.0
1	1	999	Statewide	11	Forest nurseries and gathering of forest products	1	1132	0500000US010230500000US010230500000US010350500000US010530500000US010530500000US010650500000US010650500000US010810500000US010970500000US010970500000US010990500000US010990500000US011130500000US011130500000US01133	16.0	0.0	0.0	50.55555555555556	3320.222222222222	7.444444444444445
2	1	999	Statewide	11	Hunting and trapping	1	1142	0500000US010170500000US010370500000US010430500000US010430500000US010510500000US010630500000US010630500000US011070500000US011070500000US011130500000US011130500000US011170500000US01117	15.0	0.0	0.0	69.77777777777777	3213.4444444444443	7.666666666666667
3	1	999	Statewide	11	Logging	1	1133	0500000US010010500000US010010500000US010030500000US010030500000US010050500000US010050500000US010070500000US010070500000US010090500000US010090500000US010110500000US010110500000US010130500000US010130500000US010150500000US010150500000US010170500000US010170500000US010190500000US010190500000US010210500000US010210500000US010230500000US010230500000US010250500000US010250500000US010270500000US010270500000US010290500000US010290500000US010310500000US010310500000US010330500000US010330500000US010350500000US010350500000US010370500000US010370500000US010390500000US010390500000US010410500000US010410500000US010430500000US010430500000US010450500000US010450500000US010470500000US010470500000US010490500000US010490500000US010510500000US010510500000US010530500000US010530500000US010550500000US010550500000US010570500000US010570500000US010590500000US010590500000US010610500000US010610500000US010630500000US010630500000US010650500000US010650500000US010670500000US010670500000US010690500000US010690500000US010710500000US010710500000US010730500000US010730500000US010750500000US010750500000US010770500000US010770500000US010790500000US010790500000US010810500000US010810500000US010830500000US010850500000US010850500000US010890500000US010890500000US010910500000US010910500000US010930500000US010930500000US010950500000US010950500000US010970500000US010970500000US010990500000US010990500000US011010500000US011010500000US011030500000US011030500000US011050500000US011050500000US011070500000US011070500000US011090500000US011090500000US011110500000US011110500000US011130500000US011130500000US011150500000US011150500000US011170500000US011170500000US011190500000US011190500000US011210500000US011210500000US011230500000US011230500000US011250500000US011250500000US011270500000US011270500000US011290500000US011290500000US011310500000US011310500000US011330500000US01133	1055.6083333333331	7376.283333333333	293110.89166666666	3900.0	153756.0	520.4444444444445
4	1	999	Statewide	11	Support activities for animal production	1	1152	0500000US010030500000US010030500000US010090500000US010130500000US010130500000US010190500000US010190500000US010210500000US010210500000US010310500000US010310500000US010430500000US010430500000US010490500000US010490500000US010510500000US010590500000US010610500000US010610500000US010670500000US010670500000US010730500000US010730500000US010770500000US010770500000US010810500000US010810500000US010830500000US010850500000US010890500000US010890500000US010910500000US010950500000US010950500000US011010500000US011010500000US011130500000US011130500000US011170500000US011170500000US011210500000US011210500000US01133	78.64285714285714	134.89285714285714	4216.375	238.22222222222223	6220.777777777777	41.44444444444444
5	1	999	Statewide	11	Support activities for crop production	1	1151	0500000US010010500000US010030500000US010030500000US010050500000US010050500000US010090500000US010090500000US010110500000US010110500000US010150500000US010150500000US010190500000US010190500000US010210500000US010210500000US010310500000US010330500000US010330500000US010350500000US010350500000US010390500000US010390500000US010450500000US010450500000US010470500000US010470500000US010530500000US010530500000US010550500000US010550500000US010670500000US010670500000US010690500000US010750500000US010750500000US010770500000US010790500000US010790500000US010810500000US010810500000US010830500000US010830500000US010850500000US010850500000US010870500000US010870500000US010890500000US010930500000US010970500000US010970500000US010990500000US011030500000US011050500000US011090500000US011090500000US011170500000US011190500000US011190500000US011210500000US011230500000US011230500000US011250500000US011250500000US01131	85.125	221.5	15621.583333333334	958.4444444444443	29986.222222222223	39.666666666666664
6	1	999	Statewide	11	Support activities for forestry	1	1153	0500000US010010500000US010030500000US010030500000US010050500000US010050500000US010070500000US010070500000US010110500000US010130500000US010130500000US010170500000US010190500000US010230500000US010230500000US010250500000US010250500000US010310500000US010310500000US010330500000US010330500000US010350500000US010350500000US010390500000US010390500000US010410500000US010410500000US010430500000US010430500000US010450500000US010450500000US010470500000US010470500000US010510500000US010510500000US010530500000US010530500000US010570500000US010570500000US010590500000US010630500000US010630500000US010670500000US010670500000US010690500000US010690500000US010710500000US010710500000US010730500000US010730500000US010750500000US010750500000US010770500000US010770500000US010810500000US010810500000US010890500000US010890500000US010910500000US010910500000US010930500000US010930500000US010970500000US010970500000US010990500000US010990500000US011010500000US011010500000US011030500000US011030500000US011050500000US011070500000US011070500000US011090500000US011090500000US011110500000US011110500000US011130500000US011130500000US011150500000US011150500000US011170500000US011170500000US011210500000US011230500000US011250500000US011250500000US011270500000US011270500000US011290500000US01129	237.075	683.65	31413.657142857144	798.6666666666666	34653.11111111111	112.44444444444444
7	1	999	Statewide	11	Timber tract operations	1	1131	0500000US010030500000US010030500000US010050500000US010070500000US010070500000US010110500000US010110500000US010150500000US010150500000US010230500000US010250500000US010250500000US010270500000US010390500000US010430500000US010450500000US010450500000US010470500000US010470500000US010530500000US010530500000US010570500000US010570500000US010670500000US010690500000US010750500000US010810500000US010810500000US010910500000US010970500000US010970500000US011010500000US011010500000US011050500000US011050500000US011070500000US011070500000US011090500000US011110500000US011110500000US011130500000US011130500000US011230500000US011230500000US011250500000US011250500000US011270500000US011270500000US011290500000US011290500000US011310500000US01131	89.69880952380953	83.9857142857143	3475.35	289.22222222222223	13734.888888888889	48.111111111111114
8	1	999	Statewide	21	Coal mining	1	2121	0500000US010430500000US010430500000US010570500000US010570500000US010710500000US010710500000US010730500000US010730500000US011170500000US011170500000US011250500000US011250500000US011270500000US011270500000US01133	67.9702380952381	4448.583333333333	351111.4583333333	2664.777777777778	222461.66666666663	29.0
9	1	999	Statewide	21	Metal ore mining	1	2122	0500000US010050500000US010050500000US010270500000US010270500000US01079	7.0	0.0	0.0	0.0	0.0	2.8
