Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Apr 14th, 2022",farmersmarket_301051_11374_20220414220506.png,301051,Columbia Farmers Market,"Experience the taste of mid-Missouri at Columbia Farmers Market, voted the #1 People’s Choice farmers market in the nation! Columbia Farmers Market is a year-round producer-only farmers market. Shop local, with everything produced within a 50-mile radius of Columbia! Over the past few years, the Columbia Farmers Market has experienced tremendous growth. With the opening of Columbia's Agriculture Park, Saturday customer counts regularly surpassed 4,000, and the vendor membership expanded to 85 local farmers, producers, and artisans. The market is deeply involved in the community, regularly hosting musicians, artisans, non-profit groups, educational opportunities, and many other special events.",Corrina Smith,manager@columbiafarmersmarket.org,5738236889,columbiafarmersmarket.org,https://www.facebook.com/ColumbiaFarmersMarket,https://twitter.com/comofarmers,https://www.instagram.com/columbiafarmersmarket/,,https://www.youtube.com/channel/UCZ0xFKgsZ8_RDMFQz6wmvCg,,"1769 West Ash Street, Columbia, Missouri 65203",Missouri,Columbia,1769 West Ash Street,65203,-92.364624,38.958293,April to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Mushrooms, Nursery stock (trees), Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
farmers market,"Apr 28th, 2021",default-farmersmarket-4-3.jpg,301494,Webb City Farmers Market,,Rachael Lynch,webbcityfm@gmail.com,4174385833,http://www.webbcityfarmersmarket.com/,https://www.facebook.com/WebbCityFarmersMarket,,,,https://www.youtube.com/channel/UCcFOS0YzbUDbb_dj5xQXcZg,,"106 East Tracy Street, Webb City, Missouri 64870",Missouri,Webb City,106 East Tracy Street,64870,-94.462592,37.140206,Year-round,"Fresh fruits, Fresh vegetables, Baked goods, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fish/seafood, Fresh/dried herbs, Honey, Mushrooms, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Apr 30th, 2021",default-farmersmarket-4-3.jpg,301499,De Soto Farmers' Market,,Dawna Watkins,market@gethealthydesoto.org,6365435983,https://gethealthydesoto.org/,https://www.facebook.com/cultivatingfoodandcommunity,,,,https://www.youtube.com/channel/UCW0fYCdzTgTVIeWAGlLjicw,,"520 N. Main St., DeSoto, Missouri 63020",Missouri,DeSoto,520 N. Main St.,63020,-90.552205,38.143674,April to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Grains/flour, Honey, Mushrooms, Nursery stock, Poultry/fowl meat and products, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Aug 11th, 2022",farmersmarket_301755_14260_20220811190636.png,301755,Brookside Farmers Market - Summer ,"Brookside Farmers’ Market is an sustainable, regenerative, pesticide-free local, producer-only market. Producers use organic, sustainable and cruelty-free practices, travel less than 125 miles to market, and those who grow, raise or make every product are the ones who sell it to you directly. 

Each Saturday you will find just-picked, farm-fresh vegetables and herbs, bright flowers, delicious meats, eggs from free-range chickens, freshly prepared breads and baked goods including many vegan and gluten-free items, fresh juices, and a place to sit and take in the scene.

The market has brought farm fresh produce to the Brookside neighborhood and beyond since 2003.

The market is located at HJ's Community Center and is open Saturdays 8 a.m. to 1 p.m. through October 31.  Check website for WINTER MARKET dates, hours, and location.",Kyra Gross,info@brooksidefarmersmarket.com,8166786225,https://www.brooksidefarmersmarket.com/,https://www.facebook.com/BrooksideFarmersMarket,,https://www.instagram.com/brooksidefarmersmarket/?hl=en,,,,"6425 Wornall Road, Kansas City, MO, USA",Missouri,Kansas City,6425 Wornall Road,64113,-94.5928759,39.0113037,04/01/2022 to 10/29/2022,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Grains/flour, Honey, Juices/non-alcoholic ciders, Mushrooms, Pet food, Prepared foods, Soap/body care products"
farmers market,"Feb 1st, 2022",default-farmersmarket-4-3.jpg,301644,One African! One Nation! Farmers Market,,Kalambayi Andanet,stlouis.manager@oneafricamarket.com,3143808016,"4031 W. Florissant Ave, St Louis, MO 63107",https://www.facebook.com/OneAfricaMarket/,,,,https://www.youtube.com/c/BlackPowerBlueprint,,"4031 W. Florissant Ave., St Louis, Missouri 63107",Missouri,St Louis,4031 W. Florissant Ave.,63107,-90.218914,38.674084,April to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Honey, Mushrooms, Nuts, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products"
farmers market,"Feb 2nd, 2021",default-farmersmarket-4-3.jpg,301419,Knox County Farmers Market,,Echo Menges,echo.menges@gmail.com,6602990220,https://knoxcountyfarmersmarket.wordpress.com/,https://www.facebook.com/KnoxCountyMOFarmersMarket,,,,,,"107 N 4th St, Edina, Missouri 63537",Missouri,Edina,107 N 4th St,63537,-92.172403,40.167824,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Prepared foods, Soap/body care products"
farmers market,"Feb 2nd, 2021",default-farmersmarket-4-3.jpg,301420,Steelville Farmer & Artist Saturday Morning Market,,Sarah E Carney,sedcarney@gmail.com,6189463449,,https://www.facebook.com/SteelvilleMarket/,,,,,,"392 Main St, Steelville, Missouri 65565",Missouri,Steelville,392 Main St,65565,-91.358368,37.967138,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Honey, Soap/body care products, Wild harvested forest products"
farmers market,"Feb 2nd, 2021",default-farmersmarket-4-3.jpg,301421,Steelville Farmer & Artist Wednesday Night Market,,Sarah E Carney,steelvillemarket@gmail.com,5737433018,,https://www.facebook.com/SteelvilleMarket/,,,,,,"Hoppe Spring Park, Church Street, Steelville, Missouri 65565",Missouri,Steelville,"Hoppe Spring Park, Church Street",65565,-91.359291,37.966076,May,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Honey, Soap/body care products, Wild harvested forest products"
farmers market,"Jan 26th, 2021",default-farmersmarket-4-3.jpg,300607,Louisiana Community Betterment Farmer's Market,,Diana Huckstep,lmofarmersmkt@yahoo.com,314-640-4420,,Louisiana Community Betterment Farmers Market,,,,,,"Sunset Park, Georgia Street, Louisiana , Missouri 63353",Missouri,Louisiana,Georgia Street,63353,-91.062659,39.441188,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Juices/non-alcoholic ciders, Maple products, Nuts, Prepared foods, Soap/body care products"
farmers market,"Jan 4th, 2022",default-farmersmarket-4-3.jpg,301627,Cape Riverfront Market,,Andrea Hamm,caperiverfrontmarket@gmail.com,5733348085,https://www.downtowncapegirardeau.com/cape-riverfront-market/,https://www.facebook.com/CapeRiverfrontMarket/,,,,,,"35 S Spanish Street, Cape Girardeau, Missouri 63703",Missouri,Cape Girardeau,35 S Spanish Street,63703,-89.519952,37.302782,May to October,"Fresh fruits, Fresh vegetables, Baked goods, Bedding plants, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Cut flowers, Eggs, Fresh/dried herbs, Honey, Maple products, Mushrooms, Nuts, Pet food, Poultry/fowl meat and products, Prepared foods, Red/other non-poultry meat and products, Soap/body care products, Wild harvested forest products"
