	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
0	24	999	Statewide	11	Cotton ginning	24	115111	2.0	1.0
4	24	999	Statewide	11	Forest nurseries and gathering of forest products	24	113210	4.0	1.5
13	24	999	Statewide	21	All other metal ore mining	24	212299	1.0	1.0
14	24	999	Statewide	21	All other nonmetallic mineral mining	24	212399	3.0	1.3333333333333333
15	24	999	Statewide	21	Anthracite mining	24	212113	2.0	1.0
17	24	999	Statewide	21	Bituminous coal underground mining	24	212112	2.0	1.0
19	24	999	Statewide	21	Crude petroleum and natural gas extraction	24	211111	3.0	2.0
22	24	999	Statewide	21	Dimension stone mining and quarrying	24	212311	2.0	2.0
24	24	999	Statewide	21	Industrial sand mining	24	212322	4.0	1.6
25	24	999	Statewide	21	Other chemical and fertilizer mineral mining	24	212393	1.0	1.0
28	24	999	Statewide	21	Support activities for metal mining	24	213114	1.0	1.0
29	24	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	24	213115	3.0	1.8
43	24	999	Statewide	22	Wind electric power generation	24	221115	3.0	2.2857142857142856
80	24	999	Statewide	31	Bottled water manufacturing	24	312112	3.5	1.6666666666666667
81	24	999	Statewide	31	Breakfast cereal manufacturing	24	311230	3.0	1.6
83	24	999	Statewide	31	Broadwoven fabric mills	24	313210	5.0	1.75
84	24	999	Statewide	31	Cane sugar manufacturing	24	311314	4.0	2.0
85	24	999	Statewide	31	Carpet and rug mills	24	314110	1.0	1.0
96	24	999	Statewide	31	Dried and dehydrated food manufacturing	24	311423	3.0	1.4
102	24	999	Statewide	31	Flavoring syrup and concentrate manufacturing	24	311930	3.25	1.4
105	24	999	Statewide	31	Footwear manufacturing	24	316210	5.0	2.5555555555555554
106	24	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	24	311813	6.0	2.888888888888889
107	24	999	Statewide	31	Frozen fruit, juice, and vegetable manufacturing	24	311411	5.0	2.5555555555555554
108	24	999	Statewide	31	Frozen specialty food manufacturing	24	311412	2.0	1.0
112	24	999	Statewide	31	Knit fabric mills	24	313240	3.75	1.8
113	24	999	Statewide	31	Leather and hide tanning and finishing	24	316110	1.0	1.0
114	24	999	Statewide	31	Malt manufacturing	24	311213	3.0	1.3333333333333333
120	24	999	Statewide	31	Nonwoven fabric mills	24	313230	7.0	2.8
122	24	999	Statewide	31	Other cut and sew apparel manufacturing	24	315280	3.0	1.6
123	24	999	Statewide	31	Other snack food manufacturing	24	311919	2.0	1.0
126	24	999	Statewide	31	Rendering and meat byproduct processing	24	311613	4.25	2.2
128	24	999	Statewide	31	Roasted nuts and peanut butter manufacturing	24	311911	5.0	2.4
132	24	999	Statewide	31	Specialty canning	24	311422	3.0	1.5
136	24	999	Statewide	31	Tobacco manufacturing	24	312230	5.0	2.5
137	24	999	Statewide	31	Tortilla manufacturing	24	311830	6.0	2.4
138	24	999	Statewide	31	Wet corn milling	24	311221	1.0	1.0
141	24	999	Statewide	32	Abrasive product manufacturing	24	327910	6.0	3.0
146	24	999	Statewide	32	All other miscellaneous nonmetallic mineral product manufacturing	24	327999	11.75	4.0
148	24	999	Statewide	32	All other petroleum and coal products manufacturing	24	324199	1.0	1.0
