	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
0	2	999	Statewide	11	Farm labor contractors and crew leaders	2	115115	3.0	1.25
2	2	999	Statewide	11	Forest nurseries and gathering of forest products	2	113210	3.333333333333333	1.5
10	2	999	Statewide	11	Timber tract operations	2	113110	2.25	1.2
11	2	999	Statewide	21	All other metal ore mining	2	212299	1.0	1.0
12	2	999	Statewide	21	All other nonmetallic mineral mining	2	212399	6.0	1.8
13	2	999	Statewide	21	Bituminous coal and lignite surface mining	2	212111	3.25	2.0
15	2	999	Statewide	21	Copper ore and nickel ore mining	2	212234	2.0	1.0
18	2	999	Statewide	21	Crushed and broken granite mining and quarrying	2	212313	8.75	4.4
19	2	999	Statewide	21	Crushed and broken limestone mining and quarrying	2	212312	4.0	1.4
22	2	999	Statewide	21	Lead ore and zinc ore mining	2	212231	9.0	3.2
24	2	999	Statewide	21	Natural gas liquid extraction	2	211112	4.25	2.2
25	2	999	Statewide	21	Other crushed and broken stone mining and quarrying	2	212319	1.0	1.0
26	2	999	Statewide	21	Silver ore mining	2	212222	2.0	1.0
27	2	999	Statewide	21	Support activities for coal mining	2	213113	6.0	1.8
31	2	999	Statewide	22	Biomass electric power generation	2	221117	1.0	1.0
35	2	999	Statewide	22	Geothermal electric power generation	2	221116	1.0	1.0
39	2	999	Statewide	22	Sewage treatment facilities	2	221320	6.75	3.0
40	2	999	Statewide	22	Steam and air-conditioning supply	2	221330	6.0	3.0
42	2	999	Statewide	22	Wind electric power generation	2	221115	3.0	1.8
74	2	999	Statewide	31	All other leather good and allied product manufacturing	2	316998	3.0	1.8
75	2	999	Statewide	31	All other miscellaneous food manufacturing	2	311999	2.0	1.0
78	2	999	Statewide	31	Apparel accessories and other apparel manufacturing	2	315990	3.0	1.2
84	2	999	Statewide	31	Cookie and cracker manufacturing	2	311821	2.0	2.142857142857143
85	2	999	Statewide	31	Cut and sew apparel contractors	2	315210	4.0	1.25
87	2	999	Statewide	31	Dog and cat food manufacturing	2	311111	4.0	2.0
88	2	999	Statewide	31	Dry pasta, dough, and flour mixes manufacturing from purchased flour	2	311824	2.0	1.0
89	2	999	Statewide	31	Dry, condensed, and evaporated dairy product manufacturing	2	311514	2.0	1.0
90	2	999	Statewide	31	Fabric coating mills	2	313320	1.0	1.0
91	2	999	Statewide	31	Fluid milk manufacturing	2	311511	1.0	1.0
92	2	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	2	311813	2.0	1.0
93	2	999	Statewide	31	Ice cream and frozen dessert manufacturing	2	311520	4.25	2.0
94	2	999	Statewide	31	Ice manufacturing	2	312113	2.0	1.0
96	2	999	Statewide	31	Meat processed from carcasses	2	311612	4.0	2.0
97	2	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	2	315220	2.0	1.0
98	2	999	Statewide	31	Nonchocolate confectionery manufacturing	2	311340	2.0	1.0
99	2	999	Statewide	31	Other animal food manufacturing	2	311119	1.0	1.0
100	2	999	Statewide	31	Other cut and sew apparel manufacturing	2	315280	1.0	1.0
101	2	999	Statewide	31	Other snack food manufacturing	2	311919	2.0	1.0
102	2	999	Statewide	31	Perishable prepared food manufacturing	2	311991	4.25	2.2
105	2	999	Statewide	31	Soft drink manufacturing	2	312111	3.0	1.8
106	2	999	Statewide	31	Specialty canning	2	311422	1.0	1.0
107	2	999	Statewide	31	Spice and extract manufacturing	2	311942	2.0	1.0
108	2	999	Statewide	31	Textile and fabric finishing mills	2	313310	3.0	1.3333333333333333
110	2	999	Statewide	31	Tobacco manufacturing	2	312230	1.0	1.0
111	2	999	Statewide	31	Tortilla manufacturing	2	311830	2.0	1.0
113	2	999	Statewide	32	All other converted paper product manufacturing	2	322299	2.0	1.0
116	2	999	Statewide	32	All other rubber product manufacturing	2	326299	1.0	1.0
118	2	999	Statewide	32	Asphalt shingle and coating materials manufacturing	2	324122	2.0	1.0
119	2	999	Statewide	32	Books printing	2	323117	2.0	1.0
123	2	999	Statewide	32	Concrete block and brick manufacturing	2	327331	2.0	1.0
124	2	999	Statewide	32	Concrete pipe manufacturing	2	327332	2.0	1.0
125	2	999	Statewide	32	Corrugated and solid fiber box manufacturing	2	322211	1.0	1.0
126	2	999	Statewide	32	Cut stock, resawing lumber, and planing	2	321912	4.0	2.0
128	2	999	Statewide	32	Explosives manufacturing	2	325920	2.0	2.0
129	2	999	Statewide	32	Fertilizer (mixing only) manufacturing	2	325314	1.0	1.0
131	2	999	Statewide	32	Medicinal and botanical manufacturing	2	325411	3.0	1.5
132	2	999	Statewide	32	Nitrogenous fertilizer manufacturing	2	325311	2.0	1.0
134	2	999	Statewide	32	Other millwork (including flooring)	2	321918	2.0	1.0
135	2	999	Statewide	32	Other pressed and blown glass and glassware manufacturing	2	327212	2.0	1.0
136	2	999	Statewide	32	Paint and coating manufacturing	2	325510	1.0	1.0
138	2	999	Statewide	32	Photographic film, paper, plate, and chemical manufacturing	2	325992	2.0	1.0
139	2	999	Statewide	32	Plastics bottle manufacturing	2	326160	2.0	1.0
140	2	999	Statewide	32	Plastics packaging film and sheet (including laminated) manufacturing	2	326112	2.0	1.0
141	2	999	Statewide	32	Plastics pipe and pipe fitting manufacturing	2	326122	2.0	1.0
142	2	999	Statewide	32	Polystyrene foam product manufacturing	2	326140	4.0	2.0
143	2	999	Statewide	32	Pottery, ceramics, and plumbing fixture manufacturing	2	327110	1.0	1.0
147	2	999	Statewide	32	Soap and other detergent manufacturing	2	325611	3.0	1.4
148	2	999	Statewide	32	Support activities for printing	2	323120	4.0	2.0
149	2	999	Statewide	32	Tire retreading	2	326212	4.0	2.0
150	2	999	Statewide	32	Toilet preparation manufacturing	2	325620	2.0	1.0
152	2	999	Statewide	32	Unlaminated plastics film and sheet (except packaging) manufacturing	2	326113	1.0	1.0
153	2	999	Statewide	32	Unlaminated plastics profile shape manufacturing	2	326121	2.0	1.0
154	2	999	Statewide	32	Urethane and other foam product (except polystyrene) manufacturing	2	326150	2.0	1.0
157	2	999	Statewide	33	Aircraft engine and engine parts manufacturing	2	336412	2.0	1.0
158	2	999	Statewide	33	Aircraft manufacturing	2	336411	2.0	1.0
159	2	999	Statewide	33	All other miscellaneous electrical equipment and component manufacturing	2	335999	1.0	1.0
161	2	999	Statewide	33	All other miscellaneous general purpose machinery manufacturing	2	333999	1.0	1.0
163	2	999	Statewide	33	All other transportation equipment manufacturing	2	336999	2.0	1.0
164	2	999	Statewide	33	Alumina refining and primary aluminum production	2	331313	2.0	1.0
165	2	999	Statewide	33	Automatic environmental control manufacturing for residential, commercial, and appliance use	2	334512	4.0	2.0
168	2	999	Statewide	33	Broom, brush, and mop manufacturing	2	339994	1.0	1.0
169	2	999	Statewide	33	Commercial, industrial, and institutional electric lighting fixture manufacturing	2	335122	2.0	1.6666666666666667
171	2	999	Statewide	33	Dental equipment and supplies manufacturing	2	339114	2.0	1.0
173	2	999	Statewide	33	Doll, toy, and game manufacturing	2	339930	1.0	1.0
174	2	999	Statewide	33	Electromedical and electrotherapeutic apparatus manufacturing	2	334510	1.0	1.0
175	2	999	Statewide	33	Electroplating, plating, polishing, anodizing, and coloring	2	332813	2.0	1.0
177	2	999	Statewide	33	Heating equipment (except warm air furnaces) manufacturing	2	333414	3.0	1.2
178	2	999	Statewide	33	Industrial truck, trailer, and stacker machinery manufacturing	2	333924	1.0	1.0
179	2	999	Statewide	33	Institutional furniture manufacturing	2	337127	1.0	1.0
180	2	999	Statewide	33	Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables	2	334513	2.0	1.0
181	2	999	Statewide	33	Iron and steel forging	2	332111	1.0	1.0
182	2	999	Statewide	33	Iron and steel mills and ferroalloy manufacturing	2	331110	2.0	1.0
183	2	999	Statewide	33	Iron and steel pipe and tube manufacturing from purchased steel	2	331210	1.0	1.0
187	2	999	Statewide	33	Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing	2	332215	5.5	2.6
189	2	999	Statewide	33	Motor and generator manufacturing	2	335312	2.0	1.0
190	2	999	Statewide	33	Motor vehicle gasoline engine and engine parts manufacturing	2	336310	1.0	1.0
191	2	999	Statewide	33	Motor vehicle seating and interior trim manufacturing	2	336360	1.0	1.0
192	2	999	Statewide	33	Nonferrous metal (except aluminum) smelting and refining	2	331410	2.0	2.0
194	2	999	Statewide	33	Oil and gas field machinery and equipment manufacturing	2	333132	4.5	2.4
195	2	999	Statewide	33	Ornamental and architectural metal work manufacturing	2	332323	3.0	1.2
197	2	999	Statewide	33	Other communications equipment manufacturing	2	334290	1.0	1.0
198	2	999	Statewide	33	Other engine equipment manufacturing	2	333618	3.0	1.3333333333333333
199	2	999	Statewide	33	Other metal container manufacturing	2	332439	1.0	1.0
200	2	999	Statewide	33	Other metal valve and pipe fitting manufacturing	2	332919	1.0	1.0
201	2	999	Statewide	33	Other motor vehicle parts manufacturing	2	336390	2.0	1.0
202	2	999	Statewide	33	Overhead traveling crane, hoist, and monorail system manufacturing	2	333923	1.0	1.0
203	2	999	Statewide	33	Photographic and photocopying equipment manufacturing	2	333316	2.0	1.0
205	2	999	Statewide	33	Precision turned product manufacturing	2	332721	4.5	3.3333333333333335
206	2	999	Statewide	33	Pump and pumping equipment manufacturing	2	333911	2.0	1.0
207	2	999	Statewide	33	Radio and television broadcasting and wireless communications equipment manufacturing	2	334220	2.0	1.0
208	2	999	Statewide	33	Sawmill, woodworking, and paper machinery manufacturing	2	333243	1.0	1.0
209	2	999	Statewide	33	Scale and balance manufacturing	2	333997	1.0	1.0
213	2	999	Statewide	33	Sporting and athletic goods manufacturing	2	339920	5.0	1.8
215	2	999	Statewide	33	Travel trailer and camper manufacturing	2	336214	4.0	1.4
216	2	999	Statewide	33	Turbine and turbine generator set units manufacturing	2	333611	2.0	1.0
217	2	999	Statewide	33	Welding and soldering equipment manufacturing	2	333992	3.0	1.6
220	2	999	Statewide	42	Beer and ale merchant wholesalers	2	424810	9.916666666666666	6.111111111111111
221	2	999	Statewide	42	Book, periodical, and newspaper merchant wholesalers	2	424920	5.0	2.2
223	2	999	Statewide	42	Business to business electronic markets	2	425110	2.0	1.0
231	2	999	Statewide	42	Farm supplies merchant wholesalers	2	424910	2.0	1.0
237	2	999	Statewide	42	Grain and field bean merchant wholesalers	2	424510	1.0	1.0
240	2	999	Statewide	42	Household appliances, electric housewares, and consumer electronics merchant wholesalers	2	423620	5.25	2.4
248	2	999	Statewide	42	Men's and boys' clothing and furnishings merchant wholesalers	2	424320	2.0	1.0
250	2	999	Statewide	42	Motor vehicle parts (used) merchant wholesalers	2	423140	2.0	1.0
262	2	999	Statewide	42	Paint, varnish, and supplies merchant wholesalers	2	424950	1.0	1.0
271	2	999	Statewide	42	Photographic equipment and supplies merchant wholesalers	2	423410	2.0	1.6666666666666667
272	2	999	Statewide	42	Piece goods, notions, and other dry goods merchant wholesalers	2	424310	2.0	1.0
276	2	999	Statewide	42	Refrigeration equipment and supplies merchant wholesalers	2	423740	4.0	2.0
282	2	999	Statewide	42	Tobacco and tobacco product merchant wholesalers	2	424940	12.0	5.555555555555555
288	2	999	Statewide	42	Women's, children's, and infants' clothing and accessories merchant wholesalers	2	424330	3.0	1.2
338	2	999	Statewide	45	Electronic auctions	2	454112	3.0	1.2
346	2	999	Statewide	45	Manufactured (mobile) home dealers	2	453930	2.0	1.0
348	2	999	Statewide	45	News dealers and newsstands	2	451212	3.0	1.8
359	2	999	Statewide	48	Air traffic control	2	488111	4.0	4.0
361	2	999	Statewide	48	Bus and other motor vehicle transit systems	2	485113	10.0	5.0
366	2	999	Statewide	48	Deep sea passenger transportation	2	483112	3.0	2.0
376	2	999	Statewide	48	Mixed mode transit systems	2	485111	3.0	3.0
386	2	999	Statewide	48	Other urban transit systems	2	485119	1.0	1.0
387	2	999	Statewide	48	Packing and crating	2	488991	5.75	2.6
389	2	999	Statewide	48	Pipeline transportation of natural gas	2	486210	4.333333333333333	1.75
408	2	999	Statewide	49	Refrigerated warehousing and storage	2	493120	1.0	1.0
409	2	999	Statewide	51	All other information services	2	519190	4.0	1.6666666666666667
410	2	999	Statewide	51	All other publishers	2	511199	3.75	1.8
415	2	999	Statewide	51	Integrated record production\/distribution	2	512220	2.0	1.0
418	2	999	Statewide	51	Motion picture and video distribution	2	512120	2.0	1.0
421	2	999	Statewide	51	Music publishers	2	512230	1.0	1.0
424	2	999	Statewide	51	Other motion picture and video industries	2	512199	2.0	1.0
425	2	999	Statewide	51	Other sound recording industries	2	512290	2.0	1.0
431	2	999	Statewide	51	Sound recording studios	2	512240	3.0	1.2
