Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
64080,42,9,1,0,2
64080,42,6,210,0,2
64080,44-45,25,1,0,2
64080,44-45,12,210,0,2
64080,44-45,5,220,0,2
64080,44-45,5,230,0,2
64080,48-49,12,1,0,2
64080,48-49,8,210,0,2
64080,48-49,3,230,0,2
64080,51,3,1,0,2
64080,51,3,210,0,2
64080,52,18,1,0,2
64080,52,13,210,0,2
64080,52,3,220,0,2
64080,53,8,1,0,2
64080,53,8,210,0,2
64080,54,17,1,0,2
64080,54,14,210,0,2
64080,56,22,1,0,2
64080,56,15,210,0,2
64080,56,4,230,0,2
64080,62,22,1,0,2
64080,62,13,210,0,2
64080,62,3,230,0,2
64080,62,3,241,0,2
64080,71,3,1,0,2
64080,72,19,1,0,2
64080,72,6,210,0,2
64080,72,4,220,0,2
64080,72,5,230,0,2
64080,72,4,241,0,2
64080,81,30,1,0,2
64080,81,24,210,0,2
64080,00,260,1,67836,2
64080,00,166,210,0,2
64080,00,40,220,0,2
64080,00,34,230,0,2
64080,00,15,241,0,2
64080,00,4,242,0,2
64080,23,59,1,0,2
64080,23,39,210,0,2
64080,23,11,220,0,2
64080,23,6,230,0,2
64080,81,5,220,0,2
64080,31-33,3,220,0,2
64080,31-33,10,1,0,2
64080,31-33,3,230,0,2
