	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab	emp	payann
0	5	999	Statewide	11	Cotton ginning	5	115111	0500000US050030500000US050030500000US050210500000US050210500000US050310500000US050310500000US050410500000US050550500000US050550500000US050690500000US050690500000US050930500000US050930500000US051070500000US051070500000US051110500000US05111	34.589285714285715	227.26785714285714	13712.071428571428
1	5	999	Statewide	11	Crop harvesting, primarily by machine	5	115113	0500000US050310500000US050310500000US050470500000US050750500000US050770500000US050870500000US051110500000US05111	8.0	0.0	0.0
2	5	999	Statewide	11	Farm labor contractors and crew leaders	5	115115	0500000US050410500000US050410500000US050910500000US050930500000US050930500000US051070500000US051070500000US051230500000US051230500000US051310500000US051310500000US051490500000US05149	14.25	0.0	0.0
3	5	999	Statewide	11	Farm management services	5	115116	0500000US050050500000US050310500000US050310500000US050370500000US050370500000US050410500000US050410500000US050430500000US050430500000US050710500000US050710500000US050750500000US050750500000US050930500000US050930500000US051190500000US051190500000US05123	30.791666666666668	9.25	960.125
4	5	999	Statewide	11	Finfish fishing	5	114111	0500000US050850500000US050850500000US05149	3.0	0.0	0.0
5	5	999	Statewide	11	Forest nurseries and gathering of forest products	5	113210	0500000US050110500000US050110500000US050190500000US050190500000US050270500000US050270500000US050390500000US050390500000US050450500000US050450500000US050510500000US050510500000US051030500000US05103	16.0	0.0	0.0
6	5	999	Statewide	11	Hunting and trapping	5	114210	0500000US050010500000US050010500000US050070500000US050070500000US051110500000US051110500000US051190500000US051230500000US051250500000US05125	10.0	0.0	0.0
7	5	999	Statewide	11	Logging	5	113310	0500000US050010500000US050010500000US050030500000US050030500000US050050500000US050050500000US050070500000US050070500000US050110500000US050110500000US050130500000US050130500000US050150500000US050150500000US050170500000US050170500000US050190500000US050190500000US050230500000US050230500000US050250500000US050250500000US050270500000US050270500000US050290500000US050290500000US050390500000US050390500000US050430500000US050430500000US050470500000US050490500000US050490500000US050510500000US050510500000US050530500000US050530500000US050570500000US050570500000US050590500000US050590500000US050610500000US050610500000US050630500000US050650500000US050670500000US050670500000US050690500000US050690500000US050710500000US050710500000US050730500000US050730500000US050790500000US050790500000US050810500000US050810500000US050830500000US050830500000US050870500000US050870500000US050910500000US050910500000US050950500000US050950500000US050970500000US050970500000US050990500000US050990500000US051030500000US051030500000US051070500000US051070500000US051090500000US051090500000US051130500000US051130500000US051150500000US051150500000US051190500000US051190500000US051210500000US051210500000US051230500000US051250500000US051250500000US051270500000US051270500000US051310500000US051310500000US051330500000US051330500000US051370500000US051390500000US051390500000US051410500000US051410500000US051430500000US051450500000US051450500000US051490500000US05149	671.4142857142857	3515.6	145444.0988095238
8	5	999	Statewide	11	Postharvest crop activities (except cotton ginning)	5	115114	0500000US050010500000US050010500000US050030500000US050030500000US050070500000US050210500000US050210500000US050310500000US050310500000US050370500000US050370500000US050410500000US050410500000US050430500000US050670500000US050670500000US050770500000US050770500000US050790500000US050850500000US050850500000US050950500000US050950500000US051070500000US051070500000US051110500000US051110500000US051170500000US051170500000US051210500000US051230500000US051230500000US051450500000US051450500000US051470500000US05147	51.5	54.25	5657.125
9	5	999	Statewide	11	Soil preparation, planting, and cultivating	5	115112	0500000US050010500000US050010500000US050150500000US050170500000US050170500000US050210500000US050210500000US050290500000US050310500000US050310500000US050350500000US050350500000US050370500000US050370500000US050410500000US050410500000US050430500000US050430500000US050450500000US050550500000US050550500000US050630500000US050630500000US050670500000US050670500000US050690500000US050690500000US050730500000US050730500000US050750500000US050750500000US050770500000US050770500000US050790500000US050790500000US050850500000US050850500000US050910500000US050910500000US050930500000US050930500000US050950500000US050950500000US051070500000US051070500000US051110500000US051110500000US051130500000US051170500000US051170500000US051210500000US051210500000US051230500000US051230500000US051290500000US051290500000US051310500000US051350500000US051350500000US051390500000US051390500000US051450500000US051470500000US05147	248.95833333333334	573.75	41422.0
10	5	999	Statewide	11	Support activities for animal production	5	115210	0500000US050070500000US050070500000US050150500000US050150500000US050310500000US050310500000US050330500000US050330500000US050370500000US050450500000US050450500000US050510500000US050510500000US050550500000US050590500000US050610500000US050610500000US050770500000US050770500000US050790500000US050790500000US050910500000US051030500000US051090500000US051090500000US051110500000US051110500000US051150500000US051150500000US051190500000US051190500000US051250500000US051250500000US051270500000US051270500000US051290500000US051290500000US051310500000US051390500000US051390500000US051430500000US051430500000US051450500000US051450500000US051490500000US05149	82.85	172.875	6435.675
11	5	999	Statewide	11	Support activities for forestry	5	115310	0500000US050110500000US050110500000US050170500000US050190500000US050190500000US050270500000US050270500000US050390500000US050390500000US050430500000US050430500000US050450500000US050510500000US050510500000US050530500000US050530500000US050570500000US050570500000US050590500000US050590500000US050610500000US050610500000US050690500000US050690500000US050710500000US050710500000US050730500000US050730500000US050790500000US050790500000US050990500000US050990500000US051030500000US051030500000US051070500000US051130500000US051130500000US051150500000US051150500000US051190500000US051190500000US051230500000US051290500000US051290500000US051330500000US051330500000US051390500000US051390500000US051410500000US051410500000US051430500000US051430500000US051490500000US05149	117.84166666666667	924.3642857142856	33013.635714285716
12	5	999	Statewide	11	Timber tract operations	5	113110	0500000US050110500000US050110500000US050230500000US050230500000US050270500000US050270500000US050430500000US050430500000US050510500000US050510500000US050610500000US050910500000US050990500000US051090500000US051090500000US051110500000US051110500000US051390500000US051390500000US051490500000US05149	29.785714285714285	3.0	129.71428571428572
13	5	999	Statewide	21	All other nonmetallic mineral mining	5	212399	0500000US050510500000US05051	6.0	62.6	1793.8
14	5	999	Statewide	21	Anthracite mining	5	212113	0500000US05037	1.0	0.0	0.0
15	5	999	Statewide	21	Bituminous coal underground mining	5	212112	0500000US050290500000US05131	2.0	0.0	0.0
16	5	999	Statewide	21	Clay and ceramic and refractory minerals mining	5	212325	0500000US051390500000US05139	2.0	0.0	0.0
17	5	999	Statewide	21	Construction sand and gravel mining	5	212321	0500000US050050500000US050050500000US050070500000US050070500000US050130500000US050130500000US050290500000US050310500000US050310500000US050330500000US050330500000US050370500000US050450500000US050450500000US050470500000US050510500000US050510500000US050530500000US050530500000US050550500000US050550500000US050590500000US050590500000US050610500000US050610500000US050630500000US050630500000US050790500000US050790500000US050810500000US050810500000US050830500000US050830500000US050910500000US050910500000US051030500000US051030500000US051110500000US051110500000US051130500000US051130500000US051150500000US051150500000US051190500000US051190500000US051230500000US051230500000US051250500000US051310500000US051310500000US051330500000US05133	71.5	85.25	2562.25
18	5	999	Statewide	21	Crude petroleum and natural gas extraction	5	211111	0500000US050110500000US050110500000US050270500000US050270500000US050290500000US050290500000US050330500000US050330500000US050450500000US050450500000US050470500000US050470500000US050510500000US050510500000US050630500000US050830500000US050830500000US050910500000US051030500000US051030500000US051050500000US051050500000US051150500000US051170500000US051170500000US051190500000US051190500000US051250500000US051310500000US051310500000US051390500000US051390500000US051410500000US051410500000US051430500000US051430500000US051450500000US05145	200.25	590.25	38600.0
19	5	999	Statewide	21	Crude petroleum extraction	5	211120	0500000US050270500000US050290500000US051030500000US051310500000US051390500000US051410500000US05145	62.5	496.83333333333337	40917.83333333333
20	5	999	Statewide	21	Crushed and broken granite mining and quarrying	5	212313	0500000US050230500000US050510500000US050510500000US050590500000US051090500000US051090500000US051190500000US051190500000US051250500000US05125	10.0	0.0	0.0
21	5	999	Statewide	21	Crushed and broken limestone mining and quarrying	5	212312	0500000US050050500000US050050500000US050070500000US050070500000US050150500000US050150500000US050230500000US050230500000US050290500000US050290500000US050350500000US050450500000US050450500000US050470500000US050490500000US050590500000US050590500000US050630500000US050630500000US050650500000US050650500000US050750500000US050750500000US050850500000US050850500000US051050500000US051050500000US051150500000US051150500000US051210500000US051210500000US051350500000US051350500000US051410500000US051410500000US051430500000US051430500000US051450500000US05145	55.041666666666664	53.458333333333336	3101.9583333333335
22	5	999	Statewide	21	Dimension stone mining and quarrying	5	212311	0500000US050490500000US050530500000US050530500000US050590500000US050630500000US050630500000US050970500000US050970500000US051130500000US051190500000US051430500000US05143	12.0	0.0	0.0
