	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
623936	42001	42	1	Adams County	1131	Timber tract operations	11	0500000US42001	1.0	0.0	0.0
623937	42001	42	1	Adams County	1133	Logging	11	0500000US42001	1.0	0.0	0.0
623938	42001	42	1	Adams County	1151	Support activities for crop production	11	0500000US42001	1.0	0.0	0.0
623939	42001	42	1	Adams County	1152	Support activities for animal production	11	0500000US42001	4.0	0.0	158.0
623940	42001	42	1	Adams County	2123	Nonmetallic mineral mining and quarrying	21	0500000US42001	4.0	0.0	0.0
623941	42001	42	1	Adams County	2211	Electric power generation, transmission and distribution	22	0500000US42001	4.0	105.0	9161.0
623942	42001	42	1	Adams County	2361	Residential building construction	23	0500000US42001	51.0	160.0	6916.0
623943	42001	42	1	Adams County	2362	Nonresidential building construction	23	0500000US42001	11.0	406.0	22871.0
623944	42001	42	1	Adams County	2371	Utility system construction	23	0500000US42001	5.0	0.0	0.0
623945	42001	42	1	Adams County	2372	Land subdivision	23	0500000US42001	1.0	0.0	0.0
623946	42001	42	1	Adams County	2379	Other heavy and civil engineering construction	23	0500000US42001	1.0	0.0	0.0
623947	42001	42	1	Adams County	2381	Foundation, structure, and building exterior contractors	23	0500000US42001	32.0	102.0	3533.0
623948	42001	42	1	Adams County	2382	Building equipment contractors	23	0500000US42001	47.0	294.0	12808.0
623949	42001	42	1	Adams County	2383	Building finishing contractors	23	0500000US42001	27.0	114.0	4451.0
623950	42001	42	1	Adams County	2389	Other specialty trade contractors	23	0500000US42001	29.0	113.0	4217.0
623951	42001	42	1	Adams County	3111	Animal food manufacturing	31	0500000US42001	1.0	0.0	0.0
623952	42001	42	1	Adams County	3112	Grain and oilseed milling	31	0500000US42001	1.0	0.0	0.0
623953	42001	42	1	Adams County	3113	Sugar and confectionery product manufacturing	31	0500000US42001	2.0	0.0	0.0
623954	42001	42	1	Adams County	3114	Fruit and vegetable preserving and specialty food manufacturing	31	0500000US42001	5.0	0.0	0.0
623955	42001	42	1	Adams County	3116	Animal slaughtering and processing	31	0500000US42001	4.0	0.0	0.0
623956	42001	42	1	Adams County	3118	Bakeries and tortilla manufacturing	31	0500000US42001	1.0	0.0	0.0
623957	42001	42	1	Adams County	3119	Other food manufacturing	31	0500000US42001	3.0	0.0	0.0
623958	42001	42	1	Adams County	3121	Beverage manufacturing	31	0500000US42001	3.0	0.0	0.0
