	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp_reported	payann_reported	emp_est1	payann_est1	estimate_est1	emp_est3	payann_est3	estimate_est3
0	32001	32	1	Churchill County	1152	Support activities for animal production	11	0500000US32001	2.0	0.0	0.0	39.09090909090909	511.8181818181818	1.0	39.09090909090909	511.8181818181818	1.0
1	32001	32	1	Churchill County	1152	Support activities for animal production	11	0500000US32001	2.0	0.0	0.0	39.09090909090909	511.8181818181818	1.0	4.443452380952381	245.375	1.0
2	32001	32	1	Churchill County	1152	Support activities for animal production	11	0500000US32001	2.0	0.0	0.0	4.443452380952381	245.375	1.0	39.09090909090909	511.8181818181818	1.0
3	32001	32	1	Churchill County	1152	Support activities for animal production	11	0500000US32001	2.0	0.0	0.0	4.443452380952381	245.375	1.0	4.443452380952381	245.375	1.0
4	32001	32	1	Churchill County	2122	Metal ore mining	21	0500000US32001	1.0	0.0	0.0	220.7222222222222	16758.388888888887	1.0	220.7222222222222	16758.388888888887	1.0
5	32001	32	1	Churchill County	2122	Metal ore mining	21	0500000US32001	1.0	0.0	0.0	220.7222222222222	16758.388888888887	1.0	268.2368421052632	24144.17441520468	1.0
6	32001	32	1	Churchill County	2122	Metal ore mining	21	0500000US32001	1.0	0.0	0.0	268.2368421052632	24144.17441520468	1.0	220.7222222222222	16758.388888888887	1.0
7	32001	32	1	Churchill County	2122	Metal ore mining	21	0500000US32001	1.0	0.0	0.0	268.2368421052632	24144.17441520468	1.0	268.2368421052632	24144.17441520468	1.0
8	32001	32	1	Churchill County	2123	Nonmetallic mineral mining and quarrying	21	0500000US32001	1.0	0.0	0.0	17.181818181818183	976.0	1.0	17.181818181818183	976.0	1.0
9	32001	32	1	Churchill County	2123	Nonmetallic mineral mining and quarrying	21	0500000US32001	1.0	0.0	0.0	17.181818181818183	976.0	1.0	18.656565656565657	1157.2813852813852	0.75
10	32001	32	1	Churchill County	2123	Nonmetallic mineral mining and quarrying	21	0500000US32001	1.0	0.0	0.0	18.656565656565657	1157.2813852813852	0.75	17.181818181818183	976.0	1.0
11	32001	32	1	Churchill County	2123	Nonmetallic mineral mining and quarrying	21	0500000US32001	1.0	0.0	0.0	18.656565656565657	1157.2813852813852	0.75	18.656565656565657	1157.2813852813852	0.75
12	32001	32	1	Churchill County	2131	Support activities for mining	21	0500000US32001	1.0	0.0	0.0	64.34782608695652	6318.826086956522	1.0	64.34782608695652	6318.826086956522	1.0
