Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
21084,236,16,1,0,3
21084,236,8,210,0,3
21084,236,5,220,0,3
21084,236,3,230,0,3
21084,238,40,1,0,3
21084,238,26,210,0,3
21084,238,11,220,0,3
21084,424,4,1,0,3
21084,453,3,1,0,3
21084,444,3,1,0,3
21084,484,4,1,0,3
21084,522,3,1,0,3
21084,524,4,1,0,3
21084,524,3,210,0,3
21084,531,10,1,0,3
21084,531,9,210,0,3
21084,541,16,1,0,3
21084,541,14,210,0,3
21084,561,14,1,0,3
21084,561,11,210,0,3
21084,611,5,1,0,3
21084,611,4,210,0,3
21084,621,9,1,0,3
21084,621,5,210,0,3
21084,621,3,220,0,3
21084,722,4,1,0,3
21084,811,9,1,0,3
21084,811,7,210,0,3
21084,812,6,1,0,3
21084,812,6,210,0,3
21084,813,6,1,0,3
21084,813,4,210,0,3
