	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
0	16	999	Statewide	11	Cotton ginning	16	115111	1.0	1.0
2	16	999	Statewide	11	Farm labor contractors and crew leaders	16	115115	18.833333333333332	7.8
14	16	999	Statewide	21	All other metal ore mining	16	212299	5.0	1.6
16	16	999	Statewide	21	Bituminous coal and lignite surface mining	16	212111	2.0	1.0
17	16	999	Statewide	21	Bituminous coal underground mining	16	212112	2.0	2.0
18	16	999	Statewide	21	Clay and ceramic and refractory minerals mining	16	212325	4.0	1.8
26	16	999	Statewide	21	Industrial sand mining	16	212322	5.0	2.0
27	16	999	Statewide	21	Lead ore and zinc ore mining	16	212231	7.5	4.2
28	16	999	Statewide	21	Natural gas liquid extraction	16	211112	1.0	1.0
29	16	999	Statewide	21	Other chemical and fertilizer mineral mining	16	212393	1.0	1.0
33	16	999	Statewide	21	Support activities for coal mining	16	213113	5.0	1.6
37	16	999	Statewide	22	Biomass electric power generation	16	221117	1.0	1.0
38	16	999	Statewide	22	Electric bulk power transmission and control	16	221121	2.0	1.0
40	16	999	Statewide	22	Fossil fuel electric power generation	16	221112	18.0	9.0
41	16	999	Statewide	22	Geothermal electric power generation	16	221116	6.0	2.6
43	16	999	Statewide	22	Natural gas distribution	16	221210	26.0	13.0
44	16	999	Statewide	22	Nuclear electric power generation	16	221113	2.0	1.0
45	16	999	Statewide	22	Other electric power generation	16	221118	4.0	1.6
47	16	999	Statewide	22	Solar electric power generation	16	221114	1.0	1.0
86	16	999	Statewide	31	Beet sugar manufacturing	16	311313	6.0	3.0
87	16	999	Statewide	31	Bottled water manufacturing	16	312112	2.0	1.0
91	16	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	16	311351	3.75	1.8
95	16	999	Statewide	31	Cookie and cracker manufacturing	16	311821	2.0	1.0
96	16	999	Statewide	31	Creamery butter manufacturing	16	311512	2.0	1.0
100	16	999	Statewide	31	Dog and cat food manufacturing	16	311111	5.0	1.5
102	16	999	Statewide	31	Dry pasta, dough, and flour mixes manufacturing from purchased flour	16	311824	5.25	3.4
104	16	999	Statewide	31	Fabric coating mills	16	313320	1.0	1.0
105	16	999	Statewide	31	Fiber, yarn, and thread mills	16	313110	2.0	1.3333333333333333
108	16	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	16	311813	3.0	1.6
111	16	999	Statewide	31	Fruit and vegetable canning	16	311421	9.25	4.0
112	16	999	Statewide	31	Ice cream and frozen dessert manufacturing	16	311520	3.0	1.2
114	16	999	Statewide	31	Knit fabric mills	16	313240	2.0	1.0
117	16	999	Statewide	31	Mayonnaise, dressing, and other prepared sauce manufacturing	16	311941	7.25	3.4
119	16	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	16	315220	2.0	1.3333333333333333
120	16	999	Statewide	31	Narrow fabric mills and schiffli machine embroidery	16	313220	1.0	1.0
121	16	999	Statewide	31	Nonchocolate confectionery manufacturing	16	311340	3.0	1.2
122	16	999	Statewide	31	Nonwoven fabric mills	16	313230	2.0	1.0
124	16	999	Statewide	31	Other apparel knitting mills	16	315190	1.0	1.0
125	16	999	Statewide	31	Other cut and sew apparel manufacturing	16	315280	3.25	1.4
126	16	999	Statewide	31	Other snack food manufacturing	16	311919	3.0	1.6
129	16	999	Statewide	31	Rendering and meat byproduct processing	16	311613	3.0	1.4
131	16	999	Statewide	31	Rope, cordage, twine, tire cord, and tire fabric mills	16	314994	5.0	2.2
134	16	999	Statewide	31	Soybean and other oilseed processing	16	311224	2.0	1.0
135	16	999	Statewide	31	Specialty canning	16	311422	7.5	3.8
136	16	999	Statewide	31	Spice and extract manufacturing	16	311942	2.0	1.0
137	16	999	Statewide	31	Textile and fabric finishing mills	16	313310	3.0	1.2
139	16	999	Statewide	31	Tortilla manufacturing	16	311830	4.0	2.0
140	16	999	Statewide	31	Wet corn milling	16	311221	4.0	2.0
142	16	999	Statewide	31	Women's handbag and purse manufacturing	16	316992	2.0	1.3333333333333333
144	16	999	Statewide	32	Abrasive product manufacturing	16	327910	1.0	1.0
146	16	999	Statewide	32	All other converted paper product manufacturing	16	322299	2.0	1.0
150	16	999	Statewide	32	All other petroleum and coal products manufacturing	16	324199	4.0	1.4
153	16	999	Statewide	32	Artificial and synthetic fibers and filaments manufacturing	16	325220	2.0	1.0
154	16	999	Statewide	32	Asphalt paving mixture and block manufacturing	16	324121	2.0	1.0
155	16	999	Statewide	32	Books printing	16	323117	5.0	1.6
156	16	999	Statewide	32	Cement manufacturing	16	327310	8.0	3.4
157	16	999	Statewide	32	Clay building material and refractories manufacturing	16	327120	1.0	1.0
161	16	999	Statewide	32	Concrete pipe manufacturing	16	327332	2.0	1.0
162	16	999	Statewide	32	Corrugated and solid fiber box manufacturing	16	322211	5.5	3.2
165	16	999	Statewide	32	Cyclic crude, intermediate, and gum and wood chemical manufacturing	16	325194	2.0	1.0
166	16	999	Statewide	32	Engineered wood member (except truss) manufacturing	16	321213	4.0	2.0
167	16	999	Statewide	32	Ethyl alcohol manufacturing	16	325193	2.0	1.0
170	16	999	Statewide	32	Glass product manufacturing made of purchased glass	16	327215	10.5	4.2
171	16	999	Statewide	32	Hardwood veneer and plywood manufacturing	16	321211	1.0	1.0
173	16	999	Statewide	32	Laminated plastics plate, sheet (except packaging), and shape manufacturing	16	326130	1.0	1.0
