	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
319320	16001	16	1	Ada County	113310	Logging	11	0500000US16001	4.0	10.0	178.0
319321	16001	16	1	Ada County	114111	Finfish fishing	11	0500000US16001	1.0	0.0	0.0
319322	16001	16	1	Ada County	114112	Shellfish fishing	11	0500000US16001	1.0	0.0	0.0
319323	16001	16	1	Ada County	115112	Soil preparation, planting, and cultivating	11	0500000US16001	1.0	0.0	0.0
319324	16001	16	1	Ada County	115116	Farm management services	11	0500000US16001	2.0	0.0	0.0
319325	16001	16	1	Ada County	115210	Support activities for animal production	11	0500000US16001	3.0	0.0	0.0
319326	16001	16	1	Ada County	115310	Support activities for forestry	11	0500000US16001	5.0	0.0	658.0
319327	16001	16	1	Ada County	211111	Crude petroleum and natural gas extraction	21	0500000US16001	1.0	0.0	0.0
319328	16001	16	1	Ada County	212221	Gold ore mining	21	0500000US16001	1.0	0.0	0.0
319329	16001	16	1	Ada County	212231	Lead ore and zinc ore mining	21	0500000US16001	1.0	0.0	0.0
319330	16001	16	1	Ada County	212312	Crushed and broken limestone mining and quarrying	21	0500000US16001	1.0	0.0	0.0
319331	16001	16	1	Ada County	212322	Industrial sand mining	21	0500000US16001	1.0	0.0	0.0
319332	16001	16	1	Ada County	213111	Drilling oil and gas wells	21	0500000US16001	2.0	0.0	0.0
319333	16001	16	1	Ada County	213114	Support activities for metal mining	21	0500000US16001	1.0	0.0	0.0
319334	16001	16	1	Ada County	213115	Support activities for nonmetallic minerals (except fuels) mining	21	0500000US16001	1.0	0.0	0.0
319335	16001	16	1	Ada County	221111	Hydroelectric power generation	22	0500000US16001	3.0	0.0	0.0
319336	16001	16	1	Ada County	221112	Fossil fuel electric power generation	22	0500000US16001	1.0	0.0	0.0
319337	16001	16	1	Ada County	221113	Nuclear electric power generation	22	0500000US16001	1.0	0.0	0.0
319338	16001	16	1	Ada County	221116	Geothermal electric power generation	22	0500000US16001	2.0	0.0	0.0
319339	16001	16	1	Ada County	221118	Other electric power generation	22	0500000US16001	1.0	0.0	0.0
319340	16001	16	1	Ada County	221122	Electric power distribution	22	0500000US16001	10.0	0.0	0.0
319341	16001	16	1	Ada County	221210	Natural gas distribution	22	0500000US16001	4.0	0.0	0.0
319342	16001	16	1	Ada County	221310	Water supply and irrigation systems	22	0500000US16001	11.0	0.0	0.0
319343	16001	16	1	Ada County	221320	Sewage treatment facilities	22	0500000US16001	3.0	0.0	85.0
319344	16001	16	1	Ada County	236115	New single-family housing construction (except for-sale builders)	23	0500000US16001	87.0	179.0	6729.0
319345	16001	16	1	Ada County	236116	New multifamily housing construction (except for-sale builders)	23	0500000US16001	5.0	0.0	0.0
319346	16001	16	1	Ada County	236117	New housing for-sale builders	23	0500000US16001	55.0	0.0	7003.0
319347	16001	16	1	Ada County	236118	Residential remodelers	23	0500000US16001	102.0	291.0	8281.0
319348	16001	16	1	Ada County	236210	Industrial building construction	23	0500000US16001	1.0	0.0	0.0
319349	16001	16	1	Ada County	236220	Commercial and institutional building construction	23	0500000US16001	96.0	1050.0	56511.0
319350	16001	16	1	Ada County	237110	Water and sewer line and related structures construction	23	0500000US16001	21.0	0.0	0.0
319351	16001	16	1	Ada County	237130	Power and communication line and related structures construction	23	0500000US16001	11.0	240.0	17189.0
319352	16001	16	1	Ada County	237210	Land subdivision	23	0500000US16001	16.0	0.0	779.0
319353	16001	16	1	Ada County	237310	Highway, street, and bridge construction	23	0500000US16001	10.0	389.0	27980.0
319354	16001	16	1	Ada County	237990	Other heavy and civil engineering construction	23	0500000US16001	5.0	0.0	0.0
319355	16001	16	1	Ada County	238110	Poured concrete foundation and structure contractors	23	0500000US16001	38.0	227.0	7979.0
319356	16001	16	1	Ada County	238120	Structural steel and precast concrete contractors	23	0500000US16001	6.0	0.0	3687.0
319357	16001	16	1	Ada County	238130	Framing contractors	23	0500000US16001	49.0	188.0	4868.0
319358	16001	16	1	Ada County	238140	Masonry contractors	23	0500000US16001	28.0	196.0	5775.0
319359	16001	16	1	Ada County	238150	Glass and glazing contractors	23	0500000US16001	7.0	0.0	0.0
319360	16001	16	1	Ada County	238160	Roofing contractors	23	0500000US16001	41.0	0.0	5618.0
319361	16001	16	1	Ada County	238170	Siding contractors	23	0500000US16001	27.0	172.0	3607.0
319362	16001	16	1	Ada County	238190	Other foundation, structure, and building exterior contractors	23	0500000US16001	12.0	181.0	6316.0
319363	16001	16	1	Ada County	238210	Electrical contractors and other wiring installation contractors	23	0500000US16001	114.0	1012.0	44428.0
319364	16001	16	1	Ada County	238220	Plumbing, heating, and air-conditioning contractors	23	0500000US16001	162.0	1669.0	73839.0
319365	16001	16	1	Ada County	238290	Other building equipment contractors	23	0500000US16001	15.0	61.0	3213.0
319366	16001	16	1	Ada County	238310	Drywall and insulation contractors	23	0500000US16001	52.0	418.0	12834.0
319367	16001	16	1	Ada County	238320	Painting and wall covering contractors	23	0500000US16001	80.0	265.0	7115.0
319368	16001	16	1	Ada County	238330	Flooring contractors	23	0500000US16001	37.0	89.0	2504.0
319369	16001	16	1	Ada County	238340	Tile and terrazzo contractors	23	0500000US16001	28.0	140.0	4327.0
319370	16001	16	1	Ada County	238350	Finish carpentry contractors	23	0500000US16001	57.0	297.0	9160.0
319371	16001	16	1	Ada County	238390	Other building finishing contractors	23	0500000US16001	5.0	18.0	494.0
319372	16001	16	1	Ada County	238910	Site preparation contractors	23	0500000US16001	48.0	415.0	16157.0
319373	16001	16	1	Ada County	238990	All other specialty trade contractors	23	0500000US16001	73.0	336.0	11722.0
319374	16001	16	1	Ada County	311111	Dog and cat food manufacturing	31	0500000US16001	1.0	0.0	0.0
319375	16001	16	1	Ada County	311340	Nonchocolate confectionery manufacturing	31	0500000US16001	1.0	0.0	0.0
319376	16001	16	1	Ada County	311351	Chocolate and confectionery manufacturing from cacao beans	31	0500000US16001	2.0	0.0	0.0
319377	16001	16	1	Ada County	311352	Confectionery manufacturing from purchased chocolate	31	0500000US16001	4.0	0.0	1022.0
319378	16001	16	1	Ada County	311412	Frozen specialty food manufacturing	31	0500000US16001	1.0	0.0	0.0
319379	16001	16	1	Ada County	311421	Fruit and vegetable canning	31	0500000US16001	1.0	0.0	0.0
319380	16001	16	1	Ada County	311422	Specialty canning	31	0500000US16001	1.0	0.0	0.0
319381	16001	16	1	Ada County	311511	Fluid milk manufacturing	31	0500000US16001	2.0	0.0	0.0
319382	16001	16	1	Ada County	311611	Animal (except poultry) slaughtering	31	0500000US16001	1.0	0.0	0.0
319383	16001	16	1	Ada County	311612	Meat processed from carcasses	31	0500000US16001	3.0	0.0	283.0
319384	16001	16	1	Ada County	311613	Rendering and meat byproduct processing	31	0500000US16001	1.0	0.0	0.0
319385	16001	16	1	Ada County	311615	Poultry processing	31	0500000US16001	1.0	0.0	0.0
319386	16001	16	1	Ada County	311811	Retail bakeries	31	0500000US16001	2.0	0.0	0.0
319387	16001	16	1	Ada County	311812	Commercial bakeries	31	0500000US16001	2.0	0.0	0.0
319388	16001	16	1	Ada County	311830	Tortilla manufacturing	31	0500000US16001	1.0	0.0	0.0
319389	16001	16	1	Ada County	311920	Coffee and tea manufacturing	31	0500000US16001	1.0	0.0	0.0
319390	16001	16	1	Ada County	311991	Perishable prepared food manufacturing	31	0500000US16001	2.0	0.0	0.0
319391	16001	16	1	Ada County	311999	All other miscellaneous food manufacturing	31	0500000US16001	1.0	0.0	0.0
319392	16001	16	1	Ada County	312120	Breweries	31	0500000US16001	3.0	0.0	0.0
319393	16001	16	1	Ada County	312130	Wineries	31	0500000US16001	3.0	28.0	486.0
319394	16001	16	1	Ada County	313210	Broadwoven fabric mills	31	0500000US16001	1.0	0.0	0.0
319395	16001	16	1	Ada County	314910	Textile bag and canvas mills	31	0500000US16001	1.0	0.0	0.0
319396	16001	16	1	Ada County	314994	Rope, cordage, twine, tire cord, and tire fabric mills	31	0500000US16001	1.0	0.0	0.0
319397	16001	16	1	Ada County	314999	All other miscellaneous textile product mills	31	0500000US16001	3.0	0.0	0.0
319398	16001	16	1	Ada County	315210	Cut and sew apparel contractors	31	0500000US16001	2.0	0.0	0.0
319399	16001	16	1	Ada County	315240	Women's, girls', and infants' cut and sew apparel manufacturing	31	0500000US16001	1.0	0.0	0.0
319400	16001	16	1	Ada County	315280	Other cut and sew apparel manufacturing	31	0500000US16001	1.0	0.0	0.0
319401	16001	16	1	Ada County	316110	Leather and hide tanning and finishing	31	0500000US16001	2.0	0.0	0.0
319402	16001	16	1	Ada County	316998	All other leather good and allied product manufacturing	31	0500000US16001	5.0	0.0	0.0
319403	16001	16	1	Ada County	321113	Sawmills	32	0500000US16001	3.0	120.0	3695.0
319404	16001	16	1	Ada County	321114	Wood preservation	32	0500000US16001	1.0	0.0	0.0
319405	16001	16	1	Ada County	321214	Truss manufacturing	32	0500000US16001	4.0	61.0	2058.0
319406	16001	16	1	Ada County	321911	Wood window and door manufacturing	32	0500000US16001	3.0	24.0	975.0
319407	16001	16	1	Ada County	321912	Cut stock, resawing lumber, and planing	32	0500000US16001	2.0	0.0	0.0
319408	16001	16	1	Ada County	321918	Other millwork (including flooring)	32	0500000US16001	3.0	13.0	239.0
319409	16001	16	1	Ada County	321920	Wood container and pallet manufacturing	32	0500000US16001	1.0	0.0	0.0
319410	16001	16	1	Ada County	321991	Manufactured home (mobile home) manufacturing	32	0500000US16001	3.0	0.0	0.0
319411	16001	16	1	Ada County	321992	Prefabricated wood building manufacturing	32	0500000US16001	4.0	58.0	2666.0
319412	16001	16	1	Ada County	321999	All other miscellaneous wood product manufacturing	32	0500000US16001	7.0	0.0	0.0
319413	16001	16	1	Ada County	322212	Folding paperboard box manufacturing	32	0500000US16001	1.0	0.0	0.0
319414	16001	16	1	Ada County	323111	Commercial printing (except screen and books)	32	0500000US16001	19.0	212.0	7685.0
319415	16001	16	1	Ada County	323113	Commercial screen printing	32	0500000US16001	5.0	22.0	580.0
319416	16001	16	1	Ada County	323120	Support activities for printing	32	0500000US16001	4.0	0.0	0.0
319417	16001	16	1	Ada County	325120	Industrial gas manufacturing	32	0500000US16001	2.0	0.0	0.0
319418	16001	16	1	Ada County	325194	Cyclic crude, intermediate, and gum and wood chemical manufacturing	32	0500000US16001	1.0	0.0	0.0
319419	16001	16	1	Ada County	325211	Plastics material and resin manufacturing	32	0500000US16001	2.0	0.0	0.0
319420	16001	16	1	Ada County	325314	Fertilizer (mixing only) manufacturing	32	0500000US16001	1.0	0.0	0.0
319421	16001	16	1	Ada County	325510	Paint and coating manufacturing	32	0500000US16001	1.0	0.0	0.0
319422	16001	16	1	Ada County	325611	Soap and other detergent manufacturing	32	0500000US16001	1.0	0.0	0.0
319423	16001	16	1	Ada County	325620	Toilet preparation manufacturing	32	0500000US16001	3.0	69.0	3373.0
319424	16001	16	1	Ada County	325998	All other miscellaneous chemical product and preparation manufacturing	32	0500000US16001	1.0	0.0	0.0
319425	16001	16	1	Ada County	326121	Unlaminated plastics profile shape manufacturing	32	0500000US16001	1.0	0.0	0.0
319426	16001	16	1	Ada County	326130	Laminated plastics plate, sheet (except packaging), and shape manufacturing	32	0500000US16001	1.0	0.0	0.0
319427	16001	16	1	Ada County	326140	Polystyrene foam product manufacturing	32	0500000US16001	1.0	0.0	0.0
319428	16001	16	1	Ada County	326191	Plastics plumbing fixture manufacturing	32	0500000US16001	1.0	0.0	0.0
319429	16001	16	1	Ada County	326199	All other plastics product manufacturing	32	0500000US16001	5.0	0.0	0.0
319430	16001	16	1	Ada County	326212	Tire retreading	32	0500000US16001	1.0	0.0	0.0
319431	16001	16	1	Ada County	326299	All other rubber product manufacturing	32	0500000US16001	2.0	0.0	0.0
319432	16001	16	1	Ada County	327212	Other pressed and blown glass and glassware manufacturing	32	0500000US16001	1.0	0.0	0.0
319433	16001	16	1	Ada County	327215	Glass product manufacturing made of purchased glass	32	0500000US16001	3.0	0.0	0.0
319434	16001	16	1	Ada County	327320	Ready-mix concrete manufacturing	32	0500000US16001	2.0	0.0	0.0
319435	16001	16	1	Ada County	327331	Concrete block and brick manufacturing	32	0500000US16001	1.0	0.0	0.0
319436	16001	16	1	Ada County	327390	Other concrete product manufacturing	32	0500000US16001	2.0	0.0	0.0
319437	16001	16	1	Ada County	327991	Cut stone and stone product manufacturing	32	0500000US16001	1.0	0.0	0.0
319438	16001	16	1	Ada County	332114	Custom roll forming	33	0500000US16001	1.0	0.0	0.0
319439	16001	16	1	Ada County	332119	Metal crown, closure, and other metal stamping (except automotive)	33	0500000US16001	1.0	0.0	0.0
319440	16001	16	1	Ada County	332215	Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing	33	0500000US16001	1.0	0.0	0.0
319441	16001	16	1	Ada County	332312	Fabricated structural metal manufacturing	33	0500000US16001	3.0	0.0	0.0
319442	16001	16	1	Ada County	332313	Plate work manufacturing	33	0500000US16001	1.0	0.0	0.0
319443	16001	16	1	Ada County	332322	Sheet metal work manufacturing	33	0500000US16001	6.0	154.0	4698.0
319444	16001	16	1	Ada County	332323	Ornamental and architectural metal work manufacturing	33	0500000US16001	3.0	0.0	0.0
319445	16001	16	1	Ada County	332510	Hardware manufacturing	33	0500000US16001	1.0	0.0	0.0
319446	16001	16	1	Ada County	332618	Other fabricated wire product manufacturing	33	0500000US16001	1.0	0.0	0.0
319447	16001	16	1	Ada County	332710	Machine shops	33	0500000US16001	25.0	279.0	14035.0
319448	16001	16	1	Ada County	332721	Precision turned product manufacturing	33	0500000US16001	2.0	0.0	0.0
319449	16001	16	1	Ada County	332812	Metal coating, engraving (except jewelry and silverware), and allied services to manufacturers	33	0500000US16001	3.0	0.0	0.0
319450	16001	16	1	Ada County	332813	Electroplating, plating, polishing, anodizing, and coloring	33	0500000US16001	1.0	0.0	0.0
319451	16001	16	1	Ada County	332919	Other metal valve and pipe fitting manufacturing	33	0500000US16001	1.0	0.0	0.0
319452	16001	16	1	Ada County	332994	Small arms, ordnance, and ordnance accessories manufacturing	33	0500000US16001	5.0	0.0	3900.0
319453	16001	16	1	Ada County	332999	All other miscellaneous fabricated metal product manufacturing	33	0500000US16001	8.0	47.0	1820.0
319454	16001	16	1	Ada County	333111	Farm machinery and equipment manufacturing	33	0500000US16001	2.0	0.0	0.0
319455	16001	16	1	Ada County	333120	Construction machinery manufacturing	33	0500000US16001	2.0	0.0	0.0
319456	16001	16	1	Ada County	333131	Mining machinery and equipment manufacturing	33	0500000US16001	1.0	0.0	0.0
319457	16001	16	1	Ada County	333132	Oil and gas field machinery and equipment manufacturing	33	0500000US16001	1.0	0.0	0.0
319458	16001	16	1	Ada County	333241	Food product machinery manufacturing	33	0500000US16001	1.0	0.0	0.0
319459	16001	16	1	Ada County	333242	Semiconductor machinery manufacturing	33	0500000US16001	3.0	0.0	0.0
