	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	33	999	Statewide	11	Finfish fishing	33	114111	0500000US330130500000US330150500000US330150500000US33017	7.25	3.0	43.75	2.4	46.6	3.0
1	33	999	Statewide	11	Forest nurseries and gathering of forest products	33	113210	0500000US33007	1.0	0.0	0.0	0.0	0.0	1.0
2	33	999	Statewide	11	Hunting and trapping	33	114210	0500000US33011	1.0	0.0	0.0	0.0	0.0	1.0
3	33	999	Statewide	11	Logging	33	113310	0500000US330010500000US330010500000US330030500000US330030500000US330050500000US330050500000US330070500000US330070500000US330090500000US330090500000US330110500000US330110500000US330130500000US330130500000US330150500000US330150500000US330170500000US330170500000US330190500000US33019	185.875	716.5	33498.25	431.55555555555554	17715.777777777777	96.44444444444444
4	33	999	Statewide	11	Other marine fishing	33	114119	0500000US33015	1.0	0.0	0.0	0.0	0.0	1.0
5	33	999	Statewide	11	Postharvest crop activities (except cotton ginning)	33	115114	0500000US330190500000US33019	2.0	0.0	0.0	0.0	0.0	1.0
6	33	999	Statewide	11	Shellfish fishing	33	114112	0500000US330130500000US330150500000US330170500000US33017	5.5	0.0	0.0	0.0	21.666666666666668	2.3333333333333335
7	33	999	Statewide	11	Soil preparation, planting, and cultivating	33	115112	0500000US330090500000US330090500000US330110500000US330150500000US33015	5.0	0.0	0.0	0.0	0.0	1.6
8	33	999	Statewide	11	Support activities for animal production	33	115210	0500000US330010500000US330010500000US330030500000US330030500000US330050500000US330050500000US330090500000US330090500000US330110500000US330110500000US330130500000US330130500000US330150500000US330150500000US330170500000US330170500000US330190500000US33019	45.041666666666664	29.858333333333334	978.425	43.44444444444444	842.4444444444445	23.22222222222222
9	33	999	Statewide	11	Support activities for forestry	33	115310	0500000US330030500000US330030500000US330050500000US330050500000US330070500000US330090500000US330090500000US330110500000US330110500000US330150500000US330190500000US33019	26.958333333333332	90.91666666666669	9249.583333333334	69.22222222222223	6148.444444444444	13.77777777777778
10	33	999	Statewide	11	Timber tract operations	33	113110	0500000US330070500000US330070500000US330090500000US330090500000US330190500000US33019	6.75	0.0	0.0	0.0	0.0	3.6
11	33	999	Statewide	21	Construction sand and gravel mining	33	212321	0500000US330010500000US330010500000US330030500000US330030500000US330050500000US330050500000US330070500000US330070500000US330090500000US330090500000US330110500000US330110500000US330130500000US330130500000US330150500000US330170500000US33017	55.225	147.375	9636.65	105.22222222222224	7148.222222222223	29.0
12	33	999	Statewide	21	Crude petroleum and natural gas extraction	33	211111	0500000US330110500000US330150500000US33015	5.25	0.0	0.0	2.6	200.8	2.4
13	33	999	Statewide	21	Crushed and broken granite mining and quarrying	33	212313	0500000US330070500000US33007	2.0	0.0	0.0	0.0	0.0	1.0
14	33	999	Statewide	21	Crushed and broken limestone mining and quarrying	33	212312	0500000US330110500000US33011	3.25	0.0	0.0	0.0	0.0	1.4
15	33	999	Statewide	21	Dimension stone mining and quarrying	33	212311	0500000US330090500000US330090500000US330130500000US330130500000US33019	5.0	0.0	0.0	0.0	0.0	2.2
16	33	999	Statewide	21	Drilling oil and gas wells	33	213111	0500000US330050500000US330050500000US330090500000US33013	4.0	0.0	0.0	9.333333333333334	878.2222222222222	2.4444444444444446
17	33	999	Statewide	21	Other crushed and broken stone mining and quarrying	33	212319	0500000US330010500000US330010500000US330090500000US330090500000US330110500000US330110500000US330170500000US33017	11.0	30.0	2300.6	64.44444444444444	4864.555555555556	5.888888888888889
18	33	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	33	213115	0500000US330050500000US33005	2.0	0.0	0.0	0.0	0.0	1.0
19	33	999	Statewide	21	Support activities for oil and gas operations	33	213112	0500000US330010500000US330150500000US330150500000US330170500000US33017	5.0	0.0	0.0	4.6	632.0	2.8
20	33	999	Statewide	22	Biomass electric power generation	33	221117	0500000US330030500000US330070500000US330090500000US330090500000US33019	6.0	0.0	0.0	86.66666666666667	6841.777777777777	5.0
21	33	999	Statewide	22	Electric power distribution	33	221122	0500000US330010500000US330010500000US330030500000US330030500000US330050500000US330050500000US330070500000US330070500000US330090500000US330090500000US330110500000US330110500000US330130500000US330130500000US330150500000US330150500000US330170500000US330170500000US330190500000US33019	93.625	789.125	79769.0	887.0	84998.77777777778	45.0
22	33	999	Statewide	22	Fossil fuel electric power generation	33	221112	0500000US330090500000US330090500000US330110500000US330130500000US330130500000US330150500000US33015	17.910714285714285	199.8571428571429	22581.357142857145	250.88888888888889	27619.0	8.11111111111111
23	33	999	Statewide	22	Hydroelectric power generation	33	221111	0500000US330010500000US330050500000US330050500000US330070500000US330070500000US330090500000US330090500000US330110500000US330110500000US330130500000US330130500000US330170500000US330170500000US330190500000US33019	40.26785714285714	81.76785714285714	7169.303571428572	85.22222222222223	7327.111111111111	22.22222222222222
24	33	999	Statewide	22	Natural gas distribution	33	221210	0500000US330010500000US330010500000US330050500000US330050500000US330110500000US330110500000US330150500000US33015	20.166666666666664	181.33333333333337	18628.791666666668	289.6666666666667	26539.666666666668	10.11111111111111
25	33	999	Statewide	22	Nuclear electric power generation	33	221113	0500000US330150500000US33015	3.75	0.0	0.0	0.0	0.0	1.8
26	33	999	Statewide	22	Other electric power generation	33	221118	0500000US330030500000US330090500000US330090500000US330150500000US330150500000US330190500000US33019	8.0	0.0	0.0	0.0	0.0	3.0
