	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
1	33	999	Statewide	11	Forest nurseries and gathering of forest products	33	113210	1.0	1.0
2	33	999	Statewide	11	Hunting and trapping	33	114210	1.0	1.0
4	33	999	Statewide	11	Other marine fishing	33	114119	1.0	1.0
5	33	999	Statewide	11	Postharvest crop activities (except cotton ginning)	33	115114	2.0	1.0
7	33	999	Statewide	11	Soil preparation, planting, and cultivating	33	115112	5.0	1.6
10	33	999	Statewide	11	Timber tract operations	33	113110	6.75	3.6
13	33	999	Statewide	21	Crushed and broken granite mining and quarrying	33	212313	2.0	1.0
14	33	999	Statewide	21	Crushed and broken limestone mining and quarrying	33	212312	3.25	1.4
15	33	999	Statewide	21	Dimension stone mining and quarrying	33	212311	5.0	2.2
18	33	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	33	213115	2.0	1.0
25	33	999	Statewide	22	Nuclear electric power generation	33	221113	3.75	1.8
26	33	999	Statewide	22	Other electric power generation	33	221118	8.0	3.0
28	33	999	Statewide	22	Solar electric power generation	33	221114	2.0	1.0
29	33	999	Statewide	22	Steam and air-conditioning supply	33	221330	2.0	1.0
67	33	999	Statewide	31	Bottled water manufacturing	33	312112	4.0	1.6
70	33	999	Statewide	31	Carpet and rug mills	33	314110	2.0	1.0
71	33	999	Statewide	31	Cheese manufacturing	33	311513	2.0	1.0
72	33	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	33	311351	5.25	2.2
76	33	999	Statewide	31	Cookie and cracker manufacturing	33	311821	7.75	2.8
82	33	999	Statewide	31	Dry, condensed, and evaporated dairy product manufacturing	33	311514	2.0	1.0
83	33	999	Statewide	31	Fabric coating mills	33	313320	6.5	2.8
84	33	999	Statewide	31	Fats and oils refining and blending	33	311225	2.0	1.0
86	33	999	Statewide	31	Flavoring syrup and concentrate manufacturing	33	311930	1.0	1.0
87	33	999	Statewide	31	Fluid milk manufacturing	33	311511	9.0	3.4444444444444446
89	33	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	33	311813	5.25	2.4
90	33	999	Statewide	31	Frozen specialty food manufacturing	33	311412	5.0	2.3333333333333335
91	33	999	Statewide	31	Fruit and vegetable canning	33	311421	4.0	2.4444444444444446
92	33	999	Statewide	31	Ice cream and frozen dessert manufacturing	33	311520	4.0	1.8
93	33	999	Statewide	31	Ice manufacturing	33	312113	4.0	2.0
94	33	999	Statewide	31	Knit fabric mills	33	313240	5.0	2.2
95	33	999	Statewide	31	Leather and hide tanning and finishing	33	316110	4.0	1.8
96	33	999	Statewide	31	Mayonnaise, dressing, and other prepared sauce manufacturing	33	311941	10.333333333333334	3.4444444444444446
97	33	999	Statewide	31	Meat processed from carcasses	33	311612	6.0	2.4
98	33	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	33	315220	4.0	1.4
102	33	999	Statewide	31	Other animal food manufacturing	33	311119	4.25	2.2
