Zip Code,naics,Establishments,Employees,Payroll,IND Level
36272,00,135,001,41917,2
36272,00,77,210,0,2
36272,00,24,220,0,2
36272,00,15,230,0,2
36272,00,17,241,0,2
36272,11,7,001,0,2
36272,11,4,210,0,2
36272,23,14,001,0,2
36272,23,10,210,0,2
36272,31-33,10,001,0,2
36272,31-33,5,210,0,2
36272,31-33,3,241,0,2
36272,42,8,001,0,2
36272,42,4,210,0,2
36272,44-45,29,001,0,2
36272,44-45,16,210,0,2
36272,44-45,7,220,0,2
36272,44-45,4,241,0,2
36272,48-49,8,001,0,2
36272,48-49,6,210,0,2
36272,52,6,001,0,2
36272,52,4,210,0,2
36272,54,6,001,0,2
36272,54,4,210,0,2
36272,56,4,001,0,2
36272,62,9,001,0,2
36272,62,4,210,0,2
36272,72,6,001,0,2
36272,72,3,241,0,2
36272,81,19,001,0,2
36272,81,14,210,0,2
