	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
7	27	999	Statewide	11	Other marine fishing	27	114119	1.0	1.0
9	27	999	Statewide	11	Shellfish fishing	27	114112	1.0	1.0
14	27	999	Statewide	21	All other metal ore mining	27	212299	2.25	1.75
17	27	999	Statewide	21	Copper ore and nickel ore mining	27	212234	3.2	2.4
26	27	999	Statewide	21	Support activities for coal mining	27	213113	1.0	1.0
31	27	999	Statewide	22	Electric bulk power transmission and control	27	221121	5.0	2.4
36	27	999	Statewide	22	Nuclear electric power generation	27	221113	2.0	1.8
79	27	999	Statewide	31	Beet sugar manufacturing	27	311313	5.0	5.0
83	27	999	Statewide	31	Broadwoven fabric mills	27	313210	6.0	4.2
84	27	999	Statewide	31	Cane sugar manufacturing	27	311314	1.0	1.0
85	27	999	Statewide	31	Carpet and rug mills	27	314110	2.2	1.4
87	27	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	27	311351	4.0	3.0
92	27	999	Statewide	31	Creamery butter manufacturing	27	311512	2.0	2.0
97	27	999	Statewide	31	Dried and dehydrated food manufacturing	27	311423	4.6	4.0
103	27	999	Statewide	31	Flavoring syrup and concentrate manufacturing	27	311930	2.0	1.4
106	27	999	Statewide	31	Footwear manufacturing	27	316210	4.0	1.8
111	27	999	Statewide	31	Hosiery and sock mills	27	315110	1.0	1.0
112	27	999	Statewide	31	Ice cream and frozen dessert manufacturing	27	311520	8.2	6.4
120	27	999	Statewide	31	Narrow fabric mills and schiffli machine embroidery	27	313220	2.0	1.4
122	27	999	Statewide	31	Nonwoven fabric mills	27	313230	2.0	1.3333333333333333
124	27	999	Statewide	31	Other apparel knitting mills	27	315190	2.0	2.0
134	27	999	Statewide	31	Seafood product preparation and packaging	27	311710	3.8	3.8
137	27	999	Statewide	31	Specialty canning	27	311422	3.0	2.8
141	27	999	Statewide	31	Tobacco manufacturing	27	312230	1.0	1.0
145	27	999	Statewide	31	Women's handbag and purse manufacturing	27	316992	1.0	1.0
147	27	999	Statewide	32	Abrasive product manufacturing	27	327910	3.0	3.0
154	27	999	Statewide	32	All other petroleum and coal products manufacturing	27	324199	1.0	1.0
161	27	999	Statewide	32	Cement manufacturing	27	327310	2.0	1.2
171	27	999	Statewide	32	Engineered wood member (except truss) manufacturing	27	321213	2.0	2.0
173	27	999	Statewide	32	Explosives manufacturing	27	325920	2.0	2.0
176	27	999	Statewide	32	Glass container manufacturing	27	327213	2.0	1.8
178	27	999	Statewide	32	Ground or treated mineral and earth manufacturing	27	327992	5.0	2.8
179	27	999	Statewide	32	Gypsum product manufacturing	27	327420	1.4	1.4
187	27	999	Statewide	32	Newsprint mills	27	322122	1.0	1.0
189	27	999	Statewide	32	Other basic inorganic chemical manufacturing	27	325180	4.0	4.0
197	27	999	Statewide	32	Paperboard mills	27	322130	4.8	4.8
199	27	999	Statewide	32	Petroleum lubricating oil and grease manufacturing	27	324191	5.0	4.2
200	27	999	Statewide	32	Petroleum refineries	27	324110	3.0	2.4
202	27	999	Statewide	32	Phosphatic fertilizer manufacturing	27	325312	2.0	2.0
203	27	999	Statewide	32	Photographic film, paper, plate, and chemical manufacturing	27	325992	6.8	5.6
215	27	999	Statewide	32	Pulp mills	27	322110	2.0	1.0
218	27	999	Statewide	32	Rubber and plastics hoses and belting manufacturing	27	326220	3.0	3.0
222	27	999	Statewide	32	Softwood veneer and plywood manufacturing	27	321212	1.0	1.0
225	27	999	Statewide	32	Surface active agent manufacturing	27	325613	1.0	1.0
226	27	999	Statewide	32	Synthetic dye and pigment manufacturing	27	325130	1.0	1.0
228	27	999	Statewide	32	Tire manufacturing (except retreading)	27	326211	1.0	1.0
247	27	999	Statewide	33	Alumina refining and primary aluminum production	27	331313	1.0	1.0
249	27	999	Statewide	33	Aluminum sheet, plate, and foil manufacturing	27	331315	1.0	1.0
250	27	999	Statewide	33	Ammunition (except small arms) manufacturing	27	332993	1.0	1.0
253	27	999	Statewide	33	Automatic environmental control manufacturing for residential, commercial, and appliance use	27	334512	8.8	8.8
254	27	999	Statewide	33	Automobile manufacturing	27	336111	2.0	1.2
255	27	999	Statewide	33	Ball and roller bearing manufacturing	27	332991	2.0	1.4
257	27	999	Statewide	33	Blank magnetic and optical recording media manufacturing	27	334613	1.8	1.8
