Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
18610,00,90,1,22308,2
18610,00,53,210,0,2
18610,00,18,220,0,2
18610,00,10,230,0,2
18610,00,7,241,0,2
18610,23,11,1,0,2
18610,23,10,210,0,2
18610,44-45,17,1,0,2
18610,44-45,6,210,0,2
18610,44-45,5,220,0,2
18610,44-45,3,230,0,2
18610,51,3,1,0,2
18610,52,4,1,0,2
18610,52,3,220,0,2
18610,53,6,1,0,2
18610,53,4,210,0,2
18610,54,5,1,0,2
18610,54,4,210,0,2
18610,62,4,1,0,2
18610,71,6,1,0,2
18610,71,4,210,0,2
18610,72,15,1,0,2
18610,72,10,210,0,2
18610,72,3,241,0,2
18610,81,7,1,0,2
18610,81,4,210,0,2
