	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
0	35	999	Statewide	11	Forest nurseries and gathering of forest products	35	1132	2.0	1.0
1	35	999	Statewide	11	Hunting and trapping	35	1142	3.0	1.2
12	35	999	Statewide	22	Natural gas distribution	35	2212	63.5	31.6
27	35	999	Statewide	31	Apparel knitting mills	35	3151	1.0	1.0
33	35	999	Statewide	31	Footwear manufacturing	35	3162	1.0	1.0
35	35	999	Statewide	31	Grain and oilseed milling	35	3112	3.0	1.2
36	35	999	Statewide	31	Leather and hide tanning and finishing	35	3161	4.0	1.8
43	35	999	Statewide	31	Tobacco manufacturing	35	3122	2.0	1.0
49	35	999	Statewide	32	Lime and gypsum product manufacturing	35	3274	9.75	4.8
53	35	999	Statewide	32	Paint, coating, and adhesive manufacturing	35	3255	10.25	4.6
59	35	999	Statewide	32	Pulp, paper, and paperboard mills	35	3221	2.0	1.0
60	35	999	Statewide	32	Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing	35	3252	1.0	1.0
67	35	999	Statewide	33	Alumina and aluminum production and processing	35	3313	2.0	1.0
69	35	999	Statewide	33	Audio and video equipment manufacturing	35	3343	5.0	2.2
74	35	999	Statewide	33	Computer and peripheral equipment manufacturing	35	3341	3.666666666666667	1.6
76	35	999	Statewide	33	Electric lighting equipment manufacturing	35	3351	8.5	4.4
81	35	999	Statewide	33	Hardware manufacturing	35	3325	7.0	3.4
86	35	999	Statewide	33	Manufacturing and reproducing magnetic and optical media	35	3346	3.0	1.3333333333333333
90	35	999	Statewide	33	Motor vehicle manufacturing	35	3361	2.0	1.0
100	35	999	Statewide	33	Other transportation equipment manufacturing	35	3369	2.0	1.25
102	35	999	Statewide	33	Ship and boat building	35	3366	1.0	1.0
104	35	999	Statewide	33	Steel product manufacturing from purchased steel	35	3312	1.0	1.0
105	35	999	Statewide	33	Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing	35	3334	4.0	2.0
153	35	999	Statewide	48	Deep sea, coastal, and great lakes water transportation	35	4831	3.0	1.4
165	35	999	Statewide	48	Scenic and sightseeing transportation, other	35	4879	6.5	3.4
173	35	999	Statewide	48	Urban transit systems	35	4851	8.0	2.2
177	35	999	Statewide	51	Cable and other subscription programming	35	5152	6.0	2.2
