	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	35	999	Statewide	11	Forest nurseries and gathering of forest products	35	1132	0500000US350010500000US35001	2.0	0.0	0.0	0.0	0.0	1.0
1	35	999	Statewide	11	Hunting and trapping	35	1142	0500000US350490500000US350530500000US35053	3.0	0.0	0.0	0.0	0.0	1.2
2	35	999	Statewide	11	Logging	35	1133	0500000US350010500000US350030500000US350030500000US350060500000US350070500000US350150500000US350270500000US350270500000US350330500000US350330500000US350350500000US350390500000US350390500000US350430500000US350430500000US350450500000US350490500000US350490500000US350530500000US350570500000US35057	36.75	14.5	1271.25	45.0	1338.8	15.8
3	35	999	Statewide	11	Support activities for animal production	35	1152	0500000US350010500000US350010500000US350030500000US350050500000US350050500000US350060500000US350060500000US350090500000US350090500000US350130500000US350130500000US350150500000US350150500000US350170500000US350170500000US350270500000US350270500000US350390500000US350390500000US350410500000US350430500000US350430500000US350470500000US350470500000US350490500000US350490500000US350530500000US350530500000US35057	59.0	35.25	1145.5	61.6	2059.4	28.4
4	35	999	Statewide	11	Support activities for crop production	35	1151	0500000US350010500000US350010500000US350050500000US350050500000US350090500000US350090500000US350130500000US350130500000US350150500000US350150500000US350210500000US350210500000US350250500000US350290500000US350290500000US350390500000US350390500000US350410500000US350410500000US350450500000US350450500000US350550500000US350550500000US350570500000US350570500000US350590500000US350590500000US35061	64.75	161.25	6755.0	172.2	7495.2	32.0
5	35	999	Statewide	11	Support activities for forestry	35	1153	0500000US350010500000US350010500000US350050500000US350050500000US350090500000US350090500000US350150500000US350150500000US350170500000US350170500000US350230500000US350230500000US350330500000US350350500000US350350500000US350390500000US350430500000US350430500000US350490500000US350490500000US350510500000US350510500000US350550500000US350550500000US350610500000US35061	34.833333333333336	0.25	26.25	35.6	2302.6	15.0
6	35	999	Statewide	21	Coal mining	35	2121	0500000US350060500000US350060500000US350310500000US350450500000US350450500000US35055	8.75	346.0	34133.25	1286.2	124284.2	4.2
7	35	999	Statewide	21	Metal ore mining	35	2122	0500000US350010500000US350010500000US350170500000US350170500000US350230500000US350310500000US350310500000US350550500000US35055	19.5	0.0	0.0	548.8	38172.2	9.4
8	35	999	Statewide	21	Nonmetallic mineral mining and quarrying	35	2123	0500000US350010500000US350010500000US350030500000US350030500000US350050500000US350050500000US350070500000US350070500000US350110500000US350110500000US350130500000US350130500000US350150500000US350150500000US350170500000US350170500000US350250500000US350250500000US350290500000US350290500000US350310500000US350310500000US350330500000US350350500000US350350500000US350390500000US350390500000US350430500000US350430500000US350470500000US350470500000US350490500000US350490500000US350510500000US350510500000US350530500000US350530500000US350550500000US350550500000US350570500000US350570500000US350610500000US35061	72.25	77.0	6561.75	553.8	33931.2	35.0
9	35	999	Statewide	21	Oil and gas extraction	35	2111	0500000US350010500000US350010500000US350050500000US350050500000US350060500000US350060500000US350070500000US350070500000US350150500000US350150500000US350250500000US350250500000US350270500000US350290500000US350290500000US350370500000US350370500000US350430500000US350430500000US350450500000US350450500000US350490500000US350490500000US350590500000US350590500000US350610500000US35061	325.0	5635.25	519060.25	3738.2	359679.8	177.0
10	35	999	Statewide	21	Support activities for mining	35	2131	0500000US350010500000US350010500000US350030500000US350030500000US350050500000US350050500000US350060500000US350070500000US350070500000US350130500000US350130500000US350150500000US350150500000US350170500000US350250500000US350250500000US350270500000US350270500000US350280500000US350350500000US350350500000US350390500000US350390500000US350410500000US350410500000US350430500000US350430500000US350450500000US350450500000US350490500000US350490500000US350570500000US350570500000US350610500000US35061	982.4166666666666	19165.75	1294105.5	11897.6	804124.6	524.8
11	35	999	Statewide	22	Electric power generation, transmission and distribution	35	2211	0500000US350010500000US350010500000US350030500000US350030500000US350050500000US350050500000US350060500000US350060500000US350070500000US350070500000US350090500000US350090500000US350110500000US350110500000US350130500000US350130500000US350150500000US350150500000US350170500000US350170500000US350190500000US350190500000US350230500000US350230500000US350250500000US350250500000US350270500000US350270500000US350280500000US350280500000US350290500000US350290500000US350310500000US350310500000US350330500000US350330500000US350350500000US350350500000US350370500000US350370500000US350390500000US350390500000US350410500000US350410500000US350430500000US350430500000US350450500000US350450500000US350470500000US350470500000US350490500000US350490500000US350510500000US350510500000US350530500000US350530500000US350550500000US350550500000US350570500000US350570500000US350590500000US350590500000US350610500000US35061	173.5	68.75	4613.75	3527.4	319780.6	85.4
12	35	999	Statewide	22	Natural gas distribution	35	2212	0500000US350010500000US350010500000US350050500000US350050500000US350060500000US350060500000US350070500000US350070500000US350090500000US350090500000US350110500000US350130500000US350130500000US350150500000US350150500000US350170500000US350170500000US350250500000US350250500000US350270500000US350270500000US350310500000US350310500000US350350500000US350350500000US350370500000US350370500000US350390500000US350390500000US350410500000US350410500000US350430500000US350430500000US350450500000US350450500000US350490500000US350490500000US350510500000US350510500000US350550500000US350550500000US350570500000US350570500000US350590500000US350590500000US350610500000US35061	63.5	0.0	0.0	0.0	0.0	31.6
13	35	999	Statewide	22	Water, sewage and other systems	35	2213	0500000US350010500000US350010500000US350030500000US350030500000US350050500000US350050500000US350060500000US350060500000US350070500000US350070500000US350090500000US350090500000US350110500000US350110500000US350130500000US350130500000US350150500000US350150500000US350170500000US350170500000US350190500000US350190500000US350230500000US350230500000US350250500000US350270500000US350270500000US350310500000US350310500000US350330500000US350330500000US350350500000US350350500000US350370500000US350370500000US350390500000US350390500000US350410500000US350410500000US350430500000US350430500000US350450500000US350450500000US350470500000US350470500000US350490500000US350490500000US350530500000US350530500000US350550500000US350550500000US350570500000US350570500000US350610500000US35061	221.75	538.25	17630.25	387.2	12427.4	108.2
14	35	999	Statewide	23	Building equipment contractors	35	2382	0500000US350010500000US350010500000US350050500000US350050500000US350060500000US350060500000US350070500000US350070500000US350090500000US350090500000US350110500000US350110500000US350130500000US350130500000US350150500000US350150500000US350170500000US350170500000US350190500000US350190500000US350230500000US350230500000US350250500000US350250500000US350270500000US350270500000US350280500000US350280500000US350290500000US350290500000US350310500000US350310500000US350330500000US350330500000US350350500000US350350500000US350370500000US350370500000US350390500000US350390500000US350410500000US350410500000US350430500000US350430500000US350450500000US350450500000US350470500000US350470500000US350490500000US350490500000US350510500000US350510500000US350530500000US350530500000US350550500000US350550500000US350570500000US350570500000US350590500000US350590500000US350610500000US35061	2371.0	20653.5	946331.75	10358.4	477222.6	1175.6
15	35	999	Statewide	23	Building finishing contractors	35	2383	0500000US350010500000US350010500000US350030500000US350030500000US350050500000US350050500000US350070500000US350070500000US350090500000US350090500000US350130500000US350130500000US350150500000US350150500000US350170500000US350170500000US350250500000US350250500000US350270500000US350270500000US350280500000US350280500000US350290500000US350290500000US350310500000US350310500000US350330500000US350330500000US350350500000US350350500000US350390500000US350390500000US350410500000US350410500000US350430500000US350430500000US350450500000US350450500000US350470500000US350490500000US350490500000US350510500000US350530500000US350530500000US350550500000US350550500000US350570500000US350570500000US350590500000US350590500000US350610500000US35061	998.6666666666666	6446.75	215907.0	3639.0	118701.0	496.6
16	35	999	Statewide	23	Foundation, structure, and building exterior contractors	35	2381	0500000US350010500000US350010500000US350050500000US350050500000US350060500000US350060500000US350070500000US350070500000US350090500000US350090500000US350110500000US350110500000US350130500000US350130500000US350150500000US350150500000US350170500000US350170500000US350210500000US350250500000US350250500000US350270500000US350270500000US350290500000US350290500000US350310500000US350310500000US350330500000US350350500000US350350500000US350370500000US350390500000US350390500000US350410500000US350410500000US350430500000US350430500000US350450500000US350450500000US350470500000US350470500000US350490500000US350490500000US350530500000US350530500000US350550500000US350550500000US350570500000US350570500000US350590500000US350590500000US350610500000US35061	1087.75	8950.0	303317.5	4713.0	159223.4	535.6
17	35	999	Statewide	23	Highway, street, and bridge construction	35	2373	0500000US350010500000US350010500000US350050500000US350050500000US350060500000US350060500000US350070500000US350070500000US350090500000US350090500000US350130500000US350130500000US350150500000US350150500000US350170500000US350170500000US350190500000US350190500000US350250500000US350270500000US350310500000US350310500000US350330500000US350350500000US350350500000US350370500000US350370500000US350390500000US350390500000US350430500000US350430500000US350450500000US350450500000US350490500000US350490500000US350510500000US350510500000US350550500000US350550500000US350610500000US35061	142.0	2550.0	128117.0	2350.4	115609.8	71.0
18	35	999	Statewide	23	Land subdivision	35	2372	0500000US350010500000US350010500000US350070500000US350070500000US350130500000US350130500000US350270500000US350270500000US350310500000US350310500000US350350500000US350350500000US350370500000US350370500000US350430500000US350430500000US350450500000US350450500000US350490500000US350490500000US350510500000US350510500000US350530500000US350550500000US350550500000US350610500000US35061	83.83333333333333	87.5	5354.0	124.0	5658.6	37.0
19	35	999	Statewide	23	Nonresidential building construction	35	2362	0500000US350010500000US350010500000US350050500000US350050500000US350060500000US350060500000US350070500000US350070500000US350090500000US350090500000US350130500000US350130500000US350150500000US350150500000US350170500000US350170500000US350190500000US350190500000US350230500000US350250500000US350250500000US350270500000US350270500000US350280500000US350280500000US350290500000US350290500000US350310500000US350310500000US350330500000US350330500000US350350500000US350350500000US350390500000US350390500000US350410500000US350410500000US350430500000US350430500000US350450500000US350450500000US350470500000US350470500000US350490500000US350490500000US350510500000US350510500000US350530500000US350530500000US350550500000US350550500000US350570500000US350570500000US350590500000US350590500000US350610500000US35061	776.25	7204.75	348654.5	3914.0	190236.8	382.4
20	35	999	Statewide	23	Other heavy and civil engineering construction	35	2379	0500000US350010500000US350010500000US350130500000US350290500000US350450500000US350450500000US350510500000US350510500000US350610500000US35061	16.166666666666668	0.0	0.0	212.0	9075.8	6.8
