	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
561739	39001	39	1	Adams County	2123	Nonmetallic mineral mining and quarrying	21	0500000US39001	2.0	0.0	0.0
561740	39001	39	1	Adams County	2211	Electric power generation, transmission and distribution	22	0500000US39001	4.0	0.0	0.0
561741	39001	39	1	Adams County	2361	Residential building construction	23	0500000US39001	4.0	0.0	89.0
561742	39001	39	1	Adams County	2362	Nonresidential building construction	23	0500000US39001	6.0	0.0	596.0
561743	39001	39	1	Adams County	2371	Utility system construction	23	0500000US39001	2.0	0.0	0.0
561744	39001	39	1	Adams County	2372	Land subdivision	23	0500000US39001	1.0	0.0	0.0
561745	39001	39	1	Adams County	2373	Highway, street, and bridge construction	23	0500000US39001	1.0	0.0	0.0
561746	39001	39	1	Adams County	2379	Other heavy and civil engineering construction	23	0500000US39001	1.0	0.0	0.0
561747	39001	39	1	Adams County	2381	Foundation, structure, and building exterior contractors	23	0500000US39001	1.0	0.0	0.0
561748	39001	39	1	Adams County	2382	Building equipment contractors	23	0500000US39001	4.0	0.0	0.0
561749	39001	39	1	Adams County	2383	Building finishing contractors	23	0500000US39001	8.0	0.0	0.0
561750	39001	39	1	Adams County	2389	Other specialty trade contractors	23	0500000US39001	6.0	8.0	565.0
561751	39001	39	1	Adams County	3211	Sawmills and wood preservation	32	0500000US39001	5.0	0.0	0.0
561752	39001	39	1	Adams County	3219	Other wood product manufacturing	32	0500000US39001	8.0	80.0	1867.0
561753	39001	39	1	Adams County	3241	Petroleum and coal products manufacturing	32	0500000US39001	1.0	0.0	0.0
561754	39001	39	1	Adams County	3261	Plastics product manufacturing	32	0500000US39001	2.0	0.0	0.0
561755	39001	39	1	Adams County	3326	Spring and wire product manufacturing	33	0500000US39001	1.0	0.0	0.0
561756	39001	39	1	Adams County	3327	Machine shops; turned product; and screw, nut, and bolt manufacturing	33	0500000US39001	4.0	0.0	0.0
561757	39001	39	1	Adams County	3334	Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing	33	0500000US39001	1.0	0.0	0.0
561758	39001	39	1	Adams County	3364	Aerospace product and parts manufacturing	33	0500000US39001	1.0	0.0	0.0
561759	39001	39	1	Adams County	3399	Other miscellaneous manufacturing	33	0500000US39001	1.0	0.0	0.0
561760	39001	39	1	Adams County	4231	Motor vehicle and motor vehicle parts and supplies merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561761	39001	39	1	Adams County	4233	Lumber and other construction materials merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561762	39001	39	1	Adams County	4237	Hardware, plumbing and heating equipment and supplies merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561763	39001	39	1	Adams County	4238	Machinery, equipment, and supplies merchant wholesalers	42	0500000US39001	2.0	0.0	0.0
561764	39001	39	1	Adams County	4243	Apparel, piece goods, and notions merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561765	39001	39	1	Adams County	4244	Grocery and related product merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561766	39001	39	1	Adams County	4245	Farm product raw material merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561767	39001	39	1	Adams County	4249	Miscellaneous nondurable goods merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561768	39001	39	1	Adams County	4411	Automobile dealers	44	0500000US39001	4.0	0.0	0.0
561769	39001	39	1	Adams County	4413	Automotive parts, accessories, and tire stores	44	0500000US39001	6.0	32.0	946.0
561770	39001	39	1	Adams County	4421	Furniture stores	44	0500000US39001	4.0	14.0	246.0
561771	39001	39	1	Adams County	4422	Home furnishings stores	44	0500000US39001	1.0	0.0	0.0
561772	39001	39	1	Adams County	4431	Electronics and appliance stores	44	0500000US39001	1.0	0.0	0.0
561773	39001	39	1	Adams County	4441	Building material and supplies dealers	44	0500000US39001	6.0	45.0	1503.0
561774	39001	39	1	Adams County	4442	Lawn and garden equipment and supplies stores	44	0500000US39001	6.0	44.0	993.0
561775	39001	39	1	Adams County	4451	Grocery stores	44	0500000US39001	5.0	98.0	1572.0
561776	39001	39	1	Adams County	4452	Specialty food stores	44	0500000US39001	2.0	0.0	0.0
561777	39001	39	1	Adams County	4453	Beer, wine, and liquor stores	44	0500000US39001	2.0	0.0	0.0
561778	39001	39	1	Adams County	4461	Health and personal care stores	44	0500000US39001	6.0	0.0	1689.0
561779	39001	39	1	Adams County	4471	Gasoline stations	44	0500000US39001	14.0	124.0	1708.0
561780	39001	39	1	Adams County	4511	Sporting goods, hobby, and musical instrument stores	45	0500000US39001	2.0	0.0	0.0
561781	39001	39	1	Adams County	4529	Other general merchandise stores	45	0500000US39001	10.0	0.0	0.0
561782	39001	39	1	Adams County	4531	Florists	45	0500000US39001	4.0	8.0	84.0
561783	39001	39	1	Adams County	4539	Other miscellaneous store retailers	45	0500000US39001	1.0	0.0	0.0
561784	39001	39	1	Adams County	4543	Direct selling establishments	45	0500000US39001	3.0	0.0	0.0
561785	39001	39	1	Adams County	4841	General freight trucking	48	0500000US39001	5.0	0.0	602.0
561786	39001	39	1	Adams County	4842	Specialized freight trucking	48	0500000US39001	5.0	44.0	1748.0
561787	39001	39	1	Adams County	4884	Support activities for road transportation	48	0500000US39001	1.0	0.0	0.0
561788	39001	39	1	Adams County	4931	Warehousing and storage	49	0500000US39001	2.0	0.0	0.0
561789	39001	39	1	Adams County	5111	Newspaper, periodical, book, and directory publishers	51	0500000US39001	2.0	0.0	0.0
561790	39001	39	1	Adams County	5112	Software publishers	51	0500000US39001	1.0	0.0	0.0
561791	39001	39	1	Adams County	5151	Radio and television broadcasting	51	0500000US39001	1.0	0.0	0.0
561792	39001	39	1	Adams County	5171	Wired telecommunications carriers	51	0500000US39001	3.0	0.0	0.0
561793	39001	39	1	Adams County	5174	Satellite telecommunications	51	0500000US39001	1.0	0.0	0.0
561794	39001	39	1	Adams County	5221	Depository credit intermediation	52	0500000US39001	12.0	0.0	4300.0
561795	39001	39	1	Adams County	5223	Activities related to credit intermediation	52	0500000US39001	1.0	0.0	0.0
561796	39001	39	1	Adams County	5241	Insurance carriers	52	0500000US39001	1.0	0.0	0.0
561797	39001	39	1	Adams County	5242	Agencies, brokerages, and other insurance related activities	52	0500000US39001	8.0	31.0	827.0
561798	39001	39	1	Adams County	5311	Lessors of real estate	53	0500000US39001	1.0	0.0	0.0
561799	39001	39	1	Adams County	5312	Offices of real estate agents and brokers	53	0500000US39001	1.0	0.0	0.0
561800	39001	39	1	Adams County	5313	Activities related to real estate	53	0500000US39001	3.0	0.0	0.0
561801	39001	39	1	Adams County	5322	Consumer goods rental	53	0500000US39001	3.0	13.0	386.0
561802	39001	39	1	Adams County	5411	Legal services	54	0500000US39001	12.0	0.0	589.0
561803	39001	39	1	Adams County	5412	Accounting, tax preparation, bookkeeping, and payroll services	54	0500000US39001	5.0	29.0	529.0
561804	39001	39	1	Adams County	5413	Architectural, engineering, and related services	54	0500000US39001	3.0	0.0	0.0
561805	39001	39	1	Adams County	5415	Computer systems design and related services	54	0500000US39001	1.0	0.0	0.0
561806	39001	39	1	Adams County	5416	Management, scientific, and technical consulting services	54	0500000US39001	2.0	0.0	0.0
561807	39001	39	1	Adams County	5419	Other professional, scientific, and technical services	54	0500000US39001	3.0	0.0	0.0
561808	39001	39	1	Adams County	5511	Management of companies and enterprises	55	0500000US39001	1.0	0.0	0.0
561809	39001	39	1	Adams County	5611	Office administrative services	56	0500000US39001	1.0	0.0	0.0
561810	39001	39	1	Adams County	5617	Services to buildings and dwellings	56	0500000US39001	1.0	0.0	0.0
561811	39001	39	1	Adams County	5619	Other support services	56	0500000US39001	1.0	0.0	0.0
561812	39001	39	1	Adams County	5629	Remediation and other waste management services	56	0500000US39001	1.0	0.0	0.0
561813	39001	39	1	Adams County	6111	Elementary and secondary schools	61	0500000US39001	1.0	0.0	0.0
561814	39001	39	1	Adams County	6116	Other schools and instruction	61	0500000US39001	5.0	4.0	159.0
561815	39001	39	1	Adams County	6211	Offices of physicians	62	0500000US39001	8.0	0.0	2041.0
561816	39001	39	1	Adams County	6212	Offices of dentists	62	0500000US39001	4.0	24.0	1201.0
561817	39001	39	1	Adams County	6213	Offices of other health practitioners	62	0500000US39001	6.0	0.0	0.0
561818	39001	39	1	Adams County	6214	Outpatient care centers	62	0500000US39001	5.0	0.0	1736.0
561819	39001	39	1	Adams County	6216	Home health care services	62	0500000US39001	2.0	0.0	0.0
561820	39001	39	1	Adams County	6219	Other ambulatory health care services	62	0500000US39001	1.0	0.0	0.0
561821	39001	39	1	Adams County	6221	General medical and surgical hospitals	62	0500000US39001	1.0	0.0	0.0
561822	39001	39	1	Adams County	6231	Nursing care facilities (skilled nursing facilities)	62	0500000US39001	4.0	0.0	0.0
561823	39001	39	1	Adams County	6232	Residential intellectual and developmental disability, mental health, and substance abuse facilities	62	0500000US39001	1.0	0.0	0.0
561824	39001	39	1	Adams County	6233	Continuing care retirement communities and assisted living facilities for the elderly	62	0500000US39001	1.0	0.0	0.0
561825	39001	39	1	Adams County	6241	Individual and family services	62	0500000US39001	7.0	231.0	3994.0
561826	39001	39	1	Adams County	6242	Community food and housing, and emergency and other relief services	62	0500000US39001	4.0	0.0	0.0
561827	39001	39	1	Adams County	6243	Vocational rehabilitation services	62	0500000US39001	3.0	0.0	0.0
561828	39001	39	1	Adams County	6244	Child day care services	62	0500000US39001	2.0	0.0	0.0
561829	39001	39	1	Adams County	7121	Museums, historical sites, and similar institutions	71	0500000US39001	1.0	0.0	0.0
561830	39001	39	1	Adams County	7139	Other amusement and recreation industries	71	0500000US39001	5.0	22.0	556.0
561831	39001	39	1	Adams County	7211	Traveler accommodation	72	0500000US39001	4.0	0.0	362.0
561832	39001	39	1	Adams County	7212	RV (recreational vehicle) parks and recreational camps	72	0500000US39001	1.0	0.0	0.0
561833	39001	39	1	Adams County	7225	Restaurants and other eating places	72	0500000US39001	29.0	468.0	5494.0
561834	39001	39	1	Adams County	8111	Automotive repair and maintenance	81	0500000US39001	6.0	15.0	302.0
561835	39001	39	1	Adams County	8112	Electronic and precision equipment repair and maintenance	81	0500000US39001	2.0	0.0	0.0
561836	39001	39	1	Adams County	8113	Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance	81	0500000US39001	1.0	0.0	0.0
561837	39001	39	1	Adams County	8114	Personal and household goods repair and maintenance	81	0500000US39001	2.0	0.0	0.0
561838	39001	39	1	Adams County	8121	Personal care services	81	0500000US39001	3.0	0.0	0.0
561839	39001	39	1	Adams County	8122	Death care services	81	0500000US39001	5.0	0.0	470.0
561840	39001	39	1	Adams County	8123	Drycleaning and laundry services	81	0500000US39001	1.0	0.0	0.0
561841	39001	39	1	Adams County	8131	Religious organizations	81	0500000US39001	20.0	62.0	915.0
561842	39001	39	1	Adams County	8133	Social advocacy organizations	81	0500000US39001	1.0	0.0	0.0
561843	39001	39	1	Adams County	8134	Civic and social organizations	81	0500000US39001	2.0	0.0	0.0
561844	39001	39	1	Adams County	8139	Business, professional, labor, political, and similar organizations	81	0500000US39001	2.0	0.0	0.0
561845	39001	39	1	Adams County, Ohio	1133	Logging	11	0500000US39001	1.3333333333333333	0.0	0.0
561846	39001	39	1	Adams County, Ohio	2123	Nonmetallic mineral mining and quarrying	21	0500000US39001	1.0	0.0	0.0
561847	39001	39	1	Adams County, Ohio	2211	Electric power generation, transmission and distribution	22	0500000US39001	3.0	112.75	9710.75
561848	39001	39	1	Adams County, Ohio	2361	Residential building construction	23	0500000US39001	8.0	10.5	610.5
561849	39001	39	1	Adams County, Ohio	2362	Nonresidential building construction	23	0500000US39001	5.0	13.625	697.0
561850	39001	39	1	Adams County, Ohio	2371	Utility system construction	23	0500000US39001	3.0	26.625	1226.25
561851	39001	39	1	Adams County, Ohio	2372	Land subdivision	23	0500000US39001	1.0	0.0	0.0
561852	39001	39	1	Adams County, Ohio	2379	Other heavy and civil engineering construction	23	0500000US39001	1.0	0.0	0.0
561853	39001	39	1	Adams County, Ohio	2381	Foundation, structure, and building exterior contractors	23	0500000US39001	4.0	7.875	369.75
561854	39001	39	1	Adams County, Ohio	2382	Building equipment contractors	23	0500000US39001	6.625	20.25	1427.625
561855	39001	39	1	Adams County, Ohio	2383	Building finishing contractors	23	0500000US39001	6.875	28.25	1300.625
561856	39001	39	1	Adams County, Ohio	2389	Other specialty trade contractors	23	0500000US39001	7.125	10.0	590.0
561857	39001	39	1	Adams County, Ohio	3111	Animal food manufacturing	31	0500000US39001	1.0	0.0	0.0
561858	39001	39	1	Adams County, Ohio	3152	Cut and sew apparel manufacturing	31	0500000US39001	1.0	0.0	0.0
561859	39001	39	1	Adams County, Ohio	3211	Sawmills and wood preservation	32	0500000US39001	6.875	61.875	1851.75
561860	39001	39	1	Adams County, Ohio	3219	Other wood product manufacturing	32	0500000US39001	6.75	86.5	1949.0
561861	39001	39	1	Adams County, Ohio	3241	Petroleum and coal products manufacturing	32	0500000US39001	1.0	0.0	0.0
561862	39001	39	1	Adams County, Ohio	3261	Plastics product manufacturing	32	0500000US39001	2.0	0.0	0.0
561863	39001	39	1	Adams County, Ohio	3323	Architectural and structural metals manufacturing	33	0500000US39001	1.0	0.0	0.0
561864	39001	39	1	Adams County, Ohio	3326	Spring and wire product manufacturing	33	0500000US39001	1.0	0.0	0.0
561865	39001	39	1	Adams County, Ohio	3327	Machine shops; turned product; and screw, nut, and bolt manufacturing	33	0500000US39001	3.2857142857142856	11.0	311.7142857142857
561866	39001	39	1	Adams County, Ohio	3334	Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing	33	0500000US39001	1.0	0.0	0.0
561867	39001	39	1	Adams County, Ohio	3339	Other general purpose machinery manufacturing	33	0500000US39001	1.0	0.0	0.0
561868	39001	39	1	Adams County, Ohio	3344	Semiconductor and other electronic component manufacturing	33	0500000US39001	1.0	0.0	0.0
561869	39001	39	1	Adams County, Ohio	3364	Aerospace product and parts manufacturing	33	0500000US39001	1.0	0.0	0.0
561870	39001	39	1	Adams County, Ohio	3399	Other miscellaneous manufacturing	33	0500000US39001	1.0	0.0	0.0
561871	39001	39	1	Adams County, Ohio	4231	Motor vehicle and motor vehicle parts and supplies merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561872	39001	39	1	Adams County, Ohio	4233	Lumber and other construction materials merchant wholesalers	42	0500000US39001	1.5	0.0	0.0
561873	39001	39	1	Adams County, Ohio	4237	Hardware, plumbing and heating equipment and supplies merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561874	39001	39	1	Adams County, Ohio	4238	Machinery, equipment, and supplies merchant wholesalers	42	0500000US39001	2.75	13.75	1334.5
561875	39001	39	1	Adams County, Ohio	4243	Apparel, piece goods, and notions merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561876	39001	39	1	Adams County, Ohio	4244	Grocery and related product merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561877	39001	39	1	Adams County, Ohio	4245	Farm product raw material merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561878	39001	39	1	Adams County, Ohio	4249	Miscellaneous nondurable goods merchant wholesalers	42	0500000US39001	1.0	0.0	0.0
561879	39001	39	1	Adams County, Ohio	4411	Automobile dealers	44	0500000US39001	4.375	31.625	1282.375
561880	39001	39	1	Adams County, Ohio	4413	Automotive parts, accessories, and tire stores	44	0500000US39001	6.0	54.125	1191.375
561881	39001	39	1	Adams County, Ohio	4421	Furniture stores	44	0500000US39001	3.857142857142857	8.714285714285714	205.14285714285714
561882	39001	39	1	Adams County, Ohio	4422	Home furnishings stores	44	0500000US39001	1.0	0.0	0.0
561883	39001	39	1	Adams County, Ohio	4431	Electronics and appliance stores	44	0500000US39001	1.0	0.0	0.0
561884	39001	39	1	Adams County, Ohio	4441	Building material and supplies dealers	44	0500000US39001	7.5	43.125	1497.5
561885	39001	39	1	Adams County, Ohio	4442	Lawn and garden equipment and supplies stores	44	0500000US39001	7.25	57.125	1621.0
561886	39001	39	1	Adams County, Ohio	4451	Grocery stores	44	0500000US39001	5.375	87.0	1390.375
561887	39001	39	1	Adams County, Ohio	4452	Specialty food stores	44	0500000US39001	2.1666666666666665	2.8333333333333335	42.666666666666664
561888	39001	39	1	Adams County, Ohio	4453	Beer, wine, and liquor stores	44	0500000US39001	2.0	0.0	0.0
561889	39001	39	1	Adams County, Ohio	4461	Health and personal care stores	44	0500000US39001	7.0	59.5	2003.25
561890	39001	39	1	Adams County, Ohio	4471	Gasoline stations	44	0500000US39001	16.25	108.625	2373.25
561891	39001	39	1	Adams County, Ohio	4511	Sporting goods, hobby, and musical instrument stores	45	0500000US39001	3.125	2.25	54.25
561892	39001	39	1	Adams County, Ohio	4523	General merchandise stores, including warehouse clubs and supercenters	45	0500000US39001	12.25	306.0	7678.25
561893	39001	39	1	Adams County, Ohio	4529	Other general merchandise stores	45	0500000US39001	11.5	165.75	4139.5
561894	39001	39	1	Adams County, Ohio	4531	Florists	45	0500000US39001	3.4285714285714284	4.285714285714286	67.0
561895	39001	39	1	Adams County, Ohio	4539	Other miscellaneous store retailers	45	0500000US39001	1.25	0.0	0.0
561896	39001	39	1	Adams County, Ohio	4543	Direct selling establishments	45	0500000US39001	3.75	10.25	289.75
561897	39001	39	1	Adams County, Ohio	4841	General freight trucking	48	0500000US39001	5.75	7.5	423.5
561898	39001	39	1	Adams County, Ohio	4842	Specialized freight trucking	48	0500000US39001	7.0	42.25	2003.25
561899	39001	39	1	Adams County, Ohio	4859	Other transit and ground passenger transportation	48	0500000US39001	1.0	0.0	0.0
561900	39001	39	1	Adams County, Ohio	4884	Support activities for road transportation	48	0500000US39001	1.4	0.4	26.0
561901	39001	39	1	Adams County, Ohio	4931	Warehousing and storage	49	0500000US39001	1.0	0.0	0.0
561902	39001	39	1	Adams County, Ohio	5111	Newspaper, periodical, book, and directory publishers	51	0500000US39001	2.375	4.125	87.375
561903	39001	39	1	Adams County, Ohio	5112	Software publishers	51	0500000US39001	1.0	0.0	0.0
561904	39001	39	1	Adams County, Ohio	5121	Motion picture and video industries	51	0500000US39001	1.0	0.0	0.0
561905	39001	39	1	Adams County, Ohio	5151	Radio and television broadcasting	51	0500000US39001	1.0	0.0	0.0
561906	39001	39	1	Adams County, Ohio	5171	Wired telecommunications carriers	51	0500000US39001	3.5	4.5	440.25
561907	39001	39	1	Adams County, Ohio	5173	Wired and wireless telecommunications carriers	51	0500000US39001	3.25	8.25	840.0
561908	39001	39	1	Adams County, Ohio	5174	Satellite telecommunications	51	0500000US39001	1.0	0.0	0.0
561909	39001	39	1	Adams County, Ohio	5221	Depository credit intermediation	52	0500000US39001	11.25	65.375	3896.5
561910	39001	39	1	Adams County, Ohio	5223	Activities related to credit intermediation	52	0500000US39001	1.0	0.0	0.0
