Type,ModifyDate,Image,ListingID,Name,Description,ContactName,ContactEmail,ContactPhone,Website,Facebook,Twitter,Instagram,Pinterest,Youtube,Blog,Address,State,City,Street,Zip,Longitude,Latitude,Dates,Products
farmers market,"Feb 17th, 2022",default-farmersmarket-4-3.jpg,301659,Newcastle Farmers Market,,Andy McKay,newcastlewyfarmersmarket@gmail.com,3076306169,https://www.facebook.com/newcastlewyfarmersmarket,https://www.facebook.com/newcastlewyfarmersmarket,,,,,,"Newcastle, Wyoming 82701",Wyoming,Newcastle,,82701,-104.18498,43.849469,July to September,"Fresh fruits, Fresh vegetables, Baked goods, Canned or preserved fruits/vegetables, Coffee/tea, Crafts/woodworking items, Dairy products., Eggs, Honey, Poultry/fowl meat and products, Red/other non-poultry meat and products"
farmers market,"Jul 17th, 2020",default-farmersmarket-4-3.jpg,301156,Torrington WY Farmers Market,,Sheila Muhlenkamp,torringtonwyfarmersmarket@yahoo.com,3075346799,,https://www.facebook.com/torringtonwyfarmersmarket/,,,,,,"21st & Main Street, Torrington , Wyoming 82240",Wyoming,Torrington,21st & Main Street,82240,-104.18407,42.064541,July to October,"Fresh fruits, Fresh vegetables, Baked goods, Crafts/woodworking items, Cut flowers, Dairy products., Eggs, Fresh/dried herbs, Honey, Soap/body care products"
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,313690,Basin Farmers Market,,,,307-568-2015,,,,,,,,"4th Street & C Street Basin, WY 82410",Wyoming,Basin,4th Street & C Street,82410,-108.038959991205,44.38111000432684,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,313691,Big Horn Basin Farmers' Market,,,bighornfarmersmarket@hotmail.com,716-901-4019,,,,,,,,"1501 Stampede Ave., Cody, WY, 82414",Wyoming,Cody,1501 Stampede Ave.,82414,-109.0570016028773,44.518824297272474,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,313692,Buffalo Farmers' Market,,,downtown@bdawyo.com,307-621-0772,,https://www.facebook.com/pages/Buffalo-Farmers-Market/1430871827159877,,,,,,"55 N. Main St., Crazy Woman Square, Buffalo, WY, 82834",Wyoming,Buffalo,55 N. Main St.,82834,-106.69901160782766,44.34788685754165,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,313693,Buffalo Mainstreet Market,,,,307-621-7002,,,,,,,,"Airport Road and Main St. Buffalo, WY 82834",Wyoming,Buffalo,Airport Road and Main St.,82834,-106.69710002220101,44.362690017727516,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,313694,Casper Downtown Farmers Market,,,,307-337-1703,http://www.casperfarmersmarket.com,http://www.facebook.com/caspermarket,,,,,,"400 E. Collins Drive Casper, WY 82601",Wyoming,CASPER,400 E COLLINS DR,82601,-106.3201838410198,42.847563513213125,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,313695,Casper Farmers Market,,,,307-235-9400,,,,,,,,"2011 Fairgrounds Road 2011 Fairgrounds Road Casper, WY 82604",Wyoming,CASPER,2011 FAIRGROUNDS RD,82604,-106.36306661487181,42.828765803877005,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,313696,Casper Summer Farmers' Market,,,info@wyomingfoodforthoughtproject.org,307-337-1703,http://www.casperfarmersmarket.com/,https://www.facebook.com/caspermarket,,,,,,"400 E. Collins Dr., Casper, WY, 82604",Wyoming,Casper,400 E. Collins Dr.,82604,-106.3201838410198,42.847563513213125,,
farmers market,"Mar 27th, 2023",default-farmersmarket-4-3.jpg,313697,Centennial Arts and Farmers Market,,,,307-742-5756,,,,,,,,"2747 Hwy 130 Centennial, WY 82055",Wyoming,Centennial,2747 Hwy 130,82055,-106.13879982074712,41.29722200189794,,
