	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
0	24	999	Statewide	11	Cotton ginning	24	115111	1.0	1.0
4	24	999	Statewide	11	Forest nurseries and gathering of forest products	24	113210	3.0	1.5
13	24	999	Statewide	21	All other metal ore mining	24	212299	1.0	1.0
14	24	999	Statewide	21	All other nonmetallic mineral mining	24	212399	2.0	1.3333333333333333
15	24	999	Statewide	21	Anthracite mining	24	212113	1.0	1.0
17	24	999	Statewide	21	Bituminous coal underground mining	24	212112	1.0	1.0
19	24	999	Statewide	21	Crude petroleum and natural gas extraction	24	211111	2.0	2.0
20	24	999	Statewide	21	Crushed and broken granite mining and quarrying	24	212313	3.0	2.2
22	24	999	Statewide	21	Dimension stone mining and quarrying	24	212311	2.0	2.0
24	24	999	Statewide	21	Industrial sand mining	24	212322	3.0	1.6
25	24	999	Statewide	21	Other chemical and fertilizer mineral mining	24	212393	1.0	1.0
28	24	999	Statewide	21	Support activities for metal mining	24	213114	1.0	1.0
29	24	999	Statewide	21	Support activities for nonmetallic minerals (except fuels) mining	24	213115	2.0	1.8
31	24	999	Statewide	22	Biomass electric power generation	24	221117	2.0	1.3333333333333333
37	24	999	Statewide	22	Nuclear electric power generation	24	221113	4.0	2.6
40	24	999	Statewide	22	Solar electric power generation	24	221114	3.0	1.25
41	24	999	Statewide	22	Steam and air-conditioning supply	24	221330	4.8	4.8
43	24	999	Statewide	22	Wind electric power generation	24	221115	3.0	1.3333333333333333
80	24	999	Statewide	31	Bottled water manufacturing	24	312112	1.6666666666666667	1.6666666666666667
81	24	999	Statewide	31	Breakfast cereal manufacturing	24	311230	2.0	1.6
83	24	999	Statewide	31	Broadwoven fabric mills	24	313210	3.0	1.75
84	24	999	Statewide	31	Cane sugar manufacturing	24	311314	2.0	2.0
85	24	999	Statewide	31	Carpet and rug mills	24	314110	1.0	1.0
95	24	999	Statewide	31	Dog and cat food manufacturing	24	311111	4.0	2.6
96	24	999	Statewide	31	Dried and dehydrated food manufacturing	24	311423	2.0	1.4
102	24	999	Statewide	31	Flavoring syrup and concentrate manufacturing	24	311930	2.2	1.4
103	24	999	Statewide	31	Flour milling	24	311211	2.0	2.0
105	24	999	Statewide	31	Footwear manufacturing	24	316210	3.0	2.2
106	24	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	24	311813	3.0	2.8
107	24	999	Statewide	31	Frozen fruit, juice, and vegetable manufacturing	24	311411	4.0	2.2
108	24	999	Statewide	31	Frozen specialty food manufacturing	24	311412	1.0	1.0
110	24	999	Statewide	31	Ice cream and frozen dessert manufacturing	24	311520	9.8	7.4
112	24	999	Statewide	31	Knit fabric mills	24	313240	1.8	1.8
113	24	999	Statewide	31	Leather and hide tanning and finishing	24	316110	1.0	1.0
114	24	999	Statewide	31	Malt manufacturing	24	311213	2.0	1.3333333333333333
120	24	999	Statewide	31	Nonwoven fabric mills	24	313230	4.0	2.8
122	24	999	Statewide	31	Other cut and sew apparel manufacturing	24	315280	2.0	1.6
123	24	999	Statewide	31	Other snack food manufacturing	24	311919	1.0	1.0
126	24	999	Statewide	31	Rendering and meat byproduct processing	24	311613	2.2	2.2
128	24	999	Statewide	31	Roasted nuts and peanut butter manufacturing	24	311911	4.0	2.4
132	24	999	Statewide	31	Specialty canning	24	311422	2.0	1.5
136	24	999	Statewide	31	Tobacco manufacturing	24	312230	5.0	2.5
137	24	999	Statewide	31	Tortilla manufacturing	24	311830	3.2	2.4
138	24	999	Statewide	31	Wet corn milling	24	311221	1.0	1.0
141	24	999	Statewide	32	Abrasive product manufacturing	24	327910	3.0	3.0
146	24	999	Statewide	32	All other miscellaneous nonmetallic mineral product manufacturing	24	327999	5.8	4.8
148	24	999	Statewide	32	All other petroleum and coal products manufacturing	24	324199	1.0	1.0
151	24	999	Statewide	32	Artificial and synthetic fibers and filaments manufacturing	24	325220	2.0	1.2
156	24	999	Statewide	32	Cement manufacturing	24	327310	4.0	4.0
166	24	999	Statewide	32	Engineered wood member (except truss) manufacturing	24	321213	2.0	1.2
167	24	999	Statewide	32	Ethyl alcohol manufacturing	24	325193	1.25	1.25
168	24	999	Statewide	32	Explosives manufacturing	24	325920	1.8	1.8
170	24	999	Statewide	32	Folding paperboard box manufacturing	24	322212	2.4	2.4
171	24	999	Statewide	32	Glass container manufacturing	24	327213	1.0	1.0
173	24	999	Statewide	32	Ground or treated mineral and earth manufacturing	24	327992	1.0	1.0
178	24	999	Statewide	32	Lime manufacturing	24	327410	1.0	1.0
179	24	999	Statewide	32	Manufactured home (mobile home) manufacturing	24	321991	1.0	1.0
181	24	999	Statewide	32	Mineral wool manufacturing	24	327993	2.0	2.0
182	24	999	Statewide	32	Nitrogenous fertilizer manufacturing	24	325311	6.0	3.2
186	24	999	Statewide	32	Other paperboard container manufacturing	24	322219	4.25	3.2
189	24	999	Statewide	32	Paper (except newsprint) mills	24	322121	4.0	3.4
191	24	999	Statewide	32	Paperboard mills	24	322130	1.0	1.0
192	24	999	Statewide	32	Pesticide and other agricultural chemical manufacturing	24	325320	1.0	1.0
193	24	999	Statewide	32	Petrochemical manufacturing	24	325110	1.0	1.0
196	24	999	Statewide	32	Phosphatic fertilizer manufacturing	24	325312	5.0	5.0
201	24	999	Statewide	32	Plastics packaging film and sheet (including laminated) manufacturing	24	326112	3.0	2.4
202	24	999	Statewide	32	Plastics pipe and pipe fitting manufacturing	24	326122	3.0	2.8
203	24	999	Statewide	32	Plastics plumbing fixture manufacturing	24	326191	4.0	3.0
207	24	999	Statewide	32	Prefabricated wood building manufacturing	24	321992	4.0	3.4
208	24	999	Statewide	32	Printing ink manufacturing	24	325910	2.4	2.4
210	24	999	Statewide	32	Reconstituted wood product manufacturing	24	321219	1.0	1.0
211	24	999	Statewide	32	Rubber and plastics hoses and belting manufacturing	24	326220	3.0	2.4
212	24	999	Statewide	32	Rubber product manufacturing for mechanical use	24	326291	2.0	1.2
213	24	999	Statewide	32	Sanitary paper product manufacturing	24	322291	1.0	1.0
218	24	999	Statewide	32	Surface active agent manufacturing	24	325613	2.0	2.0
219	24	999	Statewide	32	Synthetic dye and pigment manufacturing	24	325130	1.0	1.0
220	24	999	Statewide	32	Synthetic rubber manufacturing	24	325212	1.0	1.0
232	24	999	Statewide	33	Aircraft engine and engine parts manufacturing	24	336412	4.0	2.6
233	24	999	Statewide	33	Aircraft manufacturing	24	336411	1.0	1.0
238	24	999	Statewide	33	All other transportation equipment manufacturing	24	336999	2.0	2.0
239	24	999	Statewide	33	Alumina refining and primary aluminum production	24	331313	1.0	1.0
240	24	999	Statewide	33	Aluminum foundries (except die-casting)	24	331524	2.0	1.4
241	24	999	Statewide	33	Aluminum sheet, plate, and foil manufacturing	24	331315	1.0	1.0
