	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp_reported	payann_reported	emp_est1	payann_est1	estimate_est1	emp_est3	payann_est3	estimate_est3
0	44001	44	1	Bristol County	1141	Fishing	11	0500000US44001	3.0	3.0	48.0	3.0	48.0	0.0	3.0	48.0	0.0
1	44001	44	1	Bristol County	1141	Fishing	11	0500000US44001	3.0	3.0	48.0	3.0	48.0	0.0	1.5625	23.3125	1.0
2	44001	44	1	Bristol County	1141	Fishing	11	0500000US44001	3.0	3.0	48.0	1.5625	23.3125	1.0	3.0	48.0	0.0
3	44001	44	1	Bristol County	1141	Fishing	11	0500000US44001	3.0	3.0	48.0	1.5625	23.3125	1.0	1.5625	23.3125	1.0
4	44001	44	1	Bristol County	2213	Water, sewage and other systems	22	0500000US44001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
5	44001	44	1	Bristol County	2213	Water, sewage and other systems	22	0500000US44001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
6	44001	44	1	Bristol County	2213	Water, sewage and other systems	22	0500000US44001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
7	44001	44	1	Bristol County	2213	Water, sewage and other systems	22	0500000US44001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
8	44001	44	1	Bristol County	2361	Residential building construction	23	0500000US44001	65.0	150.0	6814.0	150.0	6814.0	0.0	150.0	6814.0	0.0
9	44001	44	1	Bristol County	2361	Residential building construction	23	0500000US44001	65.0	150.0	6814.0	150.0	6814.0	0.0	180.07692307692307	8631.307692307691	0.3076923076923077
10	44001	44	1	Bristol County	2361	Residential building construction	23	0500000US44001	65.0	150.0	6814.0	177.625	8497.75	0.0	150.0	6814.0	0.0
11	44001	44	1	Bristol County	2361	Residential building construction	23	0500000US44001	65.0	150.0	6814.0	177.625	8497.75	0.0	180.07692307692307	8631.307692307691	0.3076923076923077
12	44001	44	1	Bristol County	2362	Nonresidential building construction	23	0500000US44001	5.0	0.0	0.0	7.0	527.0	1.0	7.0	527.0	1.0
13	44001	44	1	Bristol County	2362	Nonresidential building construction	23	0500000US44001	5.0	0.0	0.0	7.0	527.0	1.0	34.69230769230769	1907.8461538461536	0.3076923076923077
14	44001	44	1	Bristol County	2362	Nonresidential building construction	23	0500000US44001	5.0	0.0	0.0	27.625	1687.75	0.0	7.0	527.0	1.0
15	44001	44	1	Bristol County	2362	Nonresidential building construction	23	0500000US44001	5.0	0.0	0.0	27.625	1687.75	0.0	34.69230769230769	1907.8461538461536	0.3076923076923077
16	44001	44	1	Bristol County	2371	Utility system construction	23	0500000US44001	2.0	0.0	0.0	14.4	852.6	1.0	14.4	852.6	1.0
17	44001	44	1	Bristol County	2371	Utility system construction	23	0500000US44001	2.0	0.0	0.0	14.4	852.6	1.0	35.666666666666664	2537.902777777778	1.0
18	44001	44	1	Bristol County	2371	Utility system construction	23	0500000US44001	2.0	0.0	0.0	35.666666666666664	2537.902777777778	1.0	14.4	852.6	1.0
