	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
13	55	999	Statewide	21	Crude petroleum and natural gas extraction	55	211111	6.0	2.6
19	55	999	Statewide	21	Kaolin and ball clay mining	55	212324	1.0	1.0
21	55	999	Statewide	21	Support activities for metal mining	55	213114	1.0	1.8
24	55	999	Statewide	22	Biomass electric power generation	55	221117	2.0	1.4
25	55	999	Statewide	22	Electric bulk power transmission and control	55	221121	7.0	5.6
30	55	999	Statewide	22	Nuclear electric power generation	55	221113	2.8	2.8
31	55	999	Statewide	22	Other electric power generation	55	221118	2.0	1.8
33	55	999	Statewide	22	Solar electric power generation	55	221114	1.0	1.0
34	55	999	Statewide	22	Steam and air-conditioning supply	55	221330	2.2	2.2
76	55	999	Statewide	31	Broadwoven fabric mills	55	313210	4.0	3.2
77	55	999	Statewide	31	Carpet and rug mills	55	314110	3.0	1.3333333333333333
92	55	999	Statewide	31	Fabric coating mills	55	313320	9.6	4.8
93	55	999	Statewide	31	Fats and oils refining and blending	55	311225	2.0	1.25
94	55	999	Statewide	31	Fiber, yarn, and thread mills	55	313110	3.0	2.2
95	55	999	Statewide	31	Flavoring syrup and concentrate manufacturing	55	311930	3.6	2.8
99	55	999	Statewide	31	Frozen cakes, pies, and other pastries manufacturing	55	311813	3.2	3.2
103	55	999	Statewide	31	Hosiery and sock mills	55	315110	1.0	1.0
111	55	999	Statewide	31	Men's and boys' cut and sew apparel manufacturing	55	315220	5.0	2.6
112	55	999	Statewide	31	Narrow fabric mills and schiffli machine embroidery	55	313220	4.0	3.2
116	55	999	Statewide	31	Other apparel knitting mills	55	315190	2.0	2.0
123	55	999	Statewide	31	Rice milling	55	311212	1.0	1.0
125	55	999	Statewide	31	Rope, cordage, twine, tire cord, and tire fabric mills	55	314994	2.0	1.2
128	55	999	Statewide	31	Soybean and other oilseed processing	55	311224	4.0	1.6
129	55	999	Statewide	31	Specialty canning	55	311422	1.4	1.4
133	55	999	Statewide	31	Tobacco manufacturing	55	312230	4.0	2.0
135	55	999	Statewide	31	Wet corn milling	55	311221	3.0	2.8
137	55	999	Statewide	31	Women's handbag and purse manufacturing	55	316992	2.666666666666667	1.5
146	55	999	Statewide	32	All other petroleum and coal products manufacturing	55	324199	3.0	2.4
149	55	999	Statewide	32	Artificial and synthetic fibers and filaments manufacturing	55	325220	1.0	1.0
151	55	999	Statewide	32	Asphalt shingle and coating materials manufacturing	55	324122	3.0	1.5
159	55	999	Statewide	32	Concrete pipe manufacturing	55	327332	6.0	5.2
164	55	999	Statewide	32	Cyclic crude, intermediate, and gum and wood chemical manufacturing	55	325194	1.0	1.0
168	55	999	Statewide	32	Flat glass manufacturing	55	327211	4.0	2.4
