	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	49	999	Statewide	11	Crop harvesting, primarily by machine	49	115113	0500000US490030500000US490210500000US490430500000US49049	4.0	0.0	0.0	0.0	0.0	1.3333333333333333
1	49	999	Statewide	11	Farm labor contractors and crew leaders	49	115115	0500000US490350500000US49035	2.0	0.0	0.0	0.0	0.0	1.0
2	49	999	Statewide	11	Farm management services	49	115116	0500000US490010500000US490050500000US490050500000US490210500000US490210500000US490350500000US490350500000US490370500000US490370500000US490430500000US490490500000US49049	12.0	0.0	0.0	43.0	3675.6	5.6
3	49	999	Statewide	11	Finfish fishing	49	114111	0500000US490230500000US490490500000US49049	3.0	0.0	0.0	0.0	0.0	1.2
4	49	999	Statewide	11	Hunting and trapping	49	114210	0500000US490070500000US490070500000US490370500000US490370500000US490490500000US490570500000US49057	9.0	0.0	0.0	7.8	361.0	4.4
5	49	999	Statewide	11	Logging	49	113310	0500000US490130500000US490130500000US490170500000US490210500000US490210500000US490290500000US490290500000US490310500000US490430500000US490430500000US490470500000US490470500000US490490500000US490490500000US490510500000US49051	18.0	0.0	0.0	31.0	1298.2	7.4
6	49	999	Statewide	11	Other marine fishing	49	114119	0500000US49049	1.0	0.0	0.0	0.0	0.0	1.0
7	49	999	Statewide	11	Postharvest crop activities (except cotton ginning)	49	115114	0500000US490030500000US490030500000US490050500000US490050500000US490130500000US490130500000US490490500000US490490500000US490530500000US49053	12.0	0.0	0.0	17.0	489.4	5.8
8	49	999	Statewide	11	Shellfish fishing	49	114112	0500000US490350500000US490350500000US490570500000US49057	4.0	0.0	0.0	0.0	0.0	2.0
9	49	999	Statewide	11	Soil preparation, planting, and cultivating	49	115112	0500000US490030500000US490030500000US490130500000US490230500000US490270500000US490270500000US490350500000US490350500000US490470500000US490490500000US490490500000US490530500000US49053	14.5	0.0	0.0	8.4	330.6	6.2
10	49	999	Statewide	11	Support activities for animal production	49	115210	0500000US490030500000US490050500000US490050500000US490110500000US490110500000US490130500000US490130500000US490150500000US490170500000US490190500000US490190500000US490210500000US490250500000US490250500000US490270500000US490270500000US490290500000US490290500000US490350500000US490350500000US490410500000US490430500000US490470500000US490470500000US490490500000US490490500000US490510500000US490510500000US490530500000US490530500000US490570500000US49057	88.33333333333333	94.5	4142.0	112.8	3355.6	46.2
11	49	999	Statewide	11	Support activities for forestry	49	115310	0500000US490070500000US490170500000US490350500000US490530500000US490530500000US490570500000US49057	9.5	0.25	33.5	1.4	182.0	4.4
12	49	999	Statewide	21	All other metal ore mining	49	212299	0500000US490270500000US490270500000US490350500000US49037	4.25	0.0	0.0	0.0	0.0	2.2
13	49	999	Statewide	21	All other nonmetallic mineral mining	49	212399	0500000US490130500000US490130500000US490150500000US490150500000US490270500000US490270500000US490350500000US490350500000US490410500000US490410500000US490470500000US49047	16.0	0.0	0.0	153.6	11794.4	7.2
