	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	49	999	Statewide	11	Fishing	49	1141	0500000US490230500000US490350500000US490350500000US490490500000US490490500000US490570500000US49057	8.2	1.2	51.2	0.0	0.0	4.0
1	49	999	Statewide	11	Hunting and trapping	49	1142	0500000US490070500000US490070500000US490370500000US490370500000US490490500000US490570500000US49057	9.0	0.0	0.0	8.333333333333334	352.1111111111111	4.222222222222222
2	49	999	Statewide	11	Logging	49	1133	0500000US490130500000US490130500000US490170500000US490210500000US490210500000US490290500000US490290500000US490310500000US490430500000US490430500000US490470500000US490470500000US490490500000US490490500000US490510500000US49051	18.0	0.0	0.0	38.111111111111114	1312.7777777777778	7.666666666666667
3	49	999	Statewide	11	Support activities for animal production	49	1152	0500000US490030500000US490050500000US490050500000US490110500000US490110500000US490130500000US490130500000US490150500000US490170500000US490190500000US490190500000US490210500000US490250500000US490250500000US490270500000US490270500000US490290500000US490290500000US490350500000US490350500000US490410500000US490430500000US490470500000US490470500000US490490500000US490490500000US490510500000US490510500000US490530500000US490530500000US490570500000US49057	91.35714285714286	112.67261904761904	4189.511904761905	109.33333333333331	3015.777777777778	49.22222222222222
4	49	999	Statewide	11	Support activities for crop production	49	1151	0500000US490010500000US490030500000US490030500000US490050500000US490050500000US490130500000US490130500000US490210500000US490210500000US490230500000US490270500000US490270500000US490350500000US490350500000US490370500000US490370500000US490430500000US490470500000US490490500000US490490500000US490530500000US49053	42.5	50.75	4959.5	154.55555555555554	11345.888888888889	21.333333333333332
5	49	999	Statewide	11	Support activities for forestry	49	1153	0500000US490070500000US490170500000US490350500000US490530500000US490530500000US490570500000US49057	9.6	0.6	196.2	2.111111111111111	307.3333333333333	4.222222222222222
6	49	999	Statewide	21	Coal mining	49	2121	0500000US490070500000US490070500000US490150500000US490150500000US490210500000US490210500000US490350500000US490350500000US490410500000US490410500000US49057	26.0	316.1428571428571	23925.464285714286	1219.7777777777778	91790.77777777778	11.11111111111111
7	49	999	Statewide	21	Metal ore mining	49	2122	0500000US490010500000US490010500000US490070500000US490070500000US490110500000US490110500000US490190500000US490210500000US490210500000US490230500000US490230500000US490250500000US490250500000US490270500000US490270500000US490350500000US490350500000US490370500000US490370500000US490410500000US490450500000US490490500000US490530500000US49057	32.61666666666667	382.9666666666667	30355.033333333333	1169.7777777777778	92365.66666666669	11.555555555555555
8	49	999	Statewide	21	Nonmetallic mineral mining and quarrying	49	2123	0500000US490010500000US490010500000US490030500000US490030500000US490050500000US490050500000US490110500000US490110500000US490130500000US490130500000US490150500000US490150500000US490190500000US490190500000US490210500000US490210500000US490230500000US490230500000US490250500000US490250500000US490270500000US490270500000US490290500000US490290500000US490330500000US490330500000US490350500000US490350500000US490370500000US490370500000US490390500000US490390500000US490410500000US490410500000US490430500000US490430500000US490450500000US490450500000US490470500000US490470500000US490490500000US490490500000US490510500000US490530500000US490530500000US490550500000US490550500000US490570500000US49057	129.7642857142857	1193.2642857142855	84916.07857142857	1540.0	101782.55555555556	67.77777777777777
9	49	999	Statewide	21	Oil and gas extraction	49	2111	0500000US490070500000US490070500000US490110500000US490110500000US490130500000US490130500000US490150500000US490170500000US490170500000US490190500000US490190500000US490210500000US490350500000US490350500000US490370500000US490370500000US490390500000US490430500000US490430500000US490450500000US490470500000US490470500000US490490500000US490490500000US490530500000US490570500000US49057	104.29166666666669	876.9583333333334	110365.25	1568.888888888889	155727.77777777778	55.44444444444444
