Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
29003,1133,3,1,0,4
29003,4461,4,1,0,4
29003,4471,7,1,0,4
29003,4471,3,210,0,4
29003,4523,3,1,0,4
29003,4523,3,220,0,4
29003,5221,4,1,0,4
29003,5221,4,220,0,4
29003,5222,5,1,0,4
29003,5222,5,210,0,4
29003,5411,6,1,0,4
29003,5411,4,220,0,4
29003,5412,3,1,0,4
29003,6211,3,1,0,4
29003,6214,3,1,0,4
29003,6243,3,1,0,4
29003,6243,3,210,0,4
29003,6244,3,1,0,4
29003,7225,11,1,0,4
29003,7225,4,210,0,4
29003,7225,3,230,0,4
29003,8114,3,1,0,4
29003,8131,8,1,0,4
29003,8131,5,210,0,4
