	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
0	56	999	Statewide	11	Fishing	56	1141	4.0	1.4
6	56	999	Statewide	11	Timber tract operations	56	1131	3.0	1.25
25	56	999	Statewide	31	Animal food manufacturing	56	3111	1.0	1.0
27	56	999	Statewide	31	Apparel accessories and other apparel manufacturing	56	3159	2.0	1.5
31	56	999	Statewide	31	Dairy product manufacturing	56	3115	1.0	1.0
32	56	999	Statewide	31	Fabric mills	56	3132	1.0	1.0
33	56	999	Statewide	31	Fiber, yarn, and thread mills	56	3131	3.0	1.2
34	56	999	Statewide	31	Fruit and vegetable preserving and specialty food manufacturing	56	3114	2.333333333333333	1.6666666666666667
35	56	999	Statewide	31	Grain and oilseed milling	56	3112	3.75	1.8
41	56	999	Statewide	31	Textile and fabric finishing and fabric coating mills	56	3133	6.0	1.8
42	56	999	Statewide	31	Textile furnishings mills	56	3141	7.0	2.2
43	56	999	Statewide	31	Tobacco manufacturing	56	3122	2.0	1.0
46	56	999	Statewide	32	Clay product and refractory manufacturing	56	3271	2.0	1.0
47	56	999	Statewide	32	Converted paper product manufacturing	56	3222	4.0	1.6
48	56	999	Statewide	32	Glass and glass product manufacturing	56	3272	1.0	1.0
49	56	999	Statewide	32	Lime and gypsum product manufacturing	56	3274	6.0	3.0
54	56	999	Statewide	32	Pesticide, fertilizer, and other agricultural chemical manufacturing	56	3253	5.75	3.0
59	56	999	Statewide	32	Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing	56	3252	1.0	1.0
60	56	999	Statewide	32	Rubber product manufacturing	56	3262	2.0	1.0
62	56	999	Statewide	32	Soap, cleaning compound, and toilet preparation manufacturing	56	3256	6.0	2.4
67	56	999	Statewide	33	Audio and video equipment manufacturing	56	3343	1.0	1.0
71	56	999	Statewide	33	Communications equipment manufacturing	56	3342	3.666666666666667	1.75
75	56	999	Statewide	33	Electrical equipment manufacturing	56	3353	2.0	1.0
76	56	999	Statewide	33	Engine, turbine, and power transmission equipment manufacturing	56	3336	3.0	1.75
77	56	999	Statewide	33	Forging and stamping	56	3321	2.5	1.4
79	56	999	Statewide	33	Hardware manufacturing	56	3325	4.0	2.0
82	56	999	Statewide	33	Iron and steel mills and ferroalloy manufacturing	56	3311	4.0	1.6
84	56	999	Statewide	33	Manufacturing and reproducing magnetic and optical media	56	3346	2.0	1.0
87	56	999	Statewide	33	Motor vehicle body and trailer manufacturing	56	3362	2.0	1.0
88	56	999	Statewide	33	Motor vehicle manufacturing	56	3361	2.0	1.5
91	56	999	Statewide	33	Nonferrous metal (except aluminum) production and processing	56	3314	3.0	1.25
93	56	999	Statewide	33	Other electrical equipment and component manufacturing	56	3359	5.333333333333333	2.2
95	56	999	Statewide	33	Other furniture related product manufacturing	56	3379	1.0	1.0
98	56	999	Statewide	33	Other transportation equipment manufacturing	56	3369	2.0	1.0
99	56	999	Statewide	33	Railroad rolling stock manufacturing	56	3365	2.0	1.0
100	56	999	Statewide	33	Semiconductor and other electronic component manufacturing	56	3344	5.25	2.2
101	56	999	Statewide	33	Ship and boat building	56	3366	2.0	1.5
104	56	999	Statewide	33	Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing	56	3334	6.0	2.6
151	56	999	Statewide	48	Charter bus industry	56	4855	4.0	1.4
152	56	999	Statewide	48	Deep sea, coastal, and great lakes water transportation	56	4831	1.0	1.0
155	56	999	Statewide	48	Inland water transportation	56	4832	2.0	1.0
158	56	999	Statewide	48	Other support activities for transportation	56	4889	2.0	1.0
163	56	999	Statewide	48	Scenic and sightseeing transportation, other	56	4879	3.75	1.8
164	56	999	Statewide	48	Scenic and sightseeing transportation, water	56	4872	3.0	1.4
171	56	999	Statewide	48	Support activities for water transportation	56	4883	1.0	1.0
173	56	999	Statewide	48	Urban transit systems	56	4851	7.5	3.0
177	56	999	Statewide	51	Cable and other subscription programming	56	5152	2.0	1.3333333333333333
184	56	999	Statewide	51	Satellite telecommunications	56	5174	2.0	1.0
186	56	999	Statewide	51	Sound recording industries	56	5122	3.0	1.6
230	56	999	Statewide	61	Junior colleges	56	6112	4.0	2.0
247	56	999	Statewide	62	Psychiatric and substance abuse hospitals	56	6222	12.5	6.0
249	56	999	Statewide	62	Specialty (except psychiatric and substance abuse) hospitals	56	6223	4.0	1.4
