	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
28432	36	36	0	New York	113110	Timber tract operations	11	0400000US36	5.444444444444445	2.3333333333333335	379.22222222222223
28433	36	36	0	New York	113210	Forest nurseries and gathering of forest products	11	0400000US36	2.4	1.8	34.0
28434	36	36	0	New York	113310	Logging	11	0400000US36	195.11111111111111	649.6666666666666	24647.555555555555
28435	36	36	0	New York	114111	Finfish fishing	11	0400000US36	32.44444444444444	23.22222222222222	1409.7777777777778
28436	36	36	0	New York	114112	Shellfish fishing	11	0400000US36	12.222222222222221	42.111111111111114	2466.222222222222
28437	36	36	0	New York	114119	Other marine fishing	11	0400000US36	1.3333333333333333	0.0	0.0
28438	36	36	0	New York	114210	Hunting and trapping	11	0400000US36	6.0	10.666666666666666	380.44444444444446
28439	36	36	0	New York	115112	Soil preparation, planting, and cultivating	11	0400000US36	27.77777777777778	90.0	3951.222222222222
28440	36	36	0	New York	115113	Crop harvesting, primarily by machine	11	0400000US36	3.3333333333333335	2.888888888888889	147.44444444444446
28441	36	36	0	New York	115114	Postharvest crop activities (except cotton ginning)	11	0400000US36	12.88888888888889	225.33333333333334	6631.666666666667
28442	36	36	0	New York	115115	Farm labor contractors and crew leaders	11	0400000US36	9.0	27.0	2142.0
28443	36	36	0	New York	115116	Farm management services	11	0400000US36	7.666666666666667	237.77777777777777	11804.333333333334
28444	36	36	0	New York	115210	Support activities for animal production	11	0400000US36	268.8888888888889	1266.7777777777778	43158.333333333336
28445	36	36	0	New York	115310	Support activities for forestry	11	0400000US36	14.88888888888889	61.333333333333336	2937.3333333333335
28446	36	36	0	New York	211111	Crude petroleum and natural gas extraction	21	0400000US36	40.2	362.6	33551.6
28447	36	36	0	New York	211112	Natural gas liquid extraction	21	0400000US36	1.25	0.0	0.0
28448	36	36	0	New York	211120	Crude petroleum extraction	21	0400000US36	25.0	94.0	11727.0
28449	36	36	0	New York	211130	Natural gas extraction	21	0400000US36	4.0	48.0	4132.0
28450	36	36	0	New York	212112	Bituminous coal underground mining	21	0400000US36	1.0	0.0	0.0
28451	36	36	0	New York	212221	Gold ore mining	21	0400000US36	2.4	0.8	194.4
28452	36	36	0	New York	212231	Lead ore and zinc ore mining	21	0400000US36	1.2	0.0	0.0
28453	36	36	0	New York	212299	All other metal ore mining	21	0400000US36	1.0	0.0	0.0
28454	36	36	0	New York	212311	Dimension stone mining and quarrying	21	0400000US36	14.444444444444445	208.33333333333334	9361.0
28455	36	36	0	New York	212312	Crushed and broken limestone mining and quarrying	21	0400000US36	53.111111111111114	873.2222222222222	46277.666666666664
