	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	15	999	Statewide	11	Farm labor contractors and crew leaders	15	115115	0500000US150010500000US150010500000US150070500000US150090500000US15009	5.0	0.0	0.0	0.0	303.0	1.6
1	15	999	Statewide	11	Farm management services	15	115116	0500000US15001	1.25	0.0	0.0	0.0	0.0	1.25
2	15	999	Statewide	11	Finfish fishing	15	114111	0500000US150010500000US150010500000US150030500000US150030500000US15007	29.75	42.25	1246.75	22.0	922.0	16.444444444444443
3	15	999	Statewide	11	Logging	15	113310	0500000US15001	1.0	0.0	0.0	0.0	0.0	1.0
4	15	999	Statewide	11	Postharvest crop activities (except cotton ginning)	15	115114	0500000US150010500000US150010500000US150090500000US15009	4.0	0.0	0.0	0.0	0.0	2.0
5	15	999	Statewide	11	Shellfish fishing	15	114112	0500000US150010500000US150010500000US150030500000US150070500000US150070500000US150090500000US15009	8.5	0.0	0.0	0.0	0.0	2.8
6	15	999	Statewide	11	Soil preparation, planting, and cultivating	15	115112	0500000US150010500000US15009	2.0	0.0	0.0	3.3333333333333335	50.666666666666664	2.3333333333333335
7	15	999	Statewide	11	Support activities for animal production	15	115210	0500000US150010500000US150010500000US150030500000US150030500000US15009	17.80357142857143	10.803571428571429	602.75	15.77777777777778	337.1111111111111	8.777777777777779
8	15	999	Statewide	11	Support activities for forestry	15	115310	0500000US150010500000US15001	3.0	11.375	550.5	0.0	0.0	2.3333333333333335
9	15	999	Statewide	11	Timber tract operations	15	113110	0500000US15007	1.0	0.0	0.0	0.0	0.0	1.0
10	15	999	Statewide	21	All other nonmetallic mineral mining	15	212399	0500000US150030500000US15003	2.0	0.0	0.0	0.0	0.0	1.0
11	15	999	Statewide	21	Construction sand and gravel mining	15	212321	0500000US15003	1.0	0.0	0.0	0.0	0.0	1.0
12	15	999	Statewide	21	Crude petroleum and natural gas extraction	15	211111	0500000US150010500000US150010500000US15003	3.0	0.0	0.0	0.0	0.0	1.25
13	15	999	Statewide	21	Crushed and broken limestone mining and quarrying	15	212312	0500000US150070500000US15007	2.0	0.0	0.0	0.0	0.0	1.0
14	15	999	Statewide	21	Drilling oil and gas wells	15	213111	0500000US150010500000US150030500000US15003	3.0	0.0	0.0	0.0	0.0	1.6
15	15	999	Statewide	21	Other crushed and broken stone mining and quarrying	15	212319	0500000US150030500000US150030500000US150070500000US15007	4.0	0.0	0.0	0.0	0.0	2.0
16	15	999	Statewide	21	Support activities for oil and gas operations	15	213112	0500000US150030500000US15003	2.0	0.0	0.0	0.0	0.0	1.0
17	15	999	Statewide	22	Biomass electric power generation	15	221117	0500000US150010500000US150030500000US150030500000US15007	4.0	0.0	0.0	0.0	0.0	1.8
18	15	999	Statewide	22	Electric bulk power transmission and control	15	221121	0500000US15003	1.0	0.0	0.0	0.0	0.0	1.0
19	15	999	Statewide	22	Electric power distribution	15	221122	0500000US150030500000US150070500000US15007	13.125	423.625	47087.0	0.0	0.0	7.666666666666667
20	15	999	Statewide	22	Fossil fuel electric power generation	15	221112	0500000US150010500000US150010500000US150030500000US150030500000US150090500000US15009	23.125	595.75	66718.0	0.0	0.0	10.555555555555555
21	15	999	Statewide	22	Geothermal electric power generation	15	221116	0500000US150010500000US150010500000US15003	3.0	0.0	0.0	0.0	0.0	1.8
22	15	999	Statewide	22	Natural gas distribution	15	221210	0500000US150030500000US150030500000US15009	9.0	80.0	8150.5	0.0	0.0	4.888888888888889
23	15	999	Statewide	22	Other electric power generation	15	221118	0500000US150010500000US150010500000US150030500000US15003	5.0	0.0	0.0	0.0	0.0	2.5
24	15	999	Statewide	22	Sewage treatment facilities	15	221320	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	34.0	45.25	3445.5833333333335	66.77777777777777	6832.555555555556	17.88888888888889
25	15	999	Statewide	22	Solar electric power generation	15	221114	0500000US150030500000US15003	2.0	0.0	0.0	0.0	0.0	1.0
26	15	999	Statewide	22	Water supply and irrigation systems	15	221310	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	26.375	201.0	12376.25	161.44444444444446	9715.444444444443	14.0
27	15	999	Statewide	22	Wind electric power generation	15	221115	0500000US15001	1.4	1.2	116.8	0.0	0.0	1.0
28	15	999	Statewide	23	All other specialty trade contractors	15	238990	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	180.875	1626.75	90343.0	869.2222222222222	47930.11111111111	90.33333333333331
29	15	999	Statewide	23	Commercial and institutional building construction	15	236220	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	425.75	8895.375	720692.125	4979.222222222223	407322.8888888889	215.44444444444449
30	15	999	Statewide	23	Drywall and insulation contractors	15	238310	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	135.625	2257.75	144346.625	1309.3333333333333	87488.22222222222	66.77777777777777
31	15	999	Statewide	23	Electrical contractors and other wiring installation contractors	15	238210	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	684.875	6497.625	450860.5	3640.444444444444	255309.44444444444	347.0
32	15	999	Statewide	23	Finish carpentry contractors	15	238350	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	218.375	1317.75	74837.125	787.8888888888889	46201.444444444445	108.55555555555556
33	15	999	Statewide	23	Flooring contractors	15	238330	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	131.125	858.5	37780.625	438.55555555555554	20429.222222222223	69.88888888888889
34	15	999	Statewide	23	Framing contractors	15	238130	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	40.041666666666664	1331.0833333333337	77655.20833333333	679.6666666666666	42360.88888888889	20.22222222222222
35	15	999	Statewide	23	Glass and glazing contractors	15	238150	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	78.0	627.25	38170.375	364.77777777777777	22395.0	40.333333333333336
36	15	999	Statewide	23	Highway, street, and bridge construction	15	237310	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	78.0	2188.25	179867.875	1235.111111111111	105193.77777777778	41.22222222222222
37	15	999	Statewide	23	Industrial building construction	15	236210	0500000US150010500000US150010500000US150030500000US150030500000US15007	8.95	10.1	935.0	24.0	1755.111111111111	4.555555555555555
38	15	999	Statewide	23	Land subdivision	15	237210	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	58.75	254.5	23392.0	136.22222222222223	12859.111111111111	28.444444444444443
39	15	999	Statewide	23	Masonry contractors	15	238140	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	115.625	526.125	30297.75	354.44444444444446	16635.11111111111	60.77777777777778
40	15	999	Statewide	23	New housing for-sale builders	15	236117	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	49.625	491.0178571428572	52963.46428571429	340.1111111111111	33353.333333333336	28.444444444444443
41	15	999	Statewide	23	New multifamily housing construction (except for-sale builders)	15	236116	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US15007	16.625	52.875	10232.125	111.33333333333331	10283.666666666666	8.666666666666666
42	15	999	Statewide	23	New single-family housing construction (except for-sale builders)	15	236115	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	545.125	2903.25	157539.375	1530.0	88579.22222222222	274.22222222222223
43	15	999	Statewide	23	Oil and gas pipeline and related structures construction	15	237120	0500000US150010500000US150010500000US150030500000US15003	7.125	28.0	2250.25	65.88888888888889	4177.777777777777	4.111111111111111
44	15	999	Statewide	23	Other building equipment contractors	15	238290	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	56.233333333333334	1054.1416666666669	91946.05	506.44444444444446	46236.555555555555	26.22222222222222
45	15	999	Statewide	23	Other building finishing contractors	15	238390	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150090500000US15009	61.375	490.57142857142856	25636.410714285714	264.3333333333333	14266.555555555557	31.77777777777778
46	15	999	Statewide	23	Other foundation, structure, and building exterior contractors	15	238190	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	42.25	123.25	6143.375	64.44444444444444	3470.0	19.88888888888889
47	15	999	Statewide	23	Other heavy and civil engineering construction	15	237990	0500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	21.75	742.25	55370.5	322.6666666666667	26910.0	11.333333333333334
48	15	999	Statewide	23	Painting and wall covering contractors	15	238320	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	296.75	2600.875	143324.5	1341.111111111111	74880.66666666667	150.11111111111111
49	15	999	Statewide	23	Plumbing, heating, and air-conditioning contractors	15	238220	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	722.0	7666.625	541533.75	4170.0	293512.77777777775	366.8888888888889
50	15	999	Statewide	23	Poured concrete foundation and structure contractors	15	238110	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	94.375	1046.5	64962.625	627.6666666666666	36286.88888888889	49.44444444444444
51	15	999	Statewide	23	Power and communication line and related structures construction	15	237130	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	29.525	149.875	12724.2	145.77777777777777	11140.666666666666	16.88888888888889
52	15	999	Statewide	23	Residential remodelers	15	236118	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	699.625	1499.125	91338.75	1219.3333333333333	53678.555555555555	378.1111111111111
53	15	999	Statewide	23	Roofing contractors	15	238160	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	188.625	1775.75	84988.75	1121.111111111111	52508.333333333336	97.66666666666669
54	15	999	Statewide	23	Siding contractors	15	238170	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	35.333333333333336	194.33333333333337	10300.875	87.88888888888889	5223.444444444444	16.0
55	15	999	Statewide	23	Site preparation contractors	15	238910	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	203.625	2508.25	169984.375	1417.3333333333333	99114.33333333331	103.55555555555556
56	15	999	Statewide	23	Structural steel and precast concrete contractors	15	238120	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	42.375	880.4583333333334	61738.666666666664	580.8888888888889	41715.555555555555	22.77777777777778
57	15	999	Statewide	23	Tile and terrazzo contractors	15	238340	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	124.875	638.625	44751.75	450.44444444444446	31974.333333333332	66.11111111111111
58	15	999	Statewide	23	Water and sewer line and related structures construction	15	237110	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	73.125	1149.2916666666667	95255.29166666669	496.3333333333333	39156.22222222222	36.333333333333336
59	15	999	Statewide	31	All other miscellaneous food manufacturing	15	311999	0500000US150030500000US150030500000US150070500000US15007	16.0	246.0	5337.125	42.77777777777778	1347.3333333333333	5.222222222222222
60	15	999	Statewide	31	All other miscellaneous textile product mills	15	314999	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US15009	13.625	10.075	402.075	14.77777777777778	416.55555555555554	8.0
61	15	999	Statewide	31	Animal (except poultry) slaughtering	15	311611	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	15.428571428571429	76.0	2043.857142857143	79.55555555555556	2429.222222222222	7.111111111111111
62	15	999	Statewide	31	Apparel accessories and other apparel manufacturing	15	315990	0500000US150030500000US150030500000US150090500000US15009	6.0	0.0	0.0	0.0	38.4	1.8
63	15	999	Statewide	31	Bottled water manufacturing	15	312112	0500000US150010500000US150010500000US150030500000US150030500000US150090500000US15009	16.875	152.25	12333.625	175.55555555555554	8695.333333333334	8.222222222222221
64	15	999	Statewide	31	Breakfast cereal manufacturing	15	311230	0500000US15001	1.0	0.0	0.0	0.0	0.0	1.0
65	15	999	Statewide	31	Breweries	15	312120	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US15009	10.9	34.0	1107.7	42.888888888888886	1883.888888888889	5.0
66	15	999	Statewide	31	Cane sugar manufacturing	15	311314	0500000US150090500000US15009	2.0	0.0	0.0	0.0	0.0	1.0
67	15	999	Statewide	31	Cheese manufacturing	15	311513	0500000US150090500000US15009	2.0	0.0	0.0	0.0	0.0	1.0
68	15	999	Statewide	31	Chocolate and confectionery manufacturing from cacao beans	15	311351	0500000US150030500000US15007	4.5	6.0	61.0	0.0	0.0	1.5
69	15	999	Statewide	31	Coffee and tea manufacturing	15	311920	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150090500000US15009	30.0	154.875	5350.625	160.0	5708.555555555556	15.555555555555555
70	15	999	Statewide	31	Commercial bakeries	15	311812	0500000US150010500000US150010500000US150030500000US150030500000US150070500000US150070500000US150090500000US15009	66.375	1942.5	53637.375	1027.6666666666667	29273.222222222223	31.333333333333332
